plasmid	contigs
GP_1	30:1,31:1,37:1,38:1,43:1,46:1,48:1,49:1,51:1,52:1,56:1,59:1,60:1,61:1,63:1,65:1,66:1,69:1,70:1,71:1,73:1,78:1,80:1,81:1,82:1,83:1,87:1,89:1,91:1,92:1,93:1,95:1,98:1,99:1,101:1,102:1,103:1,114:1,121:1,128:1,134:1,141:1,157:1,159:1,175:1,187:1,192:1,194:1,195:1,209:1,212:1
GP_unb_1	32:1
GP_3	54:1
GP_0	57:1,96:1,100:1,104:1,106:1,151:1,158:1,181:1,188:1,198:1,203:1,210:1
GP_2	62:1,92:1,105:1,205:1
GP_4	64:1
GP_unb_2	68:1
GP_unb_3	94:1
GP_unb_4	97:1
GP_unb_5	107:1
GP_unb_6	110:1
GP_unb_7	111:1
GP_unb_8	113:1
GP_unb_9	116:1
GP_unb_10	118:1
GP_unb_11	119:1
GP_unb_12	120:1
GP_unb_13	122:1
GP_unb_14	123:1
GP_unb_15	125:1
GP_unb_16	126:1
GP_unb_17	127:1
GP_unb_18	130:1
GP_unb_19	132:1
GP_unb_20	133:1
GP_unb_21	135:1
GP_unb_22	136:1
GP_unb_23	139:1
GP_unb_24	140:1
GP_unb_25	142:1
GP_unb_26	143:1
GP_unb_27	144:1
GP_unb_28	146:1
GP_unb_29	147:1
GP_unb_30	148:1
GP_unb_31	150:1
GP_unb_32	153:1
GP_unb_33	156:1
GP_unb_34	160:1
GP_unb_35	163:1
GP_unb_36	166:1
GP_unb_37	167:1
GP_unb_38	169:1
GP_unb_39	170:1
GP_unb_40	171:1
GP_unb_41	172:1
GP_unb_42	176:1
GP_unb_43	177:1
GP_unb_44	178:1
GP_unb_45	179:1
GP_unb_46	184:1
GP_unb_47	190:1
GP_unb_48	191:1
GP_unb_49	196:1
GP_unb_50	199:1
GP_unb_51	202:1
GP_unb_52	204:1
GP_unb_53	206:1
GP_unb_54	208:1
GP_unb_55	211:1
GP_unb_56	213:1
