plasmid	contigs
PBF_P1	Contig:1:773.658:Circ:1
PBF_P2	Contig:15:29.0551:3p:1:16:1,Contig:21:80.5195:1,Contig:44:41.001:1,Contig:76:37.2109:1,Contig:98:35.1604:1,Contig:17:155.068:5p:1:10:1,Contig:75:108.641:5p:1:4:1,Contig:17:155.068:5p:1:9:1,Contig:62:35.3681:1,Contig:60:44.5884:3p:1:4:1,Contig:15:29.0551:3p:1:15:1,Contig:69:83.2899:1,Contig:73:21.1368:1,Contig:45:38.1345:1,Contig:15:29.0551:3p:1:9:1,Contig:17:155.068:5p:1:16:1,Contig:15:29.0551:3p:1:19:1,Contig:24:23.1459:1,Contig:17:155.068:1,Contig:63:28.4082:1,Contig:4:37.4971:1,Contig:75:108.641:5p:1:2:1,Contig:15:29.0551:3p:1:12:1,Contig:60:44.5884:3p:1:8:1,Contig:33:33.9923:1,Contig:32:33.5922:5p:1:6:1,Contig:75:108.641:1,Contig:60:44.5884:3p:1:5:1
PBF_P3	Contig:15:29.0551:3p:1:16:1,Contig:32:33.5922:1,Contig:35:35.8867:1,Contig:21:80.5195:1,Contig:18:30.0143:3p:1:6:1,Contig:44:41.001:1,Contig:18:30.0143:3p:1:11:1,Contig:76:37.2109:1,Contig:15:29.0551:3p:1:13:1,Contig:87:227.188:1,Contig:75:108.641:5p:1:4:1,Contig:15:29.0551:1,Contig:18:30.0143:1,Contig:11:38.3378:5p:1:2:1,Contig:22:82.081:1,Contig:57:35.6131:1,Contig:62:35.3681:1,Contig:72:49.5995:1,Contig:60:44.5884:3p:1:4:1,Contig:15:29.0551:3p:1:15:1,Contig:69:83.2899:1,Contig:30:201.432:1,Contig:11:38.3378:1,Contig:19:32.7236:1,Contig:9:33.1121:1,Contig:15:29.0551:3p:1:9:1,Contig:93:38.1832:1,Contig:29:36.7789:1,Contig:15:29.0551:3p:1:19:1,Contig:17:155.068:5p:1:16:1,Contig:24:23.1459:1,Contig:17:155.068:1,Contig:11:38.3378:5p:1:5:1,Contig:63:28.4082:1,Contig:75:108.641:5p:1:2:1,Contig:12:37.2611:1,Contig:60:44.5884:3p:1:8:1,Contig:15:29.0551:3p:1:12:1,Contig:32:33.5922:5p:1:5:1,Contig:14:32.0426:1,Contig:97:33.5173:1,Contig:23:48.0889:1,Contig:75:108.641:1,Contig:14:32.0426:5p:1:27:1,Contig:18:30.0143:3p:1:10:1,Contig:50:31.0446:1,Contig:60:44.5884:1,Contig:60:44.5884:3p:1:5:1,Contig:54:92.6436:1
PBF_P4	Contig:21:80.5195:1,Contig:75:108.641:1,Contig:17:155.068:5p:1:16:1,Contig:62:35.3681:1,Contig:75:108.641:5p:1:4:1,Contig:56:52.6527:1
PBF_P5	Contig:45:38.1345:1,Contig:21:80.5195:1,Contig:69:83.2899:1,Contig:75:108.641:1,Contig:97:33.5173:1,Contig:75:108.641:5p:1:4:1,Contig:56:52.6527:1
PBF_P6	Contig:91:69.7424:3p:1:9:1,Contig:91:69.7424:1,Contig:38:14.6827:1,Contig:91:69.7424:3p:1:13:1,Contig:53:13.3567:1
PBF_P7	Contig:15:29.0551:3p:1:16:1,Contig:60:44.5884:3p:1:8:1,Contig:33:33.9923:1,Contig:32:33.5922:5p:1:6:1,Contig:21:80.5195:1,Contig:44:41.001:1,Contig:15:29.0551:3p:1:9:1,Contig:69:83.2899:1,Contig:75:108.641:1,Contig:97:33.5173:1,Contig:76:37.2109:1,Contig:4:37.4971:1,Contig:60:44.5884:3p:1:4:1,Contig:75:108.641:5p:1:4:1,Contig:56:52.6527:1
PBF_P8	Contig:22:82.081:1,Contig:101:34.4316:1,Contig:93:38.1832:1,Contig:17:155.068:1,Contig:54:92.6436:1
PBF_P9	Contig:11:38.3378:5p:1:2:1,Contig:35:35.8867:1,Contig:11:38.3378:1,Contig:11:38.3378:5p:1:5:1,Contig:54:92.6436:1
PBF_P10	Contig:6:13.7436:1,Contig:81:15.4333:1
PBF_P11	Contig:88:14.7906:1,Contig:71:17.4273:1,Contig:91:69.7424:3p:1:14:1,Contig:91:69.7424:3p:1:9:1,Contig:91:69.7424:1,Contig:91:69.7424:3p:1:13:1,Contig:68:12.0213:1,Contig:91:69.7424:3p:1:2:1,Contig:91:69.7424:3p:1:4:1,Contig:91:69.7424:3p:1:5:1,Contig:51:13.2366:1
PBF_P12	Contig:28:51.6268:1
PBF_P13	Contig:102:45.7229:1
PBF_P14	Contig:96:15.7547:1
PBF_P15	Contig:47:13.3494:1
PBF_P16	Contig:66:13.4987:1
PBF_P17	Contig:34:13.1213:1
