plasmid	contigs
GP_0	14:1,20:1,33:1,37:1,40:1,42:1,43:1,45:1,47:1,48:1,51:1,55:1,59:1,63:1,69:1,70:1,73:1,78:1,80:1,83:1,85:1,86:1,87:1,90:1,91:1,92:1,93:1,94:1,95:1,96:1,99:1,104:1,105:1,106:1,107:1,112:1,116:1,117:1,119:1,122:1,124:1,126:1,127:1,129:1,130:1,131:1,132:1,134:1,138:1,139:1,140:1,141:1,142:1,143:1,144:1,146:1,147:1,151:1,152:1,153:1,156:1,157:1,159:1,160:1,161:1,167:1,168:1,172:1,173:1,174:1,178:1,184:1,185:1,186:1,187:1,191:1,192:1,194:1,195:1,196:1,197:1,198:1,204:1,205:1,207:1,222:1,224:1,228:1,229:1
GP_4	64:1
GP_1	120:1
GP_2	138:1,145:1,148:1,150:1,172:1,191:1
GP_3	154:1,199:1,210:1
GP_unb_1	163:1
GP_unb_2	164:1
GP_unb_3	165:1
GP_unb_4	166:1
GP_unb_5	169:1
GP_unb_6	170:1
GP_unb_7	175:1
GP_unb_8	176:1
GP_unb_9	177:1
GP_unb_10	179:1
GP_unb_11	180:1
GP_unb_12	181:1
GP_unb_13	183:1
GP_unb_14	188:1
GP_unb_15	202:1
GP_unb_16	203:1
GP_unb_17	208:1
GP_unb_18	212:1
GP_unb_19	213:1
GP_unb_20	214:1
GP_unb_21	215:1
GP_unb_22	216:1
GP_unb_23	226:1
GP_unb_24	227:1
