plasmid	contigs
GP_2	58:1,75:1,91:1,99:1,103:1,110:1,113:1,114:1,116:1,117:1,119:1,124:1,125:1,126:1,133:1,136:1,141:1,143:1,154:1,191:1,206:1,213:1,252:1,262:1,274:1
GP_0	68:1,73:1,81:1,83:1,84:1,85:1,87:1,90:1,92:1,94:1,100:1,106:1,107:1,108:1,111:1,117:1,123:1,133:1,137:1,143:1,145:1,149:1,158:1,169:1,191:1,202:1,206:1,222:1,252:1,274:1,275:1
GP_8	96:1
GP_1	98:1,101:1,131:1,133:1,137:1,144:1,157:1,161:1,162:1,164:1,194:1,226:1,270:1,274:1
GP_3	102:1,158:1
GP_4	105:1
GP_5	118:1
GP_6	127:1
GP_7	129:1
GP_unb_1	139:1
GP_unb_2	172:1
GP_unb_3	175:1
GP_unb_4	177:1
GP_unb_5	180:1
GP_unb_6	183:1
GP_unb_7	184:1
GP_unb_8	185:1
GP_unb_9	187:1
GP_unb_10	189:1
GP_unb_11	199:1
GP_unb_12	201:1
GP_unb_13	204:1
GP_unb_14	205:1
GP_unb_15	209:1
GP_unb_16	210:1
GP_unb_17	211:1
GP_unb_18	218:1
GP_unb_19	221:1
GP_unb_20	227:1
GP_unb_21	228:1
GP_unb_22	229:1
GP_unb_23	230:1
GP_unb_24	238:1
GP_unb_25	239:1
GP_unb_26	240:1
GP_unb_27	244:1
GP_unb_28	247:1
GP_unb_29	257:1
GP_unb_30	258:1
GP_unb_31	263:1
GP_unb_32	271:1
GP_unb_33	272:1
GP_unb_34	273:1
GP_unb_35	278:1
GP_unb_36	279:1
