plasmid	contigs
GP_unb_6,GP_unb_13,GP_unb_26,GP_unb_32,GP_unb_7,GP_unb_29,GP_unb_9,GP_unb_5,GP_1,GP_unb_8,GP_unb_1,GP_unb_33,GP_unb_18,GP_unb_15,GP_unb_22,GP_unb_3,GP_unb_28,GP_unb_4,GP_unb_16,GP_unb_11,GP_unb_31,GP_unb_19,GP_unb_30,GP_3,GP_unb_24,GP_2,GP_unb_14,GP_unb_25,GP_unb_12,GP_0,GP_unb_34,GP_unb_27,GP_unb_23,GP_unb_17,GP_unb_2	183:1,204:1,240:1,271:1,184:1,257:1,187:1,180:1,98:1,101:1,131:1,133:1,137:1,144:1,157:1,161:1,162:1,164:1,194:1,226:1,270:1,274:1,185:1,139:1,272:1,218:1,209:1,229:1,175:1,247:1,177:1,210:1,199:1,263:1,221:1,258:1,102:1,158:1,238:1,58:1,75:1,91:1,99:1,103:1,110:1,113:1,114:1,116:1,117:1,119:1,124:1,125:1,126:1,136:1,141:1,143:1,154:1,191:1,206:1,213:1,252:1,262:1,205:1,239:1,201:1,68:1,73:1,81:1,83:1,84:1,85:1,87:1,90:1,92:1,94:1,100:1,106:1,107:1,108:1,111:1,123:1,145:1,149:1,169:1,202:1,222:1,275:1,273:1,244:1,230:1,211:1,172:1
GP_8	96:1
GP_4	105:1
GP_5	118:1
GP_6	127:1
GP_7	129:1
GP_unb_10	189:1
GP_unb_20	227:1
GP_unb_21	228:1
GP_unb_35	278:1
GP_unb_36	279:1
