plasmid	contigs
GP_unb_1	Contig:12:174.622:1
GP_0	Contig:13:211.101:1,Contig:23:246.801:1,Contig:24:180.919:1,Contig:38:365.352:1,Contig:39:226.276:1,Contig:46:270.451:1,Contig:23:246.801:5p:1:6:1
GP_1	Contig:1:1144.7:Circ:1
GP_2	Contig:2:907.136:Circ:1
GP_unb_2	Contig:49:125.709:1
GP_Isolated_0	Contig:4:228.012:1
GP_Isolated_1	Contig:9:224.129:1
GP_unb_3	Contig:14:98.9763:5p:1:9:1
GP_unb_4	Contig:14:98.9763:5p:1:16:1
GP_unb_5	Contig:14:98.9763:5p:1:26:1
GP_unb_6	Contig:14:98.9763:5p:1:31:1
GP_unb_7	Contig:23:246.801:5p:1:8:1
GP_unb_8	Contig:52:758.811:5p:1:4:1
