plasmid	contigs	copy_number
PBF_P1	Contig:144:1039.64:1	9.845986361554152
PBF_P2	Contig:154:131.306:1,Contig:155:117.493:1,Contig:214:130.483:3p:1:3:1,Contig:214:130.483:1	0.9724704964188614
PBF_P5,PBF_P19,PBF_P10,PBF_P3	Contig:148:347.729:1,Contig:60:170.125:1,Contig:10:116.596:3p:1:6:1,Contig:10:116.596:3p:1:4:1,Contig:188:256:1,Contig:215:456.106:1,Contig:126:242.894:1,Contig:128:107.742:1,Contig:278:128.933:1,Contig:184:229.703:1	0.640446256411451
PBF_P4,PBF_P7,PBF_P15	Contig:233:175.555:1,Contig:153:98.9305:5p:1:7:1,Contig:233:175.555:3p:1:4:1,Contig:243:175.53:1,Contig:153:98.9305:5p:1:8:1,Contig:209:167.306:1,Contig:274:91.9915:1	0.9482428756491572
PBF_P6	Contig:301:114.679:1,Contig:51:118.633:1	1.0670904449631886
PBF_P8	Contig:297:108.59:1	1.0331047472260946
PBF_P9	Contig:179:123.854:1	1.3362455234956716
PBF_P11	Contig:322:101.746:1	0.9712723089953254
PBF_P12	Contig:7:152.212:1	1.16851900109082
PBF_P13	Contig:69:104.802:1	0.9244192219010895
PBF_P14	Contig:109:104.228:1	0.9624505945446016
PBF_P16	Contig:279:99.1172:1	0.7919288982351987
PBF_P17	Contig:170:91.3482:1	0.7064854358591166
PBF_P18	Contig:163:97.2617:1	0.9305246745710314
PBF_P20	Contig:108:67.9293:1	0.6402501269425147
PBF_P21	Contig:229:89.5599:1	0.8514796162171944
PBF_P22	Contig:87:76.9059:1	0.732117648177499
