plasmid	contigs
GP_0	30:1,37:1,41:1,49:1,50:1,54:1,57:1,59:1,60:1,70:1,74:1,78:1,81:1,88:1,90:1,102:1,103:1,105:1,109:1,117:1,165:1,170:1,182:1
GP_unb_1	55:1
GP_1	77:1,79:1,82:1,87:1,91:1,93:1,157:1,158:1,165:1,183:1
GP_unb_2	83:1
GP_unb_3	86:1
GP_unb_4	92:1
GP_2	95:1,104:1,141:1
GP_unb_5	96:1
GP_unb_6	106:1
GP_unb_7	107:1
GP_unb_8	108:1
GP_unb_9	110:1
GP_unb_10	111:1
GP_unb_11	112:1
GP_unb_12	113:1
GP_unb_13	114:1
GP_unb_14	115:1
GP_unb_15	116:1
GP_unb_16	120:1
GP_unb_17	122:1
GP_unb_18	125:1
GP_unb_19	126:1
GP_unb_20	127:1
GP_unb_21	130:1
GP_unb_22	131:1
GP_unb_23	132:1
GP_unb_24	135:1
GP_unb_25	136:1
GP_unb_26	137:1
GP_unb_27	138:1
GP_unb_28	139:1
GP_unb_29	142:1
GP_unb_30	143:1
GP_unb_31	145:1
GP_unb_32	146:1
GP_unb_33	147:1
GP_unb_34	148:1
GP_unb_35	149:1
GP_unb_36	150:1
GP_unb_37	151:1
GP_unb_38	152:1
GP_unb_39	154:1
GP_unb_40	156:1
GP_unb_41	159:1
GP_unb_42	160:1
GP_unb_43	162:1
GP_unb_44	163:1
GP_unb_45	164:1
GP_unb_46	167:1
GP_unb_47	168:1
GP_unb_48	169:1
GP_unb_49	172:1
GP_unb_50	175:1
GP_unb_51	176:1
GP_unb_52	177:1
GP_unb_53	178:1
GP_unb_54	179:1
GP_unb_55	180:1
GP_unb_56	181:1
GP_unb_57	187:1
GP_unb_58	189:1
GP_unb_59	190:1
GP_unb_60	193:1
GP_unb_61	194:1
GP_unb_62	195:1
GP_unb_63	196:1
GP_unb_64	197:1
GP_unb_65	198:1
GP_unb_66	201:1
GP_unb_67	202:1
GP_unb_68	203:1
GP_unb_69	204:1
GP_unb_70	211:1
GP_unb_71	218:1
GP_unb_72	219:1
GP_unb_73	220:1
GP_unb_74	221:1
GP_unb_75	222:1
GP_unb_76	223:1
GP_unb_77	224:1
GP_unb_78	227:1
