plasmid	contigs
GP_0	27:1,35:1,36:1,40:1,43:1,45:1,48:1,49:1,50:1,51:1,53:1,54:1,55:1,56:1,57:1,58:1,59:1,62:1,65:1,66:1,69:1,70:1,73:1,74:1,75:1,76:1,77:1,78:1,79:1,80:1,81:1,83:1,84:1,88:1,89:1,90:1,102:1,103:1,106:1,109:1,119:1,122:1,125:1,127:1
GP_1	61:1,68:1,82:1,87:1,120:1,128:1
GP_unb_1	86:1
GP_unb_2	91:1
GP_unb_3	93:1
GP_unb_4	94:1
GP_unb_5	95:1
GP_unb_6	96:1
GP_unb_7	97:1
GP_unb_8	98:1
GP_unb_9	99:1
GP_unb_10	100:1
GP_unb_11	101:1
GP_unb_12	104:1
GP_unb_13	111:1
GP_unb_14	113:1
GP_unb_15	114:1
GP_unb_16	118:1
GP_unb_17	123:1
GP_unb_18	124:1
GP_unb_19	126:1
