plasmid	contigs
PBF_P1	156:1,122:1,86:1,36:1,49:1,209:1,129:1,83:1,138:1,95:1,123:1,170:1,201:1,93:1,60:1,51:1,65:1,177:1,112:1,45:1,64:1,133:1,222:1,58:1,59:1,147:1,179:1,108:1,152:1,69:1,192:1,166:1,55:1,193:1,68:1,87:1,77:1,187:1,91:1,117:1,151:1,136:1,195:1,105:1,173:1,76:1,208:1,206:1
PBF_P2	156:1,122:1,36:1,204:1,209:1,129:1,138:1,49:1,83:1,123:1,170:1,93:1,60:1,51:1,177:1,45:1,64:1,222:1,58:1,59:1,147:1,179:1,152:1,69:1,192:1,166:1,193:1,87:1,77:1,187:1,91:1,141:1,139:1,151:1,117:1,195:1,105:1,173:1,208:1,80:1,206:1
PBF_P3	147:1,59:1,152:1,117:1,166:1,173:1,49:1,204:1,138:1,177:1,83:1,64:1,208:1,87:1
PBF_P4	73:1
PBF_P5	48:1
PBF_P6	122:1,36:1,204:1,49:1,138:1,170:1,82:1,64:1,147:1,59:1,152:1,79:1,87:1,141:1,117:1,142:1,208:1
PBF_P7	78:1
PBF_P8	80:1
PBF_P9	84:1
PBF_P10	65:1
PBF_P11	69:1
PBF_P12	45:1
PBF_P13	79:1
PBF_P14	117:1,82:1,142:1
