plasmid	contigs
GP_0	36:1,45:1,48:1,49:1,51:1,52:1,56:1,60:1,61:1,64:1,65:1,67:1,68:1,69:1,73:1,74:1,76:1,80:1,85:1,86:1,87:1,90:1,91:1,95:1,104:1,105:1,108:1,113:1,114:1,115:1,116:1,117:1,122:1,123:1,129:1,130:1,133:1,136:1,137:1,138:1,147:1,152:1,162:1,166:1,169:1,170:1,173:1,183:1,184:1,192:1,195:1,196:1,204:1,206:1,208:1,209:1,211:1,221:1
GP_Isolated_0	88:1
GP_2	94:1
GP_3	99:1,132:1,146:1,202:1
GP_Isolated_1	106:1
GP_1	110:1,127:1,128:1
GP_unb_1	139:1
GP_unb_2	149:1
GP_unb_3	150:1
GP_unb_4	151:1
GP_unb_5	154:1
GP_unb_6	155:1
GP_unb_7	156:1
GP_unb_8	158:1
GP_unb_9	160:1
GP_unb_10	163:1
GP_unb_11	165:1
GP_unb_12	168:1
GP_unb_13	175:1
GP_unb_14	177:1
GP_unb_15	178:1
GP_unb_16	179:1
GP_unb_17	185:1
GP_unb_18	187:1
GP_unb_19	193:1
GP_unb_20	194:1
GP_unb_21	201:1
GP_unb_22	207:1
GP_unb_23	217:1
GP_unb_24	218:1
GP_unb_25	220:1
GP_unb_26	222:1
GP_unb_27	223:1
GP_unb_28	224:1
