plasmid	contigs
GP_unb_8,GP_2	Contig:112:61.0398:5p:1:6:1,Contig:100:128.521:1,Contig:116:63.6293:1,Contig:117:86.1981:1,Contig:125:77.7783:1,Contig:129:66.8583:1,Contig:27:73.1308:1,Contig:36:68.4575:1,Contig:40:80.1257:1,Contig:66:174.296:1,Contig:67:109.2:1,Contig:68:75.1648:1,Contig:75:58.7683:1,Contig:80:86.9946:1,Contig:84:104.595:1,Contig:101:66.505:5p:1:97:1,Contig:112:61.0398:5p:1:17:1,Contig:112:61.0398:5p:1:22:1
GP_4,GP_unb_7,GP_unb_6,GP_unb_1,GP_unb_2	Contig:103:69.4716:1,Contig:124:63.3682:1,Contig:131:106.611:1,Contig:139:61.1798:1,Contig:14:63.5594:1,Contig:38:71.1938:1,Contig:39:66.1332:1,Contig:41:77.4919:1,Contig:42:59.459:1,Contig:47:60.3569:1,Contig:77:122.377:1,Contig:89:349.297:1,Contig:101:66.505:5p:1:33:1,Contig:101:66.505:5p:1:35:1,Contig:101:66.505:5p:1:63:1,Contig:101:66.505:5p:1:104:1,Contig:101:66.505:5p:1:118:1,Contig:10:52.9039:3p:1:4:1,Contig:124:63.3682:5p:1:3:1,Contig:139:61.1798:3p:1:5:1,Contig:39:66.1332:3p:1:3:1,Contig:111:134.513:5p:1:9:1,Contig:111:134.513:5p:1:8:1,Contig:111:134.513:1,Contig:137:60.103:1
GP_1,GP_0	Contig:106:287.225:1,Contig:105:340.55:1,Contig:115:387.749:1
GP_Isolated_0	Contig:113:62.4917:1
GP_3	Contig:118:104.097:1,Contig:140:92.8142:1,Contig:44:271.893:1
GP_Isolated_1	Contig:130:60.1401:1
GP_Isolated_2	Contig:1:339.87:Circ:1
GP_Isolated_3	Contig:2:478.961:Circ:1
GP_5	Contig:3:405.392:Circ:1
GP_unb_3	Contig:43:60.1936:1
GP_6	Contig:4:308.378:Circ:1
GP_7	Contig:5:1366.9:Circ:1
GP_8	Contig:6:1265.15:Circ:1
GP_unb_4	Contig:101:66.505:5p:1:78:1
GP_unb_5	Contig:101:66.505:5p:1:86:1
GP_unb_9	Contig:112:61.0398:5p:1:9:1
GP_unb_11,GP_unb_10,GP_unb_12	Contig:55:105.648:5p:1:3:1,Contig:133:54.6868:5p:1:13:1,Contig:69:312.403:5p:1:10:1
GP_unb_13	Contig:72:42.7884:3p:1:23:1
GP_unb_14	Contig:72:42.7884:3p:1:31:1
