plasmid	contigs
GP_Isolated_0	Contig:1005:11.9384:1
GP_Isolated_1	Contig:1007:45.5119:1
GP_Isolated_2	Contig:1010:21.5358:1
GP_0	Contig:1011:90.5956:1,Contig:172:62.5476:1,Contig:174:196.069:1,Contig:303:81.6228:1,Contig:596:116.207:1,Contig:663:79.7262:1,Contig:717:76.2856:1,Contig:73:74.6777:1,Contig:877:272.28:1,Contig:303:81.6228:3p:1:3:1,Contig:303:81.6228:3p:1:5:1,Contig:303:81.6228:3p:1:7:1,Contig:303:81.6228:3p:1:8:1
GP_Isolated_3	Contig:1018:15.5995:1
GP_Isolated_4	Contig:1021:27.5765:1
GP_Isolated_5	Contig:1025:12.3119:1
GP_Isolated_6	Contig:1027:43.6276:1
GP_Isolated_7	Contig:107:12.3768:1
GP_Isolated_8	Contig:108:15.8871:1
GP_Isolated_9	Contig:114:6.95307:1
GP_Isolated_10	Contig:115:21.0938:1
GP_Isolated_11	Contig:121:27.6523:1
GP_Isolated_12	Contig:132:19.7241:1
GP_Isolated_13	Contig:133:11.1579:1
GP_Isolated_14	Contig:134:13.3924:1
GP_Isolated_15	Contig:147:22.4891:1
GP_Isolated_16	Contig:148:8.65568:1
GP_Isolated_17	Contig:154:12.7827:1
GP_Isolated_18	Contig:156:17.803:1
GP_Isolated_19	Contig:159:9.91295:1
GP_Isolated_20	Contig:164:32.8587:1
GP_Isolated_21	Contig:166:9.94272:1
GP_Isolated_22	Contig:169:9.80818:1
GP_Isolated_23	Contig:177:16.2725:1
GP_Isolated_24	Contig:181:23.8285:1
GP_Isolated_25	Contig:191:24.3346:1
GP_1	Contig:1:274.358:Circ:1
GP_Isolated_26	Contig:206:29.4413:1
GP_unb_1,GP_unb_9,GP_unb_10	Contig:212:18.1405:1,Contig:167:583.342:5p:1:3:1,Contig:167:583.342:5p:1:4:1
GP_Isolated_27	Contig:215:17.7355:1
GP_Isolated_28	Contig:21:11.279:1
GP_Isolated_29	Contig:223:34.3579:1
GP_Isolated_30	Contig:224:41.0073:1
GP_Isolated_31	Contig:229:16.5515:1
GP_Isolated_32	Contig:230:15.7772:1
GP_Isolated_33	Contig:233:18.1009:1
GP_Isolated_34	Contig:237:31.1996:1
