plasmid	contigs
GP_Isolated_0	Contig:1005:11.9384:1
GP_0	Contig:1011:90.5956:1,Contig:174:196.069:1,Contig:596:116.207:1,Contig:73:74.6777:1
GP_Isolated_1	Contig:1017:9.68919:1
GP_Isolated_2	Contig:1025:12.3119:1
GP_Isolated_3	Contig:107:12.3768:1
GP_Isolated_4	Contig:111:14.8194:1
GP_Isolated_5	Contig:133:11.1579:1
GP_Isolated_6	Contig:134:13.3924:1
GP_Isolated_7	Contig:146:8.9864:1
GP_Isolated_8	Contig:148:8.65568:1
GP_Isolated_9	Contig:154:12.7827:1
GP_Isolated_10	Contig:159:9.91295:1
GP_Isolated_11	Contig:165:14.7347:1
GP_Isolated_12	Contig:166:9.94272:1
GP_Isolated_13	Contig:168:16.5128:1
GP_Isolated_14	Contig:169:9.80818:1
GP_Isolated_15	Contig:185:14.9893:1
GP_Isolated_16	Contig:187:12.4714:1
GP_1	Contig:1:274.358:Circ:1
GP_Isolated_17	Contig:215:17.7355:1
GP_Isolated_18	Contig:21:11.279:1
GP_Isolated_19	Contig:225:14.9566:1
GP_Isolated_20	Contig:229:16.5515:1
GP_Isolated_21	Contig:240:8.07708:1
GP_Isolated_22	Contig:244:13.8734:1
GP_Isolated_23	Contig:252:14.941:1
GP_Isolated_24	Contig:254:17.6824:1
GP_Isolated_25	Contig:263:30.2735:1
GP_2	Contig:264:65.7685:1,Contig:445:96.7264:1,Contig:540:44.9125:1,Contig:775:27.9279:1,Contig:966:83.4047:1,Contig:967:89.5578:1,Contig:456:7.3649:5p:1:6:1,Contig:456:7.3649:5p:1:10:1
GP_Isolated_26	Contig:26:7.74576:1
GP_Isolated_27	Contig:273:5.35667:1
GP_Isolated_28	Contig:275:10.6614:1
GP_Isolated_29	Contig:277:9.76534:1
GP_Isolated_30	Contig:279:18.3255:1
GP_Isolated_31	Contig:283:7.63023:1
GP_Isolated_32	Contig:285:7.07306:1
GP_Isolated_33	Contig:292:6.61056:1
GP_Isolated_34	Contig:294:12.4865:1
GP_Isolated_35	Contig:295:15.9165:1
GP_Isolated_36	Contig:2:7.66038:1
GP_Isolated_37	Contig:313:11.74:1
GP_Isolated_38	Contig:325:4.33661:1
GP_Isolated_39	Contig:334:13.3802:1
GP_Isolated_40	Contig:342:16.4228:1
GP_Isolated_41	Contig:353:6.35323:1
GP_Isolated_42	Contig:356:9.73765:1
GP_Isolated_43	Contig:360:12.0878:1
GP_Isolated_44	Contig:363:13.6348:1
GP_Isolated_45	Contig:372:8.88991:1
GP_Isolated_46	Contig:389:9.07283:1
GP_Isolated_47	Contig:390:14.7124:1
GP_Isolated_48	Contig:397:16.6361:1
GP_Isolated_49	Contig:3:16.0377:1
GP_Isolated_50	Contig:41:12.555:1
GP_Isolated_51	Contig:443:12.7179:1
GP_Isolated_52	Contig:449:11.2885:1
GP_unb_1	Contig:456:7.3649:1
GP_Isolated_53	Contig:461:16.044:1
GP_Isolated_54	Contig:478:8.53553:1
GP_Isolated_55	Contig:487:8.31516:1
GP_Isolated_56	Contig:490:4.11986:1
GP_Isolated_57	Contig:494:12.5252:1
GP_Isolated_58	Contig:499:13.9634:1
GP_Isolated_59	Contig:4:14.7122:1
GP_Isolated_60	Contig:504:12.2599:1
GP_Isolated_61	Contig:514:13.0318:1
GP_Isolated_62	Contig:515:19.1365:1
GP_Isolated_63	Contig:524:11.002:1
GP_Isolated_64	Contig:52:6.9519:1
GP_Isolated_65	Contig:537:6.37176:1
GP_Isolated_66	Contig:539:10.0955:1
GP_Isolated_67	Contig:54:17.5014:1
GP_Isolated_68	Contig:551:9.56948:1
GP_Isolated_69	Contig:555:16.8835:1
GP_Isolated_70	Contig:563:8.49604:1
GP_Isolated_71	Contig:565:8.07325:1
GP_Isolated_72	Contig:575:11.5391:1
GP_Isolated_73	Contig:586:16.2046:1
GP_Isolated_74	Contig:593:4.77936:1
GP_Isolated_75	Contig:599:4.10645:1
GP_Isolated_76	Contig:5:6.38941:1
GP_Isolated_77	Contig:600:11.2886:1
GP_Isolated_78	Contig:608:12.9805:1
GP_Isolated_79	Contig:610:13.6557:1
GP_Isolated_80	Contig:615:6.15361:1
GP_Isolated_81	Contig:645:7.90957:1
GP_Isolated_82	Contig:64:10.6599:1
GP_Isolated_83	Contig:654:11.7508:1
GP_Isolated_84	Contig:660:10.6667:1
GP_Isolated_85	Contig:669:10.5738:1
GP_Isolated_86	Contig:670:13.8338:1
GP_Isolated_87	Contig:671:5.84765:1
GP_Isolated_88	Contig:677:5.3697:1
GP_Isolated_89	Contig:67:14.0786:1
GP_Isolated_90	Contig:683:7.41993:1
GP_Isolated_91	Contig:688:10.4117:1
GP_Isolated_92	Contig:6:13.8012:1
GP_Isolated_93	Contig:706:15.4346:1
GP_Isolated_94	Contig:712:14.9444:1
GP_Isolated_95	Contig:71:12.9338:1
GP_Isolated_96	Contig:724:12.9663:1
GP_Isolated_97	Contig:744:12.1232:1
GP_unb_2	Contig:763:36.4123:1
GP_Isolated_98	Contig:766:12.2038:1
GP_Isolated_99	Contig:773:10.599:1
GP_Isolated_100	Contig:776:13.8806:1
GP_Isolated_101	Contig:779:10.3887:1
GP_Isolated_102	Contig:791:15.4884:1
GP_unb_3	Contig:804:67.9553:1
GP_Isolated_103	Contig:80:9.30917:1
GP_Isolated_104	Contig:810:22.5239:1
GP_Isolated_105	Contig:82:14.7059:1
GP_Isolated_106	Contig:837:6.01786:1
