plasmid	contigs
PBF_P1	119:1,39:1,86:1,104:1,142:1,72:1,90:1,100:1,101:1,53:1,74:1,138:1,134:1,129:1,87:1,48:1,77:1,139:1,116:1,98:1,73:1,63:1,68:1,58:1,123:1,132:1,70:1,147:1,124:1,55:1,51:1,145:1,97:1,34:1,102:1,81:1,85:1,121:1,24:1,91:1,88:1,56:1,83:1,106:1,109:1,30:1
PBF_P2	61:1
PBF_P3	119:1,86:1,104:1,142:1,90:1,100:1,101:1,16:1,53:1,74:1,138:1,134:1,129:1,87:1,48:1,77:1,139:1,47:1,116:1,73:1,95:1,98:1,63:1,68:1,106:1,58:1,110:1,123:1,132:1,147:1,124:1,55:1,51:1,79:1,145:1,97:1,102:1,81:1,66:1,85:1,121:1,91:1,56:1,83:1,67:1,109:1
PBF_P4	119:1,86:1,104:1,142:1,90:1,100:1,101:1,64:1,78:1,138:1,59:1,134:1,129:1,87:1,139:1,47:1,116:1,73:1,98:1,68:1,63:1,58:1,110:1,123:1,132:1,147:1,124:1,55:1,51:1,79:1,145:1,97:1,102:1,81:1,85:1,91:1,24:1,56:1,106:1,109:1
PBF_P5	119:1,1:1,86:1,107:1,104:1,90:1,100:1,101:1,26:1,64:1,82:1,138:1,134:1,129:1,77:1,139:1,47:1,116:1,98:1,73:1,58:1,123:1,132:1,147:1,124:1,51:1,145:1,97:1,102:1,85:1,91:1,24:1,56:1,69:1,67:1,109:1
PBF_P6	119:1,86:1,107:1,104:1,72:1,100:1,64:1,138:1,134:1,129:1,105:1,139:1,116:1,95:1,98:1,123:1,132:1,124:1,120:1,65:1,135:1,109:1
PBF_P7	43:1,123:1,96:1,134:1,124:1,116:1,99:1,16:1
PBF_P8	123:1,85:1,134:1,124:1,116:1,26:1,67:1
PBF_P9	73:1,123:1,85:1,91:1,134:1,129:1,124:1,139:1,116:1,101:1,108:1,26:1,58:1
PBF_P10	101:1,58:1
