plasmid	contigs
PBF_P1	Contig:3:449.536:Circ:1
PBF_P2	Contig:136:36.9978:3p:1:13:1,Contig:90:56.3658:1,Contig:116:37.7825:5p:1:8:1,Contig:76:1010.18:1,Contig:125:26.8369:3p:1:13:1,Contig:178:51.2595:5p:1:21:1,Contig:154:26.132:1,Contig:78:316.833:1,Contig:161:68.5411:1,Contig:136:36.9978:3p:1:10:1,Contig:100:34.4641:3p:1:9:1,Contig:93:85.7917:1,Contig:188:543.698:1,Contig:125:26.8369:3p:1:142:1,Contig:56:28.1477:1,Contig:201:49.2948:1,Contig:171:62.2474:1,Contig:164:53.0191:1,Contig:32:174.226:1,Contig:136:36.9978:3p:1:14:1,Contig:46:26.7245:1,Contig:45:197.424:1,Contig:210:565.886:1,Contig:178:51.2595:5p:1:10:1,Contig:149:24.6094:1,Contig:125:26.8369:1,Contig:108:35.4637:3p:1:2:1,Contig:65:75.7995:1,Contig:157:57.4583:1,Contig:157:57.4583:3p:1:3:1,Contig:157:57.4583:3p:1:4:1,Contig:227:27.4726:1,Contig:108:35.4637:3p:1:5:1,Contig:67:36.4104:1,Contig:143:43.5521:1,Contig:33:81.2677:1,Contig:125:26.8369:3p:1:14:1,Contig:90:56.3658:5p:1:3:1,Contig:10:43.5889:1,Contig:209:258.736:1,Contig:111:54.5961:1,Contig:125:26.8369:3p:1:55:1,Contig:29:39.7161:1,Contig:133:35.7836:1,Contig:42:85.5519:1,Contig:139:264.931:1,Contig:52:26.8434:1,Contig:50:537.415:1,Contig:102:88.6468:1,Contig:84:49.1724:1,Contig:123:44.0973:1,Contig:116:37.7825:1,Contig:178:51.2595:5p:1:19:1,Contig:17:30.4511:1,Contig:77:284.925:1,Contig:159:718.244:1
PBF_P3	Contig:178:51.2595:1,Contig:76:1010.18:1,Contig:178:51.2595:5p:1:21:1,Contig:161:68.5411:1,Contig:93:85.7917:1,Contig:201:49.2948:1,Contig:171:62.2474:1,Contig:172:65.2698:1,Contig:145:34.8052:1,Contig:164:53.0191:1,Contig:32:174.226:1,Contig:45:197.424:1,Contig:210:565.886:1,Contig:178:51.2595:5p:1:10:1,Contig:143:43.5521:1,Contig:33:81.2677:1,Contig:10:43.5889:1,Contig:173:34.9282:1,Contig:133:35.7836:1,Contig:42:85.5519:1,Contig:52:26.8434:1,Contig:123:44.0973:1,Contig:178:51.2595:5p:1:19:1,Contig:159:718.244:1
PBF_P4	Contig:178:51.2595:1,Contig:76:1010.18:1,Contig:161:68.5411:1,Contig:93:85.7917:1,Contig:100:34.4641:3p:1:9:1,Contig:201:49.2948:1,Contig:171:62.2474:1,Contig:164:53.0191:1,Contig:32:174.226:1,Contig:98:113.623:1,Contig:138:35.7228:3p:1:2:1,Contig:13:300.614:1,Contig:45:197.424:1,Contig:210:565.886:1,Contig:178:51.2595:5p:1:10:1,Contig:116:37.7825:5p:1:5:1,Contig:67:36.4104:1,Contig:143:43.5521:1,Contig:33:81.2677:1,Contig:190:76.9418:1,Contig:10:43.5889:1,Contig:133:35.7836:1,Contig:42:85.5519:1,Contig:217:32.6544:1,Contig:192:33.5453:3p:1:3:1,Contig:116:37.7825:1,Contig:178:51.2595:5p:1:19:1,Contig:159:718.244:1,Contig:206:116.54:1
PBF_P5	Contig:2:127.633:Circ:1
PBF_P6	Contig:116:37.7825:5p:1:8:1,Contig:210:565.886:1,Contig:67:36.4104:1,Contig:143:43.5521:1,Contig:100:34.4641:3p:1:9:1,Contig:116:37.7825:1,Contig:145:34.8052:1
PBF_P7	Contig:204:76.8712:1
PBF_P8	Contig:178:51.2595:1,Contig:45:197.424:1,Contig:210:565.886:1,Contig:178:51.2595:5p:1:10:1,Contig:132:268.118:1,Contig:178:51.2595:5p:1:19:1,Contig:33:81.2677:1,Contig:10:43.5889:1,Contig:145:34.8052:1,Contig:159:718.244:1
PBF_P9	Contig:125:26.8369:3p:1:109:1,Contig:142:27.3899:1,Contig:40:66.7821:1
PBF_P10	Contig:134:30.737:1,Contig:122:27.5939:3p:1:6:1,Contig:122:27.5939:3p:1:9:1,Contig:122:27.5939:1,Contig:122:27.5939:3p:1:10:1
PBF_P11	Contig:80:26.2343:1,Contig:210:565.886:1
PBF_P12	Contig:210:565.886:1,Contig:145:34.8052:1
PBF_P13	Contig:93:85.7917:1
PBF_P14	Contig:188:543.698:1,Contig:108:35.4637:3p:1:2:1,Contig:65:75.7995:1
PBF_P15	Contig:229:27.7523:1
