plasmid	contigs
GP_0	7:1,12:1,26:1,28:1,47:1,48:1,69:1,80:1,82:1,85:1,86:1,91:1,93:1,96:1,97:1,99:1,100:1,101:1,104:1,105:1,106:1,107:1,108:1,109:1,110:1,111:1,112:1,117:1,122:1,127:1,129:1,132:1,137:1,139:1,140:1,142:1,145:1,146:1,147:1,148:1,150:1,151:1,152:1,153:1,157:1,158:1,159:1,160:1,162:1,163:1,164:1,165:1,166:1,167:1,168:1,172:1,174:1,176:1,178:1,179:1,180:1,181:1,186:1,196:1,200:1,202:1,206:1,207:1,209:1,215:1,218:1,219:1,221:1,227:1,228:1,234:1,236:1,240:1,242:1,243:1,244:1,248:1,252:1,254:1,255:1,261:1,264:1,269:1
GP_2	83:1,118:1,133:1,134:1,148:1,218:1
GP_1	103:1
GP_3	136:1
GP_unb_1	190:1
GP_unb_2	197:1
GP_unb_3	199:1
GP_unb_4	201:1
GP_unb_5	205:1
GP_unb_6	210:1
GP_unb_7	217:1
GP_unb_8	225:1
GP_unb_9	232:1
GP_unb_10	233:1
GP_unb_11	237:1
GP_unb_12	239:1
GP_unb_13	256:1
GP_unb_14	257:1
GP_unb_15	260:1
GP_unb_16	263:1
