plasmid	contigs
GP_0	47:1,69:1,80:1,82:1,84:1,92:1,93:1,97:1,99:1,101:1,102:1,106:1,107:1,108:1,109:1,110:1,111:1,112:1,113:1,117:1,122:1,132:1,135:1,137:1,142:1,145:1,147:1,148:1,150:1,152:1,153:1,157:1,158:1,164:1,165:1,166:1,167:1,168:1,171:1,173:1,174:1,175:1,176:1,177:1,178:1,179:1,180:1,181:1,182:1,183:1,185:1,186:1,196:1,200:1,202:1,207:1,209:1,215:1,218:1,219:1,221:1,227:1,228:1,234:1,236:1,240:1,242:1,243:1,244:1,248:1,252:1,254:1,255:1,258:1,261:1,264:1,268:1,269:1
GP_2	83:1,118:1,125:1,133:1,134:1,143:1,148:1,155:1,158:1,168:1,170:1,218:1,234:1,248:1,269:1
GP_1	103:1
GP_3	136:1
GP_unb_1	187:1
GP_unb_2	189:1
GP_unb_3	190:1
GP_unb_4	191:1
GP_unb_5	192:1
GP_unb_6	195:1
GP_unb_7	197:1
GP_unb_8	198:1
GP_unb_9	199:1
GP_unb_10	201:1
GP_unb_11	204:1
GP_unb_12	205:1
GP_unb_13	208:1
GP_unb_14	210:1
GP_unb_15	211:1
GP_unb_16	212:1
GP_unb_17	214:1
GP_unb_18	217:1
GP_unb_19	223:1
GP_unb_20	224:1
GP_unb_21	225:1
GP_unb_22	231:1
GP_unb_23	232:1
GP_unb_24	233:1
GP_unb_25	237:1
GP_unb_26	239:1
GP_unb_27	246:1
GP_unb_28	247:1
GP_unb_29	249:1
GP_unb_30	256:1
GP_unb_31	257:1
GP_unb_32	259:1
GP_unb_33	260:1
GP_unb_34	263:1
