plasmid	contigs
GP_1	47:1,97:1,108:1,132:1,144:1,148:1,164:1,179:1,209:1,236:1,240:1,242:1,258:1,265:1
GP_0	47:1,82:1,101:1,111:1,113:1,121:1,122:1,147:1,153:1,157:1,158:1,167:1,172:1,173:1,174:1,178:1,181:1,183:1,196:1,202:1,215:1,218:1,221:1,227:1,234:1,248:1,264:1,269:1
GP_3	83:1,118:1,125:1,133:1,134:1,143:1,148:1,155:1,158:1,168:1,170:1,218:1,234:1,248:1,269:1
GP_2	103:1
GP_4	136:1
GP_unb_1	192:1
GP_unb_2	195:1
GP_unb_3	197:1
GP_unb_4	204:1
GP_unb_5	205:1
GP_unb_6	210:1
GP_unb_7	211:1
GP_unb_8	214:1
GP_unb_9	217:1
GP_unb_10	223:1
GP_unb_11	224:1
GP_unb_12	231:1
GP_unb_13	232:1
GP_unb_14	237:1
GP_unb_15	247:1
GP_unb_16	249:1
GP_unb_17	259:1
GP_unb_18	260:1
GP_unb_19	263:1
