plasmid	contigs
GP_0	27:1,30:1,37:1,41:1,50:1,59:1,62:1,65:1,66:1,77:1,85:1,111:1,113:1,116:1,123:1,144:1,145:1
GP_1	46:1,49:1,55:1,56:1,97:1,104:1,130:1,132:1
GP_2	60:1
GP_3	67:1,70:1,76:1,96:1,141:1
GP_4	68:1,83:1,84:1,94:1,124:1,129:1
GP_5	69:1,71:1,72:1,78:1,79:1,89:1,110:1
GP_6	73:1,74:1,75:1,81:1,82:1,107:1,135:1,136:1
GP_unb_1	86:1
GP_unb_2	87:1
GP_unb_3	88:1
GP_unb_4	90:1
GP_unb_5	91:1
GP_unb_6	92:1
GP_unb_7	93:1
GP_unb_8	95:1
GP_unb_9	99:1
GP_unb_10	101:1
GP_unb_11	102:1
GP_unb_12	105:1
GP_unb_13	108:1
GP_unb_14	109:1
GP_unb_15	112:1
GP_unb_16	114:1
GP_unb_17	115:1
GP_unb_18	120:1
GP_unb_19	127:1
GP_unb_20	134:1
GP_unb_21	137:1
GP_unb_22	138:1
GP_unb_23	139:1
GP_unb_24	140:1
GP_unb_25	142:1
GP_unb_26	143:1
