plasmid	contigs
PBF_P1	Contig:1:1406.83:Circ:1
PBF_P2	Contig:12:42.6814:1
PBF_P3	Contig:117:80.3855:1,Contig:124:57.5966:1,Contig:122:52.0054:1,Contig:14:58.6271:1,Contig:23:56.1381:3p:1:5:1,Contig:23:56.1381:1
PBF_P4	Contig:13:71.7617:1,Contig:114:593.287:3p:1:27:1,Contig:114:593.287:1,Contig:126:74.5117:1
PBF_P5	Contig:9:47.3435:1,Contig:25:50.8717:1
PBF_P6	Contig:51:57.6827:1
PBF_P7	Contig:89:55.9212:1,Contig:125:63.6945:1
PBF_P8	Contig:66:47.9541:1
PBF_P9	Contig:93:38.4041:1,Contig:114:593.287:1,Contig:114:593.287:3p:1:17:1,Contig:8:38.1794:1
PBF_P10	Contig:106:64.0084:1
PBF_P11	Contig:52:37.4486:1
