plasmid	contigs
PBF_P1	Contig:142:114.881:1,Contig:41:1646.57:1,Contig:109:394.443:3p:1:87:1,Contig:115:222.629:1,Contig:136:89.4753:1,Contig:65:111.637:1,Contig:155:266.85:5p:1:19:1,Contig:49:88.8152:1,Contig:155:266.85:5p:1:5:1,Contig:17:192.888:1,Contig:129:954.358:1,Contig:195:238.017:1,Contig:163:112.794:1,Contig:109:394.443:5p:1:11:1,Contig:109:394.443:3p:1:133:1,Contig:135:757.495:1,Contig:198:268.241:1,Contig:58:552.96:3p:1:3:1,Contig:50:232.38:1,Contig:109:394.443:3p:1:93:1,Contig:169:186.212:1,Contig:155:266.85:1,Contig:118:216.739:1,Contig:80:86.0797:1,Contig:123:250.851:1,Contig:185:1246.66:1,Contig:132:430.122:1,Contig:161:1278.5:1,Contig:129:954.358:3p:1:15:1,Contig:109:394.443:3p:1:90:1,Contig:54:181.556:1,Contig:109:394.443:3p:1:92:1,Contig:107:210.303:1,Contig:109:394.443:1,Contig:139:296.387:3p:1:19:1,Contig:153:774.202:1,Contig:109:394.443:3p:1:91:1,Contig:170:328.458:1,Contig:172:270.292:1,Contig:109:394.443:3p:1:20:1,Contig:66:134.238:1,Contig:103:284.478:3p:1:71:1,Contig:173:94.679:5p:1:22:1,Contig:114:178.706:1,Contig:36:1234.25:1,Contig:98:255.316:1,Contig:176:256.038:1,Contig:197:291.076:1,Contig:40:97.0864:1,Contig:181:236.224:1,Contig:155:266.85:5p:1:4:1,Contig:69:273.962:1,Contig:109:394.443:3p:1:88:1,Contig:76:2030.06:1
PBF_P2	Contig:65:111.637:1,Contig:41:1646.57:1,Contig:109:394.443:3p:1:87:1,Contig:76:2030.06:1,Contig:129:954.358:1,Contig:195:238.017:1,Contig:135:757.495:1,Contig:109:394.443:3p:1:93:1,Contig:123:250.851:1,Contig:169:186.212:1,Contig:118:216.739:1,Contig:185:1246.66:1,Contig:132:430.122:1,Contig:161:1278.5:1,Contig:129:954.358:3p:1:15:1,Contig:109:394.443:3p:1:90:1,Contig:54:181.556:1,Contig:109:394.443:3p:1:92:1,Contig:107:210.303:1,Contig:100:86.585:1,Contig:139:296.387:3p:1:19:1,Contig:109:394.443:3p:1:91:1,Contig:172:270.292:1,Contig:173:94.679:5p:1:22:1,Contig:114:178.706:1,Contig:98:255.316:1,Contig:176:256.038:1,Contig:69:273.962:1,Contig:109:394.443:3p:1:88:1,Contig:109:394.443:3p:1:133:1
PBF_P3	Contig:49:88.8152:1,Contig:65:111.637:1,Contig:109:394.443:3p:1:87:1,Contig:136:89.4753:1,Contig:41:1646.57:1,Contig:117:145.658:1,Contig:129:954.358:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:133:1,Contig:109:394.443:5p:1:11:1,Contig:135:757.495:1,Contig:198:268.241:1,Contig:109:394.443:3p:1:93:1,Contig:123:250.851:1,Contig:169:186.212:1,Contig:185:1246.66:1,Contig:103:284.478:3p:1:124:1,Contig:132:430.122:1,Contig:161:1278.5:1,Contig:129:954.358:3p:1:15:1,Contig:109:394.443:3p:1:90:1,Contig:54:181.556:1,Contig:109:394.443:3p:1:92:1,Contig:107:210.303:1,Contig:109:394.443:1,Contig:139:296.387:3p:1:19:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:20:1,Contig:173:94.679:5p:1:22:1,Contig:114:178.706:1,Contig:98:255.316:1,Contig:69:273.962:1,Contig:109:394.443:3p:1:88:1,Contig:76:2030.06:1
PBF_P4	Contig:41:1646.57:1,Contig:109:394.443:3p:1:87:1,Contig:13:113.736:1,Contig:129:954.358:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:133:1,Contig:135:757.495:1,Contig:198:268.241:1,Contig:185:1246.66:1,Contig:161:1278.5:1,Contig:129:954.358:3p:1:15:1,Contig:109:394.443:3p:1:90:1,Contig:107:210.303:1,Contig:139:296.387:3p:1:19:1,Contig:109:394.443:3p:1:91:1,Contig:173:94.679:5p:1:22:1,Contig:69:273.962:1,Contig:76:2030.06:1
PBF_P5	Contig:41:1646.57:1,Contig:142:114.881:1,Contig:109:394.443:3p:1:87:1,Contig:155:266.85:5p:1:19:1,Contig:117:145.658:1,Contig:129:954.358:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:133:1,Contig:109:394.443:5p:1:11:1,Contig:135:757.495:1,Contig:198:268.241:1,Contig:57:991.928:1,Contig:109:394.443:3p:1:93:1,Contig:123:250.851:1,Contig:185:1246.66:1,Contig:103:284.478:3p:1:124:1,Contig:161:1278.5:1,Contig:129:954.358:3p:1:15:1,Contig:47:97.8421:1,Contig:109:394.443:3p:1:90:1,Contig:75:2894.4:1,Contig:108:128.657:1,Contig:54:181.556:1,Contig:109:394.443:3p:1:92:1,Contig:109:394.443:1,Contig:109:394.443:3p:1:91:1,Contig:172:270.292:1,Contig:109:394.443:3p:1:20:1,Contig:173:94.679:5p:1:22:1,Contig:98:255.316:1,Contig:176:256.038:1,Contig:103:284.478:3p:1:143:1,Contig:109:394.443:3p:1:88:1,Contig:76:2030.06:1,Contig:199:161.655:1
PBF_P6	Contig:58:552.96:1
PBF_P9	Contig:1:464.397:Circ:1
PBF_P10	Contig:41:1646.57:1,Contig:172:270.292:1,Contig:155:266.85:1,Contig:176:256.038:1,Contig:155:266.85:5p:1:4:1
PBF_P11	Contig:90:287.786:1,Contig:155:266.85:5p:1:5:1
PBF_P12	Contig:109:394.443:3p:1:68:1,Contig:41:1646.57:1,Contig:109:394.443:3p:1:87:1,Contig:77:109.418:1,Contig:117:145.658:1,Contig:76:2030.06:1,Contig:129:954.358:1,Contig:141:92.0708:1,Contig:109:394.443:5p:1:11:1,Contig:135:757.495:1,Contig:198:268.241:1,Contig:57:991.928:1,Contig:155:266.85:1,Contig:185:1246.66:1,Contig:103:284.478:3p:1:124:1,Contig:161:1278.5:1,Contig:109:394.443:3p:1:36:1,Contig:129:954.358:3p:1:15:1,Contig:109:394.443:3p:1:90:1,Contig:75:2894.4:1,Contig:109:394.443:3p:1:92:1,Contig:109:394.443:1,Contig:109:394.443:3p:1:91:1,Contig:172:270.292:1,Contig:98:255.316:1,Contig:109:394.443:3p:1:88:1,Contig:164:84.953:1,Contig:155:266.85:5p:1:4:1,Contig:123:250.851:1,Contig:109:394.443:3p:1:133:1
