plasmid	contigs
PBF_P1	Contig:118:216.739:1,Contig:98:255.316:1,Contig:169:186.212:1,Contig:109:394.443:1,Contig:103:284.478:3p:1:71:1,Contig:17:192.888:1,Contig:102:84.5261:3p:1:2:1,Contig:55:134.803:3p:1:3:1,Contig:41:1646.57:1,Contig:75:2894.4:1,Contig:35:98.28:1,Contig:90:287.786:1,Contig:181:236.224:1,Contig:172:270.292:1,Contig:36:1234.25:1,Contig:155:266.85:5p:1:4:1,Contig:140:87.0679:1,Contig:123:250.851:1,Contig:185:1246.66:1,Contig:97:97.1139:1,Contig:109:394.443:5p:1:11:1,Contig:198:268.241:1,Contig:170:328.458:1,Contig:176:256.038:1,Contig:142:114.881:1,Contig:161:1278.5:1,Contig:80:86.0797:1,Contig:155:266.85:1,Contig:47:97.8421:1,Contig:29:122.243:1,Contig:155:266.85:5p:1:18:1,Contig:155:266.85:5p:1:5:1,Contig:132:430.122:1,Contig:117:145.658:1,Contig:129:954.358:1,Contig:109:394.443:3p:1:20:1,Contig:193:191.297:1,Contig:54:181.556:1,Contig:114:178.706:1,Contig:55:134.803:1,Contig:65:111.637:1,Contig:88:555.922:1,Contig:177:91.4444:1,Contig:153:774.202:1,Contig:136:89.4753:1,Contig:50:232.38:1,Contig:131:110.437:1,Contig:173:94.679:5p:1:22:1,Contig:195:238.017:1,Contig:103:284.478:3p:1:124:1,Contig:147:246.853:1
PBF_P2	Contig:118:216.739:1,Contig:98:255.316:1,Contig:109:394.443:1,Contig:103:284.478:3p:1:71:1,Contig:156:101.449:1,Contig:41:1646.57:1,Contig:75:2894.4:1,Contig:90:287.786:1,Contig:40:97.0864:1,Contig:172:270.292:1,Contig:36:1234.25:1,Contig:155:266.85:5p:1:4:1,Contig:140:87.0679:1,Contig:123:250.851:1,Contig:185:1246.66:1,Contig:182:89.5825:1,Contig:170:328.458:1,Contig:176:256.038:1,Contig:142:114.881:1,Contig:48:96.2022:1,Contig:161:1278.5:1,Contig:155:266.85:5p:1:18:1,Contig:29:122.243:1,Contig:132:430.122:1,Contig:117:145.658:1,Contig:129:954.358:1,Contig:109:394.443:3p:1:20:1,Contig:54:181.556:1,Contig:114:178.706:1,Contig:65:111.637:1,Contig:153:774.202:1,Contig:136:89.4753:1,Contig:50:232.38:1,Contig:155:266.85:5p:1:19:1,Contig:131:110.437:1,Contig:197:291.076:1,Contig:173:94.679:5p:1:22:1,Contig:195:238.017:1,Contig:184:108.331:1,Contig:103:284.478:3p:1:124:1
PBF_P3	Contig:58:552.96:1
PBF_P4	Contig:2:547.651:Circ:1
PBF_P5	Contig:1:464.397:Circ:1
PBF_P6	Contig:109:394.443:1,Contig:103:284.478:3p:1:71:1,Contig:156:101.449:1,Contig:41:1646.57:1,Contig:75:2894.4:1,Contig:92:80.5606:1,Contig:90:287.786:1,Contig:40:97.0864:1,Contig:36:1234.25:1,Contig:172:270.292:1,Contig:155:266.85:5p:1:4:1,Contig:185:1246.66:1,Contig:109:394.443:5p:1:11:1,Contig:170:328.458:1,Contig:109:394.443:3p:1:36:1,Contig:176:256.038:1,Contig:142:114.881:1,Contig:161:1278.5:1,Contig:93:101.944:1,Contig:109:394.443:3p:1:68:1,Contig:155:266.85:5p:1:18:1,Contig:29:122.243:1,Contig:132:430.122:1,Contig:129:954.358:1,Contig:54:181.556:1,Contig:114:178.706:1,Contig:153:774.202:1,Contig:57:991.928:1,Contig:50:232.38:1,Contig:155:266.85:5p:1:19:1,Contig:131:110.437:1,Contig:195:238.017:1,Contig:32:102.501:1,Contig:184:108.331:1,Contig:103:284.478:3p:1:124:1
PBF_P7	Contig:172:270.292:1,Contig:41:1646.57:1
PBF_P8	Contig:90:287.786:1,Contig:155:266.85:5p:1:5:1
PBF_P9	Contig:198:268.241:1,Contig:155:266.85:5p:1:5:1
PBF_P10	Contig:113:72.3145:1,Contig:204:155.669:1,Contig:103:284.478:3p:1:71:1,Contig:156:101.449:1,Contig:41:1646.57:1,Contig:75:2894.4:1,Contig:40:97.0864:1,Contig:36:1234.25:1,Contig:155:266.85:5p:1:4:1,Contig:185:1246.66:1,Contig:182:89.5825:1,Contig:170:328.458:1,Contig:161:1278.5:1,Contig:48:96.2022:1,Contig:132:430.122:1,Contig:143:89.3442:1,Contig:129:954.358:1,Contig:54:181.556:1,Contig:114:178.706:1,Contig:73:100.021:1,Contig:152:91.0102:1,Contig:88:555.922:1,Contig:50:232.38:1,Contig:173:94.679:5p:1:22:1,Contig:195:238.017:1
PBF_P11	Contig:176:256.038:1
PBF_P14	Contig:84:123.003:1
PBF_P15	Contig:54:181.556:1,Contig:41:1646.57:1,Contig:155:266.85:1,Contig:155:266.85:5p:1:4:1
PBF_P16	Contig:132:430.122:1,Contig:109:394.443:3p:1:92:1,Contig:13:113.736:1,Contig:185:1246.66:1,Contig:50:232.38:1,Contig:76:2030.06:1,Contig:109:394.443:3p:1:90:1,Contig:170:328.458:1,Contig:109:394.443:3p:1:88:1,Contig:114:178.706:1,Contig:191:97.0478:1,Contig:161:1278.5:1,Contig:40:97.0864:1,Contig:155:266.85:5p:1:4:1
PBF_P17	Contig:153:774.202:1,Contig:52:98.8254:1,Contig:129:954.358:1,Contig:156:101.449:1,Contig:41:1646.57:1,Contig:75:2894.4:1,Contig:48:96.2022:1,Contig:155:266.85:1,Contig:155:266.85:5p:1:4:1
PBF_P18	Contig:24:91.6795:1,Contig:67:98.7599:1,Contig:57:991.928:1,Contig:155:266.85:5p:1:4:1
PBF_P19	Contig:97:97.1139:1,Contig:55:134.803:1,Contig:55:134.803:3p:1:3:1,Contig:147:246.853:1
PBF_P20	Contig:109:394.443:5p:1:16:1,Contig:129:954.358:1,Contig:75:2894.4:1,Contig:94:86.7983:1,Contig:57:991.928:1,Contig:55:134.803:3p:1:4:1,Contig:147:246.853:1
PBF_P21	Contig:73:100.021:1,Contig:118:216.739:1,Contig:98:255.316:1,Contig:103:284.478:3p:1:71:1,Contig:204:155.669:1,Contig:41:1646.57:1,Contig:75:2894.4:1,Contig:35:98.28:1,Contig:152:91.0102:1,Contig:36:1234.25:1,Contig:88:555.922:1
PBF_P22	Contig:191:97.0478:1
