plasmid	contigs
GP_0	Contig:105:103.437:1,Contig:106:124.841:1,Contig:107:210.303:1,Contig:109:394.443:1,Contig:112:110.968:1,Contig:120:288.459:1,Contig:129:954.358:1,Contig:139:296.387:1,Contig:143:89.3442:1,Contig:156:101.449:1,Contig:161:1278.5:1,Contig:184:108.331:1,Contig:185:1246.66:1,Contig:26:104.46:1,Contig:29:122.243:1,Contig:36:1234.25:1,Contig:37:132.815:1,Contig:41:1646.57:1,Contig:42:195.363:1,Contig:48:96.2022:1,Contig:53:105.374:1,Contig:57:991.928:1,Contig:69:273.962:1,Contig:70:166.104:1,Contig:75:2894.4:1,Contig:93:101.944:1,Contig:103:284.478:3p:1:71:1,Contig:103:284.478:3p:1:124:1,Contig:103:284.478:3p:1:143:1,Contig:109:394.443:3p:1:20:1,Contig:109:394.443:3p:1:128:1,Contig:112:110.968:5p:1:9:1,Contig:120:288.459:3p:1:8:1,Contig:129:954.358:3p:1:15:1,Contig:139:296.387:3p:1:3:1,Contig:139:296.387:3p:1:10:1,Contig:51:314.599:3p:1:3:1,Contig:69:273.962:5p:1:5:1
GP_2	Contig:109:394.443:1,Contig:117:145.658:1,Contig:130:79.0433:1,Contig:133:73.8828:1,Contig:149:125.963:1,Contig:152:91.0102:1,Contig:153:774.202:1,Contig:161:1278.5:1,Contig:170:328.458:1,Contig:17:192.888:1,Contig:182:89.5825:1,Contig:185:1246.66:1,Contig:187:199.199:1,Contig:191:97.0478:1,Contig:25:85.4051:1,Contig:32:102.501:1,Contig:36:1234.25:1,Contig:57:991.928:1,Contig:60:100.79:1,Contig:67:98.7599:1,Contig:75:2894.4:1,Contig:76:2030.06:1,Contig:80:86.0797:1,Contig:89:156.594:1,Contig:98:255.316:1,Contig:102:84.5261:3p:1:2:1,Contig:103:284.478:3p:1:71:1,Contig:103:284.478:3p:1:124:1,Contig:109:394.443:3p:1:20:1,Contig:109:394.443:3p:1:90:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:92:1,Contig:109:394.443:3p:1:93:1,Contig:112:110.968:5p:1:27:1,Contig:155:266.85:5p:1:18:1,Contig:96:129.901:3p:1:1:1
GP_1	Contig:114:178.706:1,Contig:115:222.629:1,Contig:123:250.851:1,Contig:132:430.122:1,Contig:135:757.495:1,Contig:155:266.85:1,Contig:161:1278.5:1,Contig:169:186.212:1,Contig:170:328.458:1,Contig:181:236.224:1,Contig:185:1246.66:1,Contig:195:238.017:1,Contig:36:1234.25:1,Contig:41:1646.57:1,Contig:50:232.38:1,Contig:54:181.556:1,Contig:84:123.003:1,Contig:90:287.786:1,Contig:98:255.316:1,Contig:103:284.478:3p:1:71:1,Contig:155:266.85:5p:1:4:1,Contig:155:266.85:5p:1:5:1,Contig:155:266.85:5p:1:18:1,Contig:173:94.679:5p:1:22:1
GP_unb_1	Contig:178:388.234:1
GP_Isolated_0	Contig:188:83.7606:1
GP_3	Contig:1:464.397:Circ:1
GP_4	Contig:2:547.651:Circ:1
GP_unb_2	Contig:40:97.0864:1
GP_5	Contig:4:1252.04:Circ:1
GP_unb_3	Contig:51:314.599:1
GP_6	Contig:58:552.96:1,Contig:58:552.96:3p:1:3:1
GP_unb_4	Contig:92:80.5606:1
GP_unb_5	Contig:102:84.5261:3p:1:11:1
GP_unb_6	Contig:102:84.5261:3p:1:20:1
GP_unb_7	Contig:103:284.478:3p:1:46:1
GP_unb_8	Contig:109:394.443:3p:1:88:1
GP_unb_9	Contig:109:394.443:5p:1:16:1
GP_unb_10	Contig:112:110.968:5p:1:21:1
GP_unb_11	Contig:129:954.358:3p:1:13:1
GP_unb_12	Contig:129:954.358:3p:1:18:1
GP_unb_13	Contig:55:134.803:3p:1:4:1
GP_unb_14	Contig:69:273.962:5p:1:3:1
GP_unb_15	Contig:72:749.965:3p:1:4:1
