plasmid	contigs
GP_unb_1,GP_4,GP_0	Contig:40:97.0864:1,Contig:123:250.851:1,Contig:132:430.122:1,Contig:155:266.85:1,Contig:161:1278.5:1,Contig:170:328.458:1,Contig:172:270.292:1,Contig:176:256.038:1,Contig:181:236.224:1,Contig:185:1246.66:1,Contig:197:291.076:1,Contig:198:268.241:1,Contig:41:1646.57:1,Contig:50:232.38:1,Contig:90:287.786:1,Contig:98:255.316:1,Contig:155:266.85:5p:1:4:1,Contig:155:266.85:5p:1:5:1,Contig:155:266.85:5p:1:18:1,Contig:155:266.85:5p:1:19:1,Contig:112:110.968:1,Contig:117:145.658:1,Contig:130:79.0433:1,Contig:139:296.387:1,Contig:152:91.0102:1,Contig:153:774.202:1,Contig:17:192.888:1,Contig:187:199.199:1,Contig:189:147.224:1,Contig:200:81.8397:1,Contig:24:91.6795:1,Contig:25:85.4051:1,Contig:36:1234.25:1,Contig:57:991.928:1,Contig:67:98.7599:1,Contig:71:205.974:1,Contig:75:2894.4:1,Contig:79:600.39:1,Contig:80:86.0797:1,Contig:89:156.594:1,Contig:103:284.478:3p:1:71:1,Contig:103:284.478:3p:1:124:1,Contig:109:394.443:3p:1:93:1,Contig:112:110.968:5p:1:9:1,Contig:112:110.968:5p:1:27:1
GP_1	Contig:114:178.706:1,Contig:115:222.629:1,Contig:132:430.122:1,Contig:135:757.495:1,Contig:169:186.212:1,Contig:185:1246.66:1,Contig:195:238.017:1,Contig:41:1646.57:1,Contig:54:181.556:1,Contig:57:991.928:1,Contig:70:166.104:1
GP_3	Contig:129:954.358:1,Contig:156:101.449:1,Contig:29:122.243:1,Contig:36:1234.25:1,Contig:41:1646.57:1,Contig:45:348.82:1,Contig:64:119.982:1,Contig:84:123.003:1,Contig:93:101.944:1,Contig:94:86.7983:1
GP_2	Contig:131:110.437:1,Contig:153:774.202:1,Contig:161:1278.5:1,Contig:185:1246.66:1,Contig:191:97.0478:1,Contig:52:98.8254:1,Contig:60:100.79:1,Contig:76:2030.06:1,Contig:102:84.5261:3p:1:2:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:92:1,Contig:109:394.443:3p:1:93:1,Contig:155:266.85:5p:1:18:1,Contig:173:94.679:5p:1:22:1
GP_Isolated_0	Contig:188:83.7606:1
GP_5	Contig:1:464.397:Circ:1
GP_6	Contig:2:547.651:Circ:1
GP_7	Contig:4:1252.04:Circ:1
GP_8	Contig:58:552.96:1,Contig:58:552.96:3p:1:3:1
GP_unb_2	Contig:102:84.5261:3p:1:20:1
GP_unb_4,GP_unb_3	Contig:55:134.803:3p:1:4:1,Contig:55:134.803:3p:1:3:1
