plasmid	contigs
PBF_P1	Contig:112:110.968:5p:1:29:1,Contig:182:89.5825:1,Contig:72:749.965:3p:1:4:1,Contig:65:111.637:1,Contig:109:394.443:5p:1:11:1,Contig:109:394.443:3p:1:92:1,Contig:184:108.331:1,Contig:109:394.443:3p:1:133:1,Contig:142:114.881:1,Contig:103:284.478:3p:1:46:1,Contig:129:954.358:3p:1:20:1,Contig:139:296.387:3p:1:23:1,Contig:55:134.803:3p:1:3:1,Contig:102:84.5261:3p:1:9:1,Contig:102:84.5261:3p:1:20:1,Contig:15:157.925:1,Contig:125:92.895:1,Contig:139:296.387:3p:1:7:1,Contig:161:1278.5:1,Contig:48:96.2022:1,Contig:36:1234.25:1,Contig:29:122.243:1,Contig:155:266.85:5p:1:19:1,Contig:13:113.736:1,Contig:41:1646.57:1,Contig:139:296.387:1,Contig:176:256.038:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:185:1246.66:1,Contig:155:266.85:1,Contig:143:89.3442:1,Contig:17:192.888:1,Contig:112:110.968:5p:1:27:1,Contig:45:348.82:1,Contig:135:757.495:1,Contig:140:87.0679:1,Contig:103:284.478:3p:1:71:1,Contig:47:97.8421:1,Contig:109:394.443:3p:1:90:1,Contig:101:780.477:1,Contig:136:89.4753:1,Contig:147:246.853:1,Contig:76:2030.06:1,Contig:173:94.679:5p:1:22:1,Contig:50:232.38:1,Contig:149:125.963:1,Contig:109:394.443:3p:1:20:1,Contig:114:178.706:1,Contig:102:84.5261:3p:1:16:1,Contig:109:394.443:3p:1:68:1,Contig:102:84.5261:3p:1:17:1,Contig:75:2894.4:1,Contig:109:394.443:5p:1:16:1,Contig:55:134.803:1,Contig:133:73.8828:1,Contig:132:430.122:1,Contig:129:954.358:3p:1:19:1,Contig:93:101.944:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:93:1,Contig:153:774.202:1,Contig:155:266.85:5p:1:4:1,Contig:129:954.358:3p:1:18:1,Contig:54:181.556:1,Contig:112:110.968:5p:1:9:1,Contig:112:110.968:1,Contig:129:954.358:3p:1:14:1,Contig:156:101.449:1,Contig:103:284.478:3p:1:44:1,Contig:98:255.316:1,Contig:123:250.851:1,Contig:109:394.443:1,Contig:172:270.292:1,Contig:170:328.458:1,Contig:87:131.348:1,Contig:103:284.478:3p:1:124:1,Contig:118:216.739:1,Contig:112:110.968:5p:1:23:1,Contig:44:118.368:1,Contig:129:954.358:1,Contig:129:954.358:3p:1:15:1,Contig:21:128.749:1,Contig:70:166.104:1,Contig:79:600.39:1,Contig:72:749.965:3p:1:2:1,Contig:117:145.658:1,Contig:169:186.212:1,Contig:91:116.485:1,Contig:195:238.017:1,Contig:57:991.928:1,Contig:103:284.478:3p:1:143:1,Contig:32:102.501:1,Contig:181:236.224:1,Contig:130:79.0433:1,Contig:129:954.358:3p:1:17:1,Contig:92:80.5606:1,Contig:40:97.0864:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:109:394.443:3p:1:88:1
PBF_P2	Contig:129:954.358:1,Contig:167:99.7776:1,Contig:75:2894.4:1,Contig:51:314.599:3p:1:3:1,Contig:199:161.655:1,Contig:51:314.599:1,Contig:182:89.5825:1,Contig:129:954.358:3p:1:15:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:185:1246.66:1,Contig:72:749.965:3p:1:4:1,Contig:133:73.8828:1,Contig:132:430.122:1,Contig:129:954.358:3p:1:19:1,Contig:79:600.39:1,Contig:109:394.443:3p:1:91:1,Contig:191:97.0478:1,Contig:109:394.443:3p:1:92:1,Contig:184:108.331:1,Contig:109:394.443:3p:1:88:1,Contig:54:181.556:1,Contig:72:749.965:3p:1:2:1,Contig:45:348.82:1,Contig:112:110.968:5p:1:9:1,Contig:112:110.968:1,Contig:129:954.358:3p:1:14:1,Contig:103:284.478:3p:1:46:1,Contig:135:757.495:1,Contig:80:86.0797:1,Contig:156:101.449:1,Contig:129:954.358:3p:1:20:1,Contig:139:296.387:3p:1:23:1,Contig:103:284.478:3p:1:44:1,Contig:91:116.485:1,Contig:140:87.0679:1,Contig:102:84.5261:3p:1:9:1,Contig:169:186.212:1,Contig:102:84.5261:3p:1:20:1,Contig:98:255.316:1,Contig:103:284.478:3p:1:71:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:90:1,Contig:37:132.815:1,Contig:101:780.477:1,Contig:136:89.4753:1,Contig:32:102.501:1,Contig:123:250.851:1,Contig:109:394.443:3p:1:68:1,Contig:186:101.936:1,Contig:48:96.2022:1,Contig:36:1234.25:1,Contig:181:236.224:1,Contig:161:1278.5:1,Contig:76:2030.06:1,Contig:109:394.443:1,Contig:170:328.458:1,Contig:129:954.358:3p:1:17:1,Contig:102:84.5261:3p:1:11:1,Contig:149:125.963:1,Contig:109:394.443:3p:1:20:1,Contig:103:284.478:3p:1:124:1,Contig:41:1646.57:1,Contig:118:216.739:1,Contig:87:131.348:1,Contig:129:954.358:3p:1:26:1,Contig:102:84.5261:3p:1:16:1,Contig:72:749.965:1,Contig:102:84.5261:3p:1:17:1,Contig:129:954.358:3p:1:18:1
PBF_P3	Contig:51:314.599:1,Contig:51:314.599:3p:1:3:1,Contig:72:749.965:3p:1:4:1,Contig:109:394.443:3p:1:92:1,Contig:184:108.331:1,Contig:11:97.2843:1,Contig:103:284.478:3p:1:46:1,Contig:129:954.358:3p:1:20:1,Contig:139:296.387:3p:1:23:1,Contig:55:134.803:3p:1:3:1,Contig:102:84.5261:3p:1:9:1,Contig:102:84.5261:3p:1:20:1,Contig:37:132.815:1,Contig:103:284.478:1,Contig:161:1278.5:1,Contig:36:1234.25:1,Contig:102:84.5261:3p:1:11:1,Contig:41:1646.57:1,Contig:151:132.336:1,Contig:199:161.655:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:185:1246.66:1,Contig:109:394.443:3p:1:88:1,Contig:45:348.82:1,Contig:135:757.495:1,Contig:103:284.478:3p:1:71:1,Contig:109:394.443:3p:1:90:1,Contig:101:780.477:1,Contig:136:89.4753:1,Contig:147:246.853:1,Contig:76:2030.06:1,Contig:149:125.963:1,Contig:109:394.443:3p:1:20:1,Contig:102:84.5261:3p:1:16:1,Contig:109:394.443:3p:1:68:1,Contig:102:84.5261:3p:1:17:1,Contig:167:99.7776:1,Contig:75:2894.4:1,Contig:109:394.443:5p:1:16:1,Contig:55:134.803:1,Contig:132:430.122:1,Contig:129:954.358:3p:1:19:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:93:1,Contig:54:181.556:1,Contig:112:110.968:5p:1:9:1,Contig:129:954.358:3p:1:14:1,Contig:112:110.968:1,Contig:156:101.449:1,Contig:179:131.015:1,Contig:103:284.478:3p:1:44:1,Contig:98:255.316:1,Contig:123:250.851:1,Contig:109:394.443:1,Contig:170:328.458:1,Contig:87:131.348:1,Contig:103:284.478:3p:1:124:1,Contig:118:216.739:1,Contig:129:954.358:1,Contig:150:154.059:1,Contig:129:954.358:3p:1:15:1,Contig:79:600.39:1,Contig:191:97.0478:1,Contig:72:749.965:3p:1:2:1,Contig:80:86.0797:1,Contig:169:186.212:1,Contig:91:116.485:1,Contig:195:238.017:1,Contig:181:236.224:1,Contig:129:954.358:3p:1:17:1,Contig:108:128.657:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:129:954.358:3p:1:18:1
PBF_P4	Contig:129:954.358:1,Contig:167:99.7776:1,Contig:75:2894.4:1,Contig:199:161.655:1,Contig:109:394.443:5p:1:16:1,Contig:129:954.358:3p:1:15:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:185:1246.66:1,Contig:55:134.803:1,Contig:72:749.965:3p:1:4:1,Contig:132:430.122:1,Contig:129:954.358:3p:1:19:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:93:1,Contig:191:97.0478:1,Contig:109:394.443:3p:1:92:1,Contig:11:97.2843:1,Contig:109:394.443:3p:1:88:1,Contig:72:749.965:3p:1:2:1,Contig:54:181.556:1,Contig:129:954.358:3p:1:14:1,Contig:103:284.478:3p:1:46:1,Contig:135:757.495:1,Contig:99:96.2213:1,Contig:80:86.0797:1,Contig:156:101.449:1,Contig:129:954.358:3p:1:20:1,Contig:55:134.803:3p:1:3:1,Contig:103:284.478:3p:1:44:1,Contig:169:186.212:1,Contig:98:255.316:1,Contig:103:284.478:3p:1:71:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:90:1,Contig:101:780.477:1,Contig:57:991.928:1,Contig:85:90.2966:1,Contig:123:250.851:1,Contig:147:246.853:1,Contig:161:1278.5:1,Contig:36:1234.25:1,Contig:181:236.224:1,Contig:76:2030.06:1,Contig:170:328.458:1,Contig:129:954.358:3p:1:17:1,Contig:149:125.963:1,Contig:103:284.478:3p:1:124:1,Contig:41:1646.57:1,Contig:118:216.739:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:129:954.358:3p:1:18:1
PBF_P5	Contig:129:954.358:1,Contig:163:112.794:1,Contig:75:2894.4:1,Contig:66:134.238:1,Contig:109:394.443:5p:1:16:1,Contig:129:954.358:3p:1:15:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:185:1246.66:1,Contig:55:134.803:1,Contig:72:749.965:3p:1:4:1,Contig:129:954.358:3p:1:19:1,Contig:58:552.96:3p:1:3:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:93:1,Contig:191:97.0478:1,Contig:109:394.443:3p:1:92:1,Contig:11:97.2843:1,Contig:109:394.443:3p:1:88:1,Contig:72:749.965:3p:1:2:1,Contig:54:181.556:1,Contig:129:954.358:3p:1:14:1,Contig:103:284.478:3p:1:46:1,Contig:135:757.495:1,Contig:129:954.358:3p:1:20:1,Contig:115:222.629:1,Contig:55:134.803:3p:1:3:1,Contig:103:284.478:3p:1:44:1,Contig:103:284.478:3p:1:71:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:90:1,Contig:101:780.477:1,Contig:57:991.928:1,Contig:49:88.8152:1,Contig:147:246.853:1,Contig:161:1278.5:1,Contig:36:1234.25:1,Contig:76:2030.06:1,Contig:168:117.886:1,Contig:129:954.358:3p:1:17:1,Contig:56:95.7847:1,Contig:103:284.478:3p:1:124:1,Contig:41:1646.57:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:129:954.358:3p:1:18:1
PBF_P6	Contig:129:954.358:1,Contig:75:2894.4:1,Contig:151:132.336:1,Contig:51:314.599:1,Contig:51:314.599:3p:1:3:1,Contig:109:394.443:5p:1:16:1,Contig:150:154.059:1,Contig:129:954.358:3p:1:15:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:185:1246.66:1,Contig:55:134.803:1,Contig:72:749.965:3p:1:4:1,Contig:129:954.358:3p:1:19:1,Contig:79:600.39:1,Contig:109:394.443:3p:1:91:1,Contig:109:394.443:3p:1:93:1,Contig:109:394.443:3p:1:36:1,Contig:109:394.443:3p:1:92:1,Contig:129:954.358:3p:1:18:1,Contig:109:394.443:3p:1:88:1,Contig:72:749.965:3p:1:2:1,Contig:112:110.968:5p:1:9:1,Contig:129:954.358:3p:1:14:1,Contig:103:284.478:3p:1:46:1,Contig:135:757.495:1,Contig:99:96.2213:1,Contig:129:954.358:3p:1:20:1,Contig:139:296.387:3p:1:23:1,Contig:55:134.803:3p:1:3:1,Contig:103:284.478:3p:1:44:1,Contig:103:284.478:3p:1:71:1,Contig:195:238.017:1,Contig:109:394.443:3p:1:90:1,Contig:37:132.815:1,Contig:101:780.477:1,Contig:57:991.928:1,Contig:49:88.8152:1,Contig:147:246.853:1,Contig:186:101.936:1,Contig:161:1278.5:1,Contig:36:1234.25:1,Contig:168:117.886:1,Contig:109:394.443:1,Contig:173:94.679:5p:1:22:1,Contig:76:2030.06:1,Contig:172:270.292:1,Contig:129:954.358:3p:1:17:1,Contig:103:284.478:3p:1:124:1,Contig:41:1646.57:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:116:147.826:1,Contig:109:394.443:3p:1:68:1,Contig:103:284.478:1
PBF_P7	Contig:58:552.96:3p:1:3:1,Contig:58:552.96:1
PBF_P8	Contig:129:954.358:1,Contig:163:112.794:1,Contig:75:2894.4:1,Contig:66:134.238:1,Contig:151:132.336:1,Contig:51:314.599:1,Contig:51:314.599:3p:1:3:1,Contig:109:394.443:5p:1:16:1,Contig:150:154.059:1,Contig:174:111.269:1,Contig:129:954.358:3p:1:15:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:55:134.803:1,Contig:72:749.965:3p:1:4:1,Contig:129:954.358:3p:1:19:1,Contig:58:552.96:3p:1:3:1,Contig:109:394.443:3p:1:36:1,Contig:72:749.965:3p:1:2:1,Contig:129:954.358:3p:1:14:1,Contig:135:757.495:1,Contig:129:954.358:3p:1:20:1,Contig:115:222.629:1,Contig:55:134.803:3p:1:3:1,Contig:103:284.478:3p:1:44:1,Contig:103:284.478:3p:1:71:1,Contig:37:132.815:1,Contig:101:780.477:1,Contig:103:284.478:1,Contig:147:246.853:1,Contig:36:1234.25:1,Contig:109:394.443:1,Contig:129:954.358:3p:1:17:1,Contig:152:91.0102:1,Contig:103:284.478:3p:1:124:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:109:394.443:3p:1:68:1,Contig:129:954.358:3p:1:18:1
PBF_P9	Contig:129:954.358:1,Contig:163:112.794:1,Contig:66:134.238:1,Contig:129:954.358:3p:1:15:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:72:749.965:3p:1:4:1,Contig:129:954.358:3p:1:19:1,Contig:58:552.96:3p:1:3:1,Contig:72:749.965:3p:1:2:1,Contig:39:142.227:1,Contig:129:954.358:3p:1:14:1,Contig:135:757.495:1,Contig:129:954.358:3p:1:20:1,Contig:115:222.629:1,Contig:103:284.478:3p:1:44:1,Contig:98:255.316:1,Contig:103:284.478:3p:1:71:1,Contig:103:284.478:5p:1:5:1,Contig:101:780.477:1,Contig:57:991.928:1,Contig:103:284.478:1,Contig:36:1234.25:1,Contig:29:122.243:1,Contig:129:954.358:3p:1:17:1,Contig:152:91.0102:1,Contig:103:284.478:3p:1:124:1,Contig:41:1646.57:1,Contig:118:216.739:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:129:954.358:3p:1:18:1
PBF_P10	Contig:129:954.358:1,Contig:104:163.041:5p:1:6:1,Contig:75:2894.4:1,Contig:109:394.443:5p:1:16:1,Contig:129:954.358:3p:1:15:1,Contig:69:273.962:5p:1:3:1,Contig:129:954.358:3p:1:13:1,Contig:129:954.358:3p:1:21:1,Contig:55:134.803:1,Contig:121:106.939:1,Contig:72:749.965:3p:1:4:1,Contig:129:954.358:3p:1:19:1,Contig:79:600.39:1,Contig:109:394.443:3p:1:91:1,Contig:106:124.841:1,Contig:159:187.879:1,Contig:53:105.374:1,Contig:109:394.443:3p:1:92:1,Contig:124:198.217:1,Contig:109:394.443:3p:1:88:1,Contig:82:137.654:1,Contig:72:749.965:3p:1:2:1,Contig:39:142.227:1,Contig:109:394.443:3p:1:133:1,Contig:112:110.968:5p:1:9:1,Contig:129:954.358:3p:1:14:1,Contig:135:757.495:1,Contig:69:273.962:5p:1:5:1,Contig:179:131.015:1,Contig:120:288.459:1,Contig:129:954.358:3p:1:20:1,Contig:139:296.387:3p:1:23:1,Contig:55:134.803:3p:1:3:1,Contig:103:284.478:3p:1:44:1,Contig:139:296.387:3p:1:5:1,Contig:109:394.443:3p:1:90:1,Contig:103:284.478:5p:1:5:1,Contig:3:105.127:1,Contig:101:780.477:1,Contig:57:991.928:1,Contig:14:158.979:1,Contig:69:273.962:1,Contig:162:128.649:1,Contig:103:284.478:1,Contig:147:246.853:1,Contig:105:103.437:1,Contig:36:1234.25:1,Contig:76:2030.06:1,Contig:180:99.352:1,Contig:42:195.363:1,Contig:29:122.243:1,Contig:62:126.064:1,Contig:139:296.387:3p:1:10:1,Contig:129:954.358:3p:1:17:1,Contig:152:91.0102:1,Contig:120:288.459:3p:1:8:1,Contig:103:284.478:3p:1:124:1,Contig:129:954.358:3p:1:26:1,Contig:72:749.965:1,Contig:129:954.358:3p:1:18:1
