plasmid	contigs
PBF_P1	45:1,42:1,68:1,110:1,85:1,50:1,65:1,102:1,35:1,82:1,125:1,93:1,49:1,62:1,60:1,75:1
PBF_P2	46:1,82:1,105:1
PBF_P3	53:1,82:1
PBF_P4	52:1,82:1,105:1
PBF_P5	86:1,45:1,72:1,110:1,82:1,49:1,60:1,19:1,68:1,102:1,125:1,105:1,83:1,42:1,56:1,85:1,81:1,93:1,96:1,75:1,64:1,39:1,84:1,54:1,63:1,43:1,33:1
PBF_P6	39:1,73:1,75:1
PBF_P7	70:1,45:1,72:1,110:1,73:1,82:1,34:1,60:1,19:1,68:1,94:1,44:1,102:1,125:1,105:1,48:1,83:1,42:1,121:1,41:1,56:1,85:1,81:1,93:1,96:1,75:1,64:1,84:1,54:1,63:1,43:1,33:1
PBF_P8	56:1,71:1,82:1,105:1,60:1
PBF_P9	70:1,64:1,94:1,41:1,72:1,84:1,81:1,105:1,82:1,96:1,76:1,75:1,83:1,47:1
PBF_P10	68:1,44:1,102:1,82:1,33:1,105:1,48:1,83:1
