plasmid	contigs
GP_0	19:1,39:1,41:1,42:1,45:1,46:1,50:1,52:1,53:1,54:1,56:1,60:1,65:1,70:1,72:1,75:1,76:1,82:1,84:1,94:1,102:1,105:1,110:1
GP_1	33:1,34:1,35:1,43:1,44:1,47:1,48:1,49:1,57:1,58:1,60:1,62:1,63:1,67:1,68:1,69:1,70:1,71:1,75:1,82:1,83:1,85:1,94:1,102:1,105:1,121:1,125:1
GP_2	59:1,77:1,79:1,87:1,91:1,127:1
GP_3	64:1,81:1
GP_unb_1	86:1
GP_unb_2	88:1
GP_unb_3	89:1
GP_unb_4	90:1
GP_unb_5	92:1
GP_unb_6	93:1
GP_unb_7	95:1
GP_unb_8	96:1
GP_unb_9	97:1
GP_unb_10	98:1
GP_unb_11	100:1
GP_unb_12	101:1
GP_unb_13	104:1
GP_unb_14	106:1
GP_unb_15	108:1
GP_unb_16	114:1
GP_unb_17	115:1
GP_unb_18	116:1
GP_unb_19	122:1
GP_unb_20	123:1
GP_unb_21	128:1
GP_unb_22	129:1
GP_unb_23	131:1
GP_unb_24	132:1
GP_unb_25	133:1
