plasmid	contigs
PBF_P1	Contig:140:377.303:3p:1:21:1,Contig:107:163.281:1,Contig:158:56.6787:1,Contig:101:48.8649:5p:1:183:1,Contig:101:48.8649:5p:1:177:1,Contig:182:41.5322:1,Contig:50:51.7474:1,Contig:217:41.8925:1,Contig:101:48.8649:5p:1:240:1,Contig:203:223.721:5p:1:6:1,Contig:101:48.8649:5p:1:150:1,Contig:101:48.8649:5p:1:158:1,Contig:53:310.672:1,Contig:101:48.8649:5p:1:202:1,Contig:183:96.06:1,Contig:127:292.081:1,Contig:142:108.272:1,Contig:58:38.056:1,Contig:41:198.112:1,Contig:101:48.8649:5p:1:156:1,Contig:192:87.5582:1,Contig:212:63.6451:1,Contig:101:48.8649:5p:1:321:1,Contig:74:50.0362:1,Contig:219:69.5479:1,Contig:79:43.8091:1,Contig:101:48.8649:5p:1:194:1,Contig:200:106.217:1,Contig:101:48.8649:5p:1:260:1,Contig:45:72.8656:1,Contig:72:42.7097:1,Contig:138:48.4628:1,Contig:29:53.843:1,Contig:123:294.251:1,Contig:101:48.8649:5p:1:172:1,Contig:101:48.8649:5p:1:62:1,Contig:114:136.625:3p:1:58:1,Contig:101:48.8649:5p:1:94:1,Contig:195:48.6582:1,Contig:101:48.8649:5p:1:175:1,Contig:143:55.3762:1,Contig:173:48.3862:1,Contig:150:310.156:1,Contig:123:294.251:5p:1:5:1,Contig:203:223.721:1,Contig:46:119.719:1,Contig:31:467.638:1,Contig:101:48.8649:5p:1:162:1,Contig:101:48.8649:5p:1:163:1,Contig:125:44.8342:5p:1:9:1,Contig:77:48.9967:1,Contig:49:36.9172:1,Contig:66:77.9034:5p:1:2:1,Contig:39:486.039:1,Contig:201:54.6408:1,Contig:66:77.9034:1,Contig:101:48.8649:5p:1:310:1,Contig:175:57.646:1,Contig:169:92.1951:1,Contig:114:136.625:3p:1:38:1,Contig:109:231.846:1,Contig:107:163.281:3p:1:35:1,Contig:117:188.045:5p:1:3:1,Contig:101:48.8649:5p:1:54:1,Contig:119:40.8496:3p:1:20:1,Contig:203:223.721:5p:1:2:1,Contig:99:93.1986:1,Contig:137:49.6541:1,Contig:208:439.493:1,Contig:232:41.9978:1,Contig:80:127.179:1,Contig:210:186.439:1,Contig:180:160.622:1,Contig:107:163.281:3p:1:18:1,Contig:47:188.774:1,Contig:114:136.625:3p:1:45:1,Contig:15:103.474:1,Contig:140:377.303:3p:1:11:1,Contig:101:48.8649:5p:1:161:1,Contig:101:48.8649:5p:1:359:1,Contig:73:48.034:1,Contig:62:44.1347:1,Contig:184:34.3982:1,Contig:148:40.3233:1,Contig:43:49.6442:1,Contig:101:48.8649:5p:1:149:1,Contig:20:53.8922:1,Contig:216:100.044:1,Contig:155:52.3049:1,Contig:107:163.281:3p:1:34:1,Contig:118:302.4:1,Contig:198:45.3403:1,Contig:107:163.281:3p:1:30:1,Contig:59:51.7318:1,Contig:140:377.303:3p:1:29:1,Contig:107:163.281:3p:1:27:1,Contig:101:48.8649:5p:1:317:1,Contig:101:48.8649:5p:1:84:1,Contig:101:48.8649:5p:1:180:1,Contig:123:294.251:5p:1:9:1,Contig:114:136.625:3p:1:59:1,Contig:89:496.805:1,Contig:9:298.418:1,Contig:13:95.9914:1,Contig:140:377.303:3p:1:24:1,Contig:84:47.5564:1,Contig:101:48.8649:5p:1:91:1,Contig:101:48.8649:5p:1:173:1,Contig:101:48.8649:5p:1:40:1,Contig:61:44.0041:1,Contig:171:442.247:1,Contig:101:48.8649:5p:1:338:1,Contig:28:115.355:1,Contig:88:42.0928:1,Contig:185:85.4919:1,Contig:101:48.8649:5p:1:357:1,Contig:55:566.644:1,Contig:101:48.8649:5p:1:351:1,Contig:56:47.4523:1,Contig:209:200.867:1,Contig:128:551.341:1,Contig:32:345.292:1,Contig:101:48.8649:5p:1:37:1,Contig:203:223.721:5p:1:4:1,Contig:140:377.303:1,Contig:190:118.9:1,Contig:71:83.5353:1,Contig:203:223.721:5p:1:5:1,Contig:101:48.8649:5p:1:90:1,Contig:105:46.1127:1,Contig:140:377.303:3p:1:22:1,Contig:92:60.1758:1,Contig:127:292.081:3p:1:3:1,Contig:113:49.9546:1,Contig:101:48.8649:5p:1:353:1,Contig:107:163.281:3p:1:11:1,Contig:168:161.353:1,Contig:87:50.1471:1,Contig:144:39.3437:1,Contig:101:48.8649:5p:1:157:1,Contig:42:67.6897:1,Contig:117:188.045:1,Contig:91:70.1601:1,Contig:101:48.8649:5p:1:81:1,Contig:44:461.659:1,Contig:114:136.625:3p:1:42:1,Contig:76:38.9:1,Contig:101:48.8649:5p:1:87:1
PBF_P4	Contig:5:1550.31:Circ:1
PBF_P5	Contig:101:48.8649:5p:1:327:1,Contig:140:377.303:3p:1:21:1,Contig:107:163.281:1,Contig:158:56.6787:1,Contig:101:48.8649:5p:1:288:1,Contig:101:48.8649:5p:1:183:1,Contig:101:48.8649:5p:1:177:1,Contig:50:51.7474:1,Contig:217:41.8925:1,Contig:203:223.721:5p:1:6:1,Contig:101:48.8649:5p:1:240:1,Contig:101:48.8649:5p:1:150:1,Contig:119:40.8496:3p:1:18:1,Contig:101:48.8649:5p:1:158:1,Contig:183:96.06:1,Contig:130:329.534:1,Contig:196:47.5655:1,Contig:142:108.272:1,Contig:58:38.056:1,Contig:36:56.716:1,Contig:41:198.112:1,Contig:101:48.8649:5p:1:156:1,Contig:181:47.5648:1,Contig:192:87.5582:1,Contig:38:37.8376:1,Contig:101:48.8649:5p:1:321:1,Contig:219:69.5479:1,Contig:74:50.0362:1,Contig:71:83.5353:5p:1:8:1,Contig:101:48.8649:5p:1:194:1,Contig:200:106.217:1,Contig:101:48.8649:5p:1:260:1,Contig:45:72.8656:1,Contig:138:48.4628:1,Contig:101:48.8649:5p:1:172:1,Contig:101:48.8649:5p:1:62:1,Contig:114:136.625:3p:1:58:1,Contig:101:48.8649:5p:1:94:1,Contig:101:48.8649:5p:1:175:1,Contig:150:310.156:1,Contig:203:223.721:1,Contig:46:119.719:1,Contig:31:467.638:1,Contig:101:48.8649:5p:1:162:1,Contig:101:48.8649:5p:1:163:1,Contig:77:48.9967:1,Contig:66:77.9034:5p:1:2:1,Contig:201:54.6408:1,Contig:39:486.039:1,Contig:101:48.8649:5p:1:305:1,Contig:164:46.5588:1,Contig:66:77.9034:1,Contig:101:48.8649:5p:1:310:1,Contig:175:57.646:1,Contig:169:92.1951:1,Contig:109:231.846:1,Contig:107:163.281:3p:1:35:1,Contig:117:188.045:5p:1:3:1,Contig:203:223.721:5p:1:2:1,Contig:137:49.6541:1,Contig:208:439.493:1,Contig:232:41.9978:1,Contig:99:93.1986:1,Contig:80:127.179:1,Contig:210:186.439:1,Contig:180:160.622:1,Contig:107:163.281:3p:1:18:1,Contig:47:188.774:1,Contig:114:136.625:3p:1:45:1,Contig:15:103.474:1,Contig:101:48.8649:5p:1:83:1,Contig:140:377.303:3p:1:11:1,Contig:110:316.563:1,Contig:101:48.8649:5p:1:161:1,Contig:189:46.379:1,Contig:101:48.8649:5p:1:359:1,Contig:184:34.3982:1,Contig:148:40.3233:1,Contig:43:49.6442:1,Contig:101:48.8649:5p:1:149:1,Contig:107:163.281:3p:1:34:1,Contig:198:45.3403:1,Contig:107:163.281:3p:1:30:1,Contig:101:48.8649:5p:1:317:1,Contig:140:377.303:3p:1:29:1,Contig:107:163.281:3p:1:27:1,Contig:101:48.8649:5p:1:84:1,Contig:54:39.9847:1,Contig:25:39.6343:1,Contig:101:48.8649:5p:1:166:1,Contig:89:496.805:1,Contig:9:298.418:1,Contig:140:377.303:3p:1:15:1,Contig:13:95.9914:1,Contig:140:377.303:3p:1:24:1,Contig:84:47.5564:1,Contig:101:48.8649:5p:1:91:1,Contig:101:48.8649:5p:1:173:1,Contig:101:48.8649:5p:1:40:1,Contig:61:44.0041:1,Contig:171:442.247:1,Contig:101:48.8649:5p:1:338:1,Contig:88:42.0928:1,Contig:185:85.4919:1,Contig:101:48.8649:5p:1:357:1,Contig:101:48.8649:5p:1:354:1,Contig:101:48.8649:5p:1:351:1,Contig:55:566.644:1,Contig:209:200.867:1,Contig:128:551.341:1,Contig:32:345.292:1,Contig:203:223.721:5p:1:4:1,Contig:140:377.303:1,Contig:203:223.721:5p:1:5:1,Contig:101:48.8649:5p:1:38:1,Contig:71:83.5353:1,Contig:101:48.8649:5p:1:90:1,Contig:113:49.9546:1,Contig:140:377.303:3p:1:22:1,Contig:92:60.1758:1,Contig:96:40.959:1,Contig:101:48.8649:5p:1:353:1,Contig:101:48.8649:5p:1:179:1,Contig:166:42.0544:1,Contig:168:161.353:1,Contig:67:49.8808:1,Contig:107:163.281:3p:1:11:1,Contig:87:50.1471:1,Contig:101:48.8649:5p:1:157:1,Contig:42:67.6897:1,Contig:117:188.045:1,Contig:101:48.8649:5p:1:81:1,Contig:44:461.659:1,Contig:101:48.8649:5p:1:182:1,Contig:114:136.625:3p:1:42:1,Contig:101:48.8649:5p:1:302:1,Contig:101:48.8649:5p:1:87:1
PBF_P6	Contig:47:188.774:1
PBF_P7	Contig:158:56.6787:1,Contig:181:47.5648:1,Contig:114:136.625:3p:1:42:1,Contig:66:77.9034:1,Contig:184:34.3982:1,Contig:66:77.9034:5p:1:2:1,Contig:101:48.8649:5p:1:260:1,Contig:45:72.8656:1
PBF_P8	Contig:101:48.8649:5p:1:327:1,Contig:101:48.8649:5p:1:288:1,Contig:157:45.8271:1,Contig:101:48.8649:5p:1:183:1,Contig:101:48.8649:5p:1:177:1,Contig:50:51.7474:1,Contig:203:223.721:5p:1:6:1,Contig:217:41.8925:1,Contig:101:48.8649:5p:1:240:1,Contig:119:40.8496:3p:1:18:1,Contig:101:48.8649:5p:1:158:1,Contig:183:96.06:1,Contig:196:47.5655:1,Contig:101:48.8649:5p:1:228:1,Contig:106:58.9639:1,Contig:41:198.112:1,Contig:101:48.8649:5p:1:156:1,Contig:192:87.5582:1,Contig:101:48.8649:5p:1:321:1,Contig:101:48.8649:5p:1:194:1,Contig:200:106.217:1,Contig:101:48.8649:5p:1:172:1,Contig:101:48.8649:5p:1:62:1,Contig:114:136.625:3p:1:58:1,Contig:101:48.8649:5p:1:94:1,Contig:101:48.8649:5p:1:175:1,Contig:150:310.156:1,Contig:203:223.721:1,Contig:46:119.719:1,Contig:101:48.8649:5p:1:162:1,Contig:101:48.8649:5p:1:163:1,Contig:77:48.9967:1,Contig:39:486.039:1,Contig:163:43.703:1,Contig:201:54.6408:1,Contig:14:153.153:1,Contig:101:48.8649:5p:1:305:1,Contig:101:48.8649:5p:1:310:1,Contig:175:57.646:1,Contig:169:92.1951:1,Contig:109:231.846:1,Contig:107:163.281:3p:1:35:1,Contig:117:188.045:5p:1:3:1,Contig:154:103.688:1,Contig:203:223.721:5p:1:2:1,Contig:137:49.6541:1,Contig:208:439.493:1,Contig:99:93.1986:1,Contig:108:49.6771:1,Contig:80:127.179:1,Contig:210:186.439:1,Contig:180:160.622:1,Contig:107:163.281:3p:1:18:1,Contig:114:136.625:3p:1:45:1,Contig:15:103.474:1,Contig:101:48.8649:5p:1:161:1,Contig:189:46.379:1,Contig:101:48.8649:5p:1:359:1,Contig:121:45.326:1,Contig:51:48.6957:1,Contig:43:49.6442:1,Contig:107:163.281:3p:1:34:1,Contig:85:46.6588:1,Contig:107:163.281:3p:1:30:1,Contig:140:377.303:3p:1:29:1,Contig:107:163.281:3p:1:27:1,Contig:101:48.8649:5p:1:317:1,Contig:101:48.8649:5p:1:180:1,Contig:25:39.6343:1,Contig:89:496.805:1,Contig:9:298.418:1,Contig:13:95.9914:1,Contig:84:47.5564:1,Contig:101:48.8649:5p:1:91:1,Contig:101:48.8649:5p:1:40:1,Contig:61:44.0041:1,Contig:171:442.247:1,Contig:101:48.8649:5p:1:338:1,Contig:88:42.0928:1,Contig:185:85.4919:1,Contig:101:48.8649:5p:1:357:1,Contig:101:48.8649:5p:1:351:1,Contig:56:47.4523:1,Contig:101:48.8649:5p:1:315:1,Contig:209:200.867:1,Contig:32:345.292:1,Contig:203:223.721:5p:1:4:1,Contig:140:377.303:1,Contig:203:223.721:5p:1:5:1,Contig:190:118.9:1,Contig:101:48.8649:5p:1:38:1,Contig:71:83.5353:1,Contig:101:48.8649:5p:1:90:1,Contig:96:40.959:1,Contig:101:48.8649:5p:1:353:1,Contig:107:163.281:3p:1:11:1,Contig:168:161.353:1,Contig:87:50.1471:1,Contig:101:48.8649:5p:1:157:1,Contig:117:188.045:1,Contig:44:461.659:1,Contig:101:48.8649:5p:1:182:1,Contig:101:48.8649:5p:1:302:1,Contig:101:48.8649:5p:1:87:1
PBF_P9	Contig:101:48.8649:5p:1:327:1,Contig:140:377.303:3p:1:21:1,Contig:101:48.8649:5p:1:288:1,Contig:203:223.721:5p:1:6:1,Contig:101:48.8649:5p:1:240:1,Contig:119:40.8496:3p:1:18:1,Contig:101:48.8649:5p:1:158:1,Contig:183:96.06:1,Contig:130:329.534:1,Contig:196:47.5655:1,Contig:106:58.9639:1,Contig:101:48.8649:5p:1:156:1,Contig:192:87.5582:1,Contig:1:48.6204:1,Contig:38:37.8376:1,Contig:101:48.8649:5p:1:321:1,Contig:219:69.5479:1,Contig:71:83.5353:5p:1:8:1,Contig:200:106.217:1,Contig:119:40.8496:1,Contig:101:48.8649:5p:1:62:1,Contig:114:136.625:3p:1:58:1,Contig:101:48.8649:5p:1:175:1,Contig:203:223.721:1,Contig:46:119.719:1,Contig:31:467.638:1,Contig:39:486.039:1,Contig:201:54.6408:1,Contig:125:44.8342:5p:1:23:1,Contig:101:48.8649:5p:1:310:1,Contig:109:231.846:1,Contig:117:188.045:5p:1:3:1,Contig:203:223.721:5p:1:2:1,Contig:99:93.1986:1,Contig:208:439.493:1,Contig:80:127.179:1,Contig:210:186.439:1,Contig:114:136.625:3p:1:45:1,Contig:140:377.303:3p:1:11:1,Contig:110:316.563:1,Contig:101:48.8649:5p:1:359:1,Contig:30:44.0139:1,Contig:140:377.303:3p:1:29:1,Contig:101:48.8649:5p:1:317:1,Contig:54:39.9847:1,Contig:101:48.8649:5p:1:166:1,Contig:89:496.805:1,Contig:9:298.418:1,Contig:140:377.303:3p:1:15:1,Contig:140:377.303:3p:1:24:1,Contig:84:47.5564:1,Contig:101:48.8649:5p:1:91:1,Contig:101:48.8649:5p:1:40:1,Contig:171:442.247:1,Contig:101:48.8649:5p:1:338:1,Contig:185:85.4919:1,Contig:101:48.8649:5p:1:357:1,Contig:151:47.6402:1,Contig:32:345.292:1,Contig:203:223.721:5p:1:4:1,Contig:140:377.303:1,Contig:190:118.9:1,Contig:101:48.8649:5p:1:38:1,Contig:71:83.5353:1,Contig:203:223.721:5p:1:5:1,Contig:101:48.8649:5p:1:90:1,Contig:140:377.303:3p:1:22:1,Contig:101:48.8649:5p:1:353:1,Contig:117:188.045:1,Contig:44:461.659:1,Contig:153:59.1107:1,Contig:101:48.8649:5p:1:87:1
PBF_P10	Contig:140:377.303:3p:1:21:1,Contig:135:42.7041:1,Contig:46:119.719:1,Contig:31:467.638:1,Contig:32:345.292:1,Contig:140:377.303:3p:1:29:1,Contig:140:377.303:1,Contig:101:48.8649:5p:1:240:1,Contig:101:48.8649:5p:1:38:1,Contig:71:83.5353:1,Contig:101:48.8649:5p:1:90:1,Contig:14:153.153:1,Contig:183:96.06:1,Contig:101:48.8649:5p:1:353:1,Contig:67:49.8808:1,Contig:101:48.8649:5p:1:228:1,Contig:89:496.805:1,Contig:154:103.688:1,Contig:9:298.418:1,Contig:140:377.303:3p:1:15:1,Contig:99:93.1986:1,Contig:208:439.493:1,Contig:192:87.5582:1,Contig:1:48.6204:1,Contig:80:127.179:1,Contig:140:377.303:3p:1:24:1,Contig:101:48.8649:5p:1:321:1,Contig:84:47.5564:1,Contig:200:106.217:1,Contig:101:48.8649:5p:1:91:1,Contig:114:136.625:3p:1:45:1,Contig:101:48.8649:5p:1:40:1,Contig:138:48.4628:1,Contig:101:48.8649:5p:1:338:1,Contig:171:442.247:1,Contig:119:40.8496:1,Contig:185:85.4919:1,Contig:114:136.625:3p:1:58:1,Contig:101:48.8649:5p:1:357:1,Contig:101:48.8649:5p:1:354:1,Contig:101:48.8649:5p:1:359:1
PBF_P13	Contig:140:377.303:3p:1:21:1,Contig:101:48.8649:5p:1:175:1,Contig:203:223.721:1,Contig:141:48.1118:1,Contig:31:467.638:1,Contig:32:345.292:1,Contig:50:51.7474:1,Contig:203:223.721:5p:1:4:1,Contig:203:223.721:5p:1:6:1,Contig:101:48.8649:5p:1:240:1,Contig:163:43.703:1,Contig:203:223.721:5p:1:5:1,Contig:140:377.303:3p:1:29:1,Contig:101:48.8649:5p:1:38:1,Contig:140:377.303:1,Contig:101:48.8649:5p:1:90:1,Contig:14:153.153:1,Contig:101:48.8649:5p:1:353:1,Contig:130:329.534:1,Contig:175:57.646:1,Contig:101:48.8649:5p:1:228:1,Contig:169:92.1951:1,Contig:109:231.846:1,Contig:63:47.7143:1,Contig:89:496.805:1,Contig:9:298.418:1,Contig:154:103.688:1,Contig:203:223.721:5p:1:2:1,Contig:140:377.303:3p:1:15:1,Contig:13:95.9914:1,Contig:1:48.6204:1,Contig:80:127.179:1,Contig:140:377.303:3p:1:24:1,Contig:101:48.8649:5p:1:321:1,Contig:210:186.439:1,Contig:200:106.217:1,Contig:114:136.625:3p:1:45:1,Contig:101:48.8649:5p:1:40:1,Contig:101:48.8649:5p:1:91:1,Contig:15:103.474:1,Contig:44:461.659:1,Contig:101:48.8649:5p:1:338:1,Contig:110:316.563:1,Contig:119:40.8496:1,Contig:101:48.8649:5p:1:62:1,Contig:101:48.8649:5p:1:357:1,Contig:114:136.625:3p:1:58:1,Contig:101:48.8649:5p:1:302:1,Contig:101:48.8649:5p:1:359:1,Contig:101:48.8649:5p:1:315:1,Contig:101:48.8649:5p:1:87:1
PBF_P16	Contig:191:73.5118:1
