plasmid	contigs
GP_0	23:1,41:1,43:1,65:1
GP_1	32:1,38:1,40:1,46:1,47:1,71:1,78:1,81:1,94:1,100:1,101:1
GP_unb_1	35:1
GP_unb_2	36:1
GP_2	39:1,48:1,56:1,58:1
GP_unb_3	49:1
GP_unb_4	50:1
GP_unb_5	52:1
GP_unb_6	53:1
GP_unb_7	54:1
GP_unb_8	57:1
GP_unb_9	60:1
GP_unb_10	61:1
GP_unb_11	64:1
GP_unb_12	67:1
GP_unb_13	68:1
GP_unb_14	73:1
GP_unb_15	74:1
GP_unb_16	75:1
GP_unb_17	77:1
GP_unb_18	80:1
GP_unb_19	82:1
GP_unb_20	83:1
GP_unb_21	86:1
GP_unb_22	87:1
GP_unb_23	88:1
GP_unb_24	90:1
GP_unb_25	91:1
GP_unb_26	92:1
GP_unb_27	96:1
GP_unb_28	97:1
GP_unb_29	98:1
GP_unb_30	99:1
GP_unb_31	105:1
GP_unb_32	106:1
GP_unb_33	110:1
GP_unb_34	111:1
GP_unb_35	112:1
GP_unb_36	113:1
