plasmid	contigs
GP_0	21:1
GP_1	30:1,31:1,42:1,47:1,50:1,57:1,59:1,60:1,70:1,71:1,135:1,211:1
GP_2	63:1
GP_3	64:1
GP_4	65:1,93:1,94:1,128:1,157:1,207:1
GP_5	67:1,68:1,79:1,89:1,90:1,95:1,96:1,101:1,145:1,152:1,165:1,170:1,171:1,174:1,194:1,195:1,214:1
GP_unb_1	80:1
GP_6	82:1,84:1,97:1,168:1,199:1
GP_unb_2	85:1
GP_unb_3	86:1
GP_unb_4	99:1
GP_unb_5	100:1
GP_unb_6	104:1
GP_unb_7	107:1
GP_unb_8	110:1
GP_unb_9	111:1
GP_unb_10	116:1
GP_unb_11	117:1
GP_unb_12	122:1
GP_unb_13	124:1
GP_unb_14	125:1
GP_unb_15	129:1
GP_unb_16	132:1
GP_unb_17	136:1
GP_unb_18	137:1
GP_unb_19	138:1
GP_unb_20	150:1
GP_unb_21	151:1
GP_unb_22	156:1
GP_unb_23	159:1
GP_unb_24	162:1
GP_unb_25	167:1
GP_unb_26	172:1
GP_unb_27	184:1
GP_unb_28	186:1
GP_unb_29	189:1
GP_unb_30	191:1
GP_unb_31	193:1
GP_unb_32	196:1
GP_unb_33	198:1
GP_unb_34	200:1
GP_unb_35	201:1
GP_unb_36	209:1
GP_unb_37	210:1
GP_unb_38	213:1
