plasmid	contigs
PBF_P1	229:1,256:1,240:1,82:1,182:1,281:1,96:1,118:1,271:1,99:1,102:1,210:1,227:1,73:1,252:1,245:1,144:1,199:1,134:1,52:1,146:1,226:1,108:1,212:1,272:1,83:1,184:1,123:1,87:1,76:1,112:1,169:1,254:1,208:1,218:1,122:1,247:1,97:1,236:1,163:1,243:1,203:1,265:1,126:1,244:1,263:1,150:1,249:1,137:1,255:1,75:1,282:1,157:1,94:1,275:1,187:1,225:1,127:1,164:1,231:1,93:1,113:1,160:1,166:1,221:1,228:1,181:1,177:1,239:1,129:1,193:1,274:1,138:1,165:1,222:1,72:1,241:1,191:1,262:1,60:1,268:1,207:1,230:1,107:1,267:1,213:1,143:1,159:1,261:1,196:1,71:1,188:1,234:1,251:1,121:1,114:1,131:1,115:1,190:1,77:1,200:1,260:1,98:1,233:1,90:1,206:1,140:1,89:1,100:1,205:1,266:1,223:1
PBF_P2	229:1,267:1,282:1,75:1,256:1,112:1,254:1,157:1,94:1,143:1,184:1,275:1,208:1,225:1,202:1,261:1,247:1,97:1,186:1,96:1,118:1,160:1,166:1,243:1,234:1,228:1,121:1,114:1,239:1,73:1,129:1,217:1,265:1,115:1,252:1,126:1,193:1,274:1,245:1,138:1,144:1,263:1,134:1,200:1,52:1,204:1,260:1,98:1,226:1,209:1,222:1,206:1,90:1,108:1,72:1,140:1,249:1,212:1,269:1,272:1,241:1,100:1,262:1,83:1,266:1,207:1,123:1,223:1,87:1
PBF_P3	229:1,254:1,75:1,267:1,256:1,282:1,94:1,275:1,208:1,225:1,76:1,202:1,261:1,247:1,235:1,188:1,243:1,228:1,210:1,273:1,121:1,265:1,239:1,73:1,126:1,217:1,114:1,115:1,252:1,245:1,263:1,134:1,200:1,52:1,204:1,98:1,260:1,226:1,222:1,108:1,141:1,241:1,249:1,212:1,269:1,272:1,174:1,100:1,140:1,266:1,207:1,123:1,223:1,87:1
PBF_P4	254:1,94:1,275:1,208:1,225:1,202:1,261:1,247:1,186:1,235:1,243:1,228:1,210:1,273:1,239:1,73:1,126:1,217:1,115:1,252:1,245:1,134:1,200:1,52:1,204:1,98:1,226:1,108:1,241:1,249:1,212:1,269:1,272:1,100:1,266:1,207:1
PBF_P5	254:1,267:1,282:1,256:1,94:1,277:1,275:1,208:1,171:1,153:1,164:1,76:1,247:1,192:1,97:1,186:1,188:1,243:1,234:1,228:1,210:1,273:1,121:1,114:1,239:1,73:1,126:1,115:1,252:1,245:1,77:1,200:1,204:1,134:1,98:1,260:1,209:1,222:1,219:1,108:1,176:1,141:1,241:1,249:1,140:1,174:1,100:1,123:1,223:1,87:1
PBF_P6	267:1,282:1,254:1,256:1,94:1,143:1,172:1,208:1,275:1,122:1,202:1,247:1,186:1,118:1,243:1,234:1,203:1,228:1,87:1,121:1,114:1,239:1,73:1,126:1,115:1,252:1,274:1,245:1,200:1,134:1,260:1,209:1,222:1,108:1,176:1,142:1,249:1,241:1,100:1,76:1
PBF_P7	254:1,282:1,256:1,94:1,143:1,172:1,208:1,275:1,122:1,247:1,186:1,118:1,235:1,243:1,228:1,210:1,273:1,121:1,114:1,239:1,73:1,126:1,115:1,252:1,245:1,200:1,204:1,134:1,260:1,222:1,108:1,142:1,241:1,249:1,100:1,76:1
PBF_P8	254:1,282:1,256:1,94:1,275:1,208:1,172:1,143:1,122:1,247:1,118:1,243:1,234:1,228:1,210:1,121:1,114:1,73:1,126:1,115:1,274:1,245:1,260:1,222:1,108:1,241:1,249:1,142:1,100:1,76:1
PBF_P9	106:1
PBF_P10	92:1
PBF_P11	250:1,267:1,254:1,213:1,94:1,143:1,172:1,208:1,275:1,277:1,171:1,164:1,122:1,247:1,192:1,118:1,235:1,175:1,243:1,228:1,273:1,114:1,73:1,131:1,115:1,244:1,245:1,190:1,209:1,222:1,128:1,108:1,142:1,241:1,249:1,100:1,223:1,230:1
PBF_P12	222:1,76:1
PBF_P13	114:1,222:1
PBF_P14	282:1,118:1,222:1
PBF_P15	100:1
PBF_P16	247:1,108:1,176:1
PBF_P17	52:1
PBF_P18	165:1,191:1,99:1
