plasmid	contigs
GP_0	52:1,60:1,71:1,72:1,73:1,75:1,77:1,82:1,83:1,87:1,90:1,93:1,94:1,96:1,97:1,98:1,102:1,107:1,108:1,113:1,115:1,126:1,127:1,129:1,131:1,137:1,138:1,141:1,142:1,143:1,144:1,146:1,147:1,149:1,150:1,155:1,156:1,157:1,158:1,159:1,160:1,163:1,164:1,165:1,166:1,167:1,168:1,170:1,172:1,173:1,174:1,175:1,176:1,177:1,179:1,180:1,181:1,182:1,184:1,187:1,193:1,196:1,197:1,199:1,206:1,208:1,212:1,216:1,222:1,223:1,227:1,229:1,230:1,236:1,239:1,243:1,245:1,246:1,247:1,255:1,256:1,259:1,267:1,268:1,270:1,280:1,282:1
GP_2	76:1,112:1,114:1,118:1,121:1,122:1,123:1,140:1,142:1,143:1,222:1,256:1,267:1,282:1
GP_4	92:1
GP_unb_1	99:1
GP_1	106:1,253:1
GP_3	133:1,253:1
GP_unb_2	169:1
GP_unb_3	183:1
GP_unb_4	185:1
GP_unb_5	186:1
GP_unb_6	188:1
GP_unb_7	189:1
GP_unb_8	192:1
GP_unb_9	194:1
GP_unb_10	195:1
GP_unb_11	198:1
GP_unb_12	201:1
GP_unb_13	202:1
GP_unb_14	203:1
GP_unb_15	204:1
GP_unb_16	205:1
GP_unb_17	209:1
GP_unb_18	210:1
GP_unb_19	211:1
GP_unb_20	213:1
GP_unb_21	214:1
GP_unb_22	215:1
GP_unb_23	217:1
GP_unb_24	218:1
GP_unb_25	221:1
GP_unb_26	233:1
GP_unb_27	234:1
GP_unb_28	235:1
GP_unb_29	240:1
GP_unb_30	242:1
GP_unb_31	250:1
GP_unb_32	251:1
GP_unb_33	261:1
GP_unb_34	262:1
GP_unb_35	263:1
GP_unb_36	264:1
GP_unb_37	265:1
GP_unb_38	266:1
GP_unb_39	269:1
GP_unb_40	271:1
GP_unb_41	273:1
GP_unb_42	274:1
GP_unb_43	275:1
GP_unb_44	278:1
GP_unb_45	281:1
