plasmid	contigs
GP_2,GP_1,GP_unb_2,GP_unb_4	227:1,242:1,247:1,75:1,133:1,190:1,191:1,214:1,223:1,233:1,240:1,241:1,258:1,272:1
GP_Isolated_0	82:1
GP_Isolated_1	112:1
GP_Isolated_2	120:1
GP_0	123:1
GP_Isolated_3	129:1
GP_Isolated_4	141:1
GP_Isolated_5	143:1
GP_Isolated_6	148:1
GP_Isolated_7	149:1
GP_unb_1	150:1
GP_Isolated_8	158:1
GP_Isolated_9	161:1
GP_Isolated_10	177:1
GP_Isolated_11	178:1
GP_Isolated_12	192:1
GP_Isolated_13	195:1
GP_Isolated_14	202:1
GP_Isolated_15	204:1
GP_Isolated_16	205:1
GP_Isolated_17	206:1
GP_Isolated_18	210:1
GP_Isolated_19	213:1
GP_Isolated_20	215:1
GP_Isolated_21	224:1
GP_Isolated_22	225:1
GP_Isolated_23	230:1
GP_Isolated_24	232:1
GP_unb_3	259:1
