plasmid	contigs
GP_Isolated_0	12:1
GP_Isolated_1	26:1
GP_0	42:1,75:1,87:1,97:1,121:1,133:1,134:1,176:1,190:1,191:1,197:1,203:1,207:1,211:1,214:1,216:1,222:1,223:1,233:1,240:1,241:1,245:1,246:1,253:1,260:1,262:1,266:1,273:1,274:1
GP_Isolated_2	44:1
GP_Isolated_3	51:1
GP_Isolated_4	59:1
GP_Isolated_5	60:1
GP_Isolated_6	70:1
GP_Isolated_7	82:1
GP_Isolated_8	88:1
GP_Isolated_9	102:1
GP_Isolated_10	104:1
GP_Isolated_11	106:1
GP_Isolated_12	107:1
GP_Isolated_13	110:1
GP_Isolated_14	115:1
GP_Isolated_15	120:1
GP_Isolated_16	122:1
GP_1	123:1
GP_Isolated_17	124:1
GP_Isolated_18	126:1
GP_Isolated_19	127:1
GP_unb_1	128:1
GP_Isolated_20	129:1
GP_unb_2	135:1
GP_Isolated_21	137:1
GP_Isolated_22	139:1
GP_Isolated_23	141:1
GP_Isolated_24	142:1
GP_Isolated_25	143:1
GP_Isolated_26	144:1
GP_Isolated_27	147:1
GP_Isolated_28	148:1
GP_Isolated_29	149:1
GP_unb_3	150:1
GP_Isolated_30	151:1
GP_Isolated_31	154:1
GP_Isolated_32	157:1
GP_Isolated_33	159:1
GP_Isolated_34	161:1
GP_Isolated_35	162:1
GP_Isolated_36	163:1
GP_unb_4	164:1
GP_Isolated_37	167:1
GP_Isolated_38	169:1
GP_Isolated_39	171:1
GP_Isolated_40	174:1
GP_Isolated_41	177:1
GP_Isolated_42	178:1
GP_Isolated_43	179:1
GP_Isolated_44	180:1
GP_Isolated_45	182:1
GP_Isolated_46	184:1
GP_Isolated_47	188:1
GP_Isolated_48	192:1
GP_Isolated_49	195:1
GP_Isolated_50	196:1
GP_unb_5	199:1
GP_Isolated_51	202:1
GP_Isolated_52	204:1
GP_Isolated_53	205:1
GP_Isolated_54	210:1
GP_Isolated_55	213:1
GP_Isolated_56	215:1
GP_Isolated_57	221:1
GP_Isolated_58	224:1
GP_Isolated_59	226:1
GP_2	227:1,242:1,247:1
GP_Isolated_60	230:1
GP_Isolated_61	232:1
GP_Isolated_62	234:1
GP_Isolated_63	235:1
GP_Isolated_64	236:1
GP_unb_6	237:1
GP_Isolated_65	238:1
GP_3	243:1,255:1,265:1
GP_unb_7	258:1
GP_unb_8	259:1
GP_unb_9	263:1
GP_unb_10	268:1
GP_unb_11	269:1
GP_unb_12	271:1
GP_unb_13	272:1
