plasmid	contigs
PBF_P1	123:1
PBF_P2	203:1,240:1,211:1,273:1,207:1
PBF_P3	141:1
PBF_P4	135:1
PBF_P5	137:1
PBF_P6	70:1
PBF_P7	147:1
PBF_P8	241:1,240:1,211:1,190:1,273:1,97:1,207:1
PBF_P9	104:1
PBF_P10	202:1
PBF_P11	143:1
PBF_P12	126:1
PBF_P13	120:1
PBF_P14	195:1
PBF_P15	82:1
PBF_P16	26:1
PBF_P17	51:1
PBF_P18	133:1
PBF_P19	174:1
PBF_P20	124:1
PBF_P21	12:1
PBF_P22	115:1
PBF_P23	197:1
PBF_P24	150:1
PBF_P25	122:1
PBF_P26	188:1
PBF_P27	161:1
PBF_P28	162:1
PBF_P29	167:1
PBF_P30	102:1
PBF_P31	59:1
PBF_P32	182:1
PBF_P33	121:1
PBF_P34	148:1
PBF_P35	134:1
PBF_P36	129:1
PBF_P37	199:1
PBF_P38	139:1
PBF_P39	163:1
PBF_P40	196:1
PBF_P41	42:1
PBF_P42	184:1
PBF_P43	192:1
PBF_P44	157:1
PBF_P45	177:1
PBF_P46	159:1
PBF_P47	149:1
PBF_P48	151:1
PBF_P49	179:1
PBF_P50	154:1
PBF_P51	169:1
PBF_P52	144:1
PBF_P53	142:1
