plasmid	contigs
GP_1	83:1,87:1,124:1,130:1,133:1,134:1,135:1,140:1,141:1,144:1,154:1,155:1,157:1,160:1,166:1,175:1,189:1,201:1,222:1,228:1,243:1,245:1
GP_0	117:1
GP_3	136:1,137:1,143:1,146:1,147:1,156:1,195:1,198:1,222:1,226:1,236:1,240:1
GP_4	138:1,148:1,149:1,164:1,185:1
GP_2	139:1,150:1,220:1,235:1,236:1,245:1,250:1
GP_unb_1	158:1
GP_unb_2	159:1
GP_unb_3	161:1
GP_unb_4	162:1
GP_unb_5	167:1
GP_unb_6	168:1
GP_unb_7	169:1
GP_unb_8	170:1
GP_unb_9	173:1
GP_unb_10	174:1
GP_unb_11	178:1
GP_unb_12	179:1
GP_unb_13	180:1
GP_unb_14	182:1
GP_unb_15	183:1
GP_unb_16	184:1
GP_unb_17	186:1
GP_unb_18	187:1
GP_unb_19	194:1
GP_unb_20	199:1
GP_unb_21	200:1
GP_unb_22	209:1
GP_unb_23	214:1
GP_unb_24	215:1
GP_unb_25	216:1
GP_unb_26	217:1
GP_unb_27	218:1
GP_unb_28	223:1
GP_unb_29	224:1
GP_unb_30	230:1
GP_unb_31	247:1
GP_unb_32	248:1
GP_unb_33	249:1
GP_unb_34	251:1
GP_unb_35	252:1
