plasmid	contigs
GP_0	24:1,28:1,35:1,45:1,50:1,62:1,64:1,73:1,77:1,78:1,80:1,86:1,88:1,89:1,91:1,94:1,101:1,102:1,104:1,105:1,107:1,108:1,112:1,114:1,116:1,117:1,120:1,123:1,124:1,130:1,136:1,140:1,141:1,144:1,145:1,146:1,147:1,149:1,150:1,152:1,155:1,160:1,161:1,162:1,163:1,164:1,166:1,167:1,168:1,170:1,171:1,172:1,175:1,176:1,177:1,178:1,179:1,181:1,182:1,183:1,184:1,185:1,186:1,187:1,188:1,189:1,193:1,194:1,195:1,196:1,199:1,201:1,202:1,204:1,205:1,206:1,207:1,208:1,211:1,218:1,219:1,224:1,225:1,236:1,238:1,242:1,245:1,247:1,250:1,251:1,252:1,255:1,256:1,258:1,259:1,260:1,268:1,269:1,270:1,273:1,275:1,278:1,284:1
GP_unb_1	210:1
GP_unb_2	230:1
GP_unb_3	231:1
GP_unb_4	235:1
GP_unb_5	240:1
GP_unb_6	241:1
GP_unb_7	243:1
GP_unb_8	244:1
GP_unb_9	248:1
GP_unb_10	262:1
GP_unb_11	263:1
GP_unb_12	279:1
GP_unb_13	282:1
