plasmid	contigs
PBF_P1	Contig:66:39.506:1,Contig:85:112.045:1,Contig:64:30.2966:1,Contig:33:34.8664:1,Contig:80:37.4935:1,Contig:100:39.8624:1,Contig:123:112.719:1,Contig:170:60.9278:1,Contig:19:35.4036:1,Contig:125:38.5804:1,Contig:168:257.634:1,Contig:254:115.712:1,Contig:162:247.952:1,Contig:104:29.8581:1,Contig:199:26.1114:1,Contig:152:33.9414:1,Contig:166:35.5321:1,Contig:207:30.7226:1,Contig:230:45.781:1,Contig:129:65.3852:1,Contig:199:26.1114:5p:1:14:1,Contig:101:81.178:1,Contig:160:33.7818:5p:1:4:1,Contig:75:40.6399:1,Contig:195:30.5427:1,Contig:3:145.902:1,Contig:258:133.048:1,Contig:234:83.8549:1,Contig:192:24.0129:1,Contig:37:69.369:1,Contig:267:30.1134:1,Contig:13:35.207:1,Contig:111:124.474:5p:1:24:1,Contig:160:33.7818:1,Contig:270:28.3742:1,Contig:141:38.9977:1,Contig:160:33.7818:5p:1:3:1,Contig:159:35.6793:3p:1:7:1,Contig:51:266.841:1,Contig:76:256.414:1,Contig:84:38.9843:1,Contig:264:34.7799:1,Contig:119:40.1145:1,Contig:68:51.022:1,Contig:159:35.6793:1,Contig:200:548.292:1,Contig:206:28.0248:1
PBF_P2	Contig:85:112.045:1,Contig:64:30.2966:1,Contig:33:34.8664:1,Contig:80:37.4935:1,Contig:100:39.8624:1,Contig:123:112.719:1,Contig:170:60.9278:1,Contig:60:38.6604:1,Contig:168:257.634:1,Contig:254:115.712:1,Contig:162:247.952:1,Contig:104:29.8581:1,Contig:199:26.1114:1,Contig:152:33.9414:1,Contig:166:35.5321:1,Contig:207:30.7226:1,Contig:230:45.781:1,Contig:129:65.3852:1,Contig:199:26.1114:5p:1:14:1,Contig:101:81.178:1,Contig:160:33.7818:5p:1:4:1,Contig:75:40.6399:1,Contig:195:30.5427:1,Contig:3:145.902:1,Contig:258:133.048:1,Contig:234:83.8549:1,Contig:192:24.0129:1,Contig:37:69.369:1,Contig:267:30.1134:1,Contig:13:35.207:1,Contig:111:124.474:5p:1:24:1,Contig:160:33.7818:1,Contig:141:38.9977:1,Contig:160:33.7818:5p:1:3:1,Contig:159:35.6793:3p:1:7:1,Contig:239:14.8556:1,Contig:51:266.841:1,Contig:76:256.414:1,Contig:119:40.1145:1,Contig:68:51.022:1,Contig:159:35.6793:1,Contig:200:548.292:1,Contig:206:28.0248:1
PBF_P3	Contig:85:112.045:1,Contig:64:30.2966:1,Contig:200:548.292:1,Contig:33:34.8664:1,Contig:100:39.8624:1,Contig:123:112.719:1,Contig:60:38.6604:1,Contig:168:257.634:1,Contig:162:247.952:1,Contig:254:115.712:1,Contig:199:26.1114:1,Contig:104:29.8581:1,Contig:152:33.9414:1,Contig:236:14.1794:1,Contig:166:35.5321:1,Contig:207:30.7226:1,Contig:101:81.178:1,Contig:129:65.3852:1,Contig:199:26.1114:5p:1:14:1,Contig:160:33.7818:5p:1:4:1,Contig:75:40.6399:1,Contig:3:145.902:1,Contig:258:133.048:1,Contig:234:83.8549:1,Contig:192:24.0129:1,Contig:37:69.369:1,Contig:267:30.1134:1,Contig:13:35.207:1,Contig:111:124.474:5p:1:24:1,Contig:160:33.7818:1,Contig:270:28.3742:1,Contig:141:38.9977:1,Contig:160:33.7818:5p:1:3:1,Contig:239:14.8556:1,Contig:51:266.841:1,Contig:76:256.414:1,Contig:119:40.1145:1,Contig:68:51.022:1,Contig:134:130.991:3p:1:134:1,Contig:159:35.6793:1,Contig:230:45.781:1
PBF_P4	Contig:1:128.487:Circ:1
PBF_P5	Contig:85:112.045:1,Contig:64:30.2966:1,Contig:200:548.292:1,Contig:33:34.8664:1,Contig:123:112.719:1,Contig:60:38.6604:1,Contig:168:257.634:1,Contig:254:115.712:1,Contig:162:247.952:1,Contig:199:26.1114:1,Contig:104:29.8581:1,Contig:207:30.7226:1,Contig:199:26.1114:5p:1:14:1,Contig:129:65.3852:1,Contig:160:33.7818:5p:1:4:1,Contig:75:40.6399:1,Contig:3:145.902:1,Contig:234:83.8549:1,Contig:267:30.1134:1,Contig:160:33.7818:1,Contig:111:124.474:5p:1:24:1,Contig:270:28.3742:1,Contig:141:38.9977:1,Contig:209:20.8625:1,Contig:239:14.8556:1,Contig:76:256.414:1,Contig:51:266.841:1,Contig:172:32.1029:1,Contig:54:18.9036:1,Contig:119:40.1145:1,Contig:68:51.022:1,Contig:134:130.991:3p:1:134:1,Contig:177:15.8196:1,Contig:230:45.781:1
PBF_P6	Contig:105:105.946:1
PBF_P7	Contig:22:111.381:1
PBF_P8	Contig:85:112.045:1,Contig:64:30.2966:1,Contig:200:548.292:1,Contig:33:34.8664:1,Contig:123:112.719:1,Contig:60:38.6604:1,Contig:168:257.634:1,Contig:254:115.712:1,Contig:162:247.952:1,Contig:199:26.1114:1,Contig:176:137.277:1,Contig:207:30.7226:1,Contig:199:26.1114:5p:1:14:1,Contig:129:65.3852:1,Contig:160:33.7818:5p:1:4:1,Contig:75:40.6399:1,Contig:3:145.902:1,Contig:134:130.991:1,Contig:234:83.8549:1,Contig:160:33.7818:1,Contig:267:30.1134:1,Contig:111:124.474:5p:1:24:1,Contig:270:28.3742:1,Contig:141:38.9977:1,Contig:209:20.8625:1,Contig:239:14.8556:1,Contig:76:256.414:1,Contig:51:266.841:1,Contig:172:32.1029:1,Contig:57:126.358:1,Contig:119:40.1145:1,Contig:68:51.022:1,Contig:111:124.474:5p:1:21:1,Contig:211:30.9295:1,Contig:134:130.991:3p:1:134:1,Contig:134:130.991:3p:1:91:1,Contig:176:137.277:3p:1:2:1,Contig:230:45.781:1
PBF_P9	Contig:123:112.719:1,Contig:200:548.292:1,Contig:50:67.6238:1,Contig:245:70.0725:1
PBF_P10	Contig:234:83.8549:1,Contig:200:548.292:1
