plasmid	contigs
GP_unb_1,GP_unb_12,GP_unb_7,GP_unb_4,GP_unb_9,GP_unb_11,GP_unb_16,GP_unb_15,GP_unb_3,GP_unb_5,GP_unb_17,GP_unb_10,GP_unb_22,GP_unb_6,GP_unb_8,GP_0	Contig:126:9.28355:1,Contig:160:33.7818:5p:1:3:1,Contig:126:9.28355:5p:1:26:1,Contig:91:13.9432:1,Contig:134:130.991:3p:1:91:1,Contig:159:35.6793:3p:1:7:1,Contig:176:137.277:3p:1:4:1,Contig:176:137.277:3p:1:2:1,Contig:68:51.022:1,Contig:102:9.0799:5p:1:11:1,Contig:199:26.1114:5p:1:14:1,Contig:134:130.991:3p:1:115:1,Contig:89:20.2765:5p:1:13:1,Contig:124:17.9163:5p:1:7:1,Contig:134:130.991:3p:1:37:1,Contig:100:39.8624:1,Contig:101:81.178:1,Contig:104:29.8581:1,Contig:119:40.1145:1,Contig:123:112.719:1,Contig:125:38.5804:1,Contig:128:27.3733:1,Contig:129:65.3852:1,Contig:13:35.207:1,Contig:141:38.9977:1,Contig:152:33.9414:1,Contig:159:35.6793:1,Contig:160:33.7818:1,Contig:162:247.952:1,Contig:166:35.5321:1,Contig:168:257.634:1,Contig:170:60.9278:1,Contig:172:32.1029:1,Contig:179:105.282:1,Contig:189:7.70827:1,Contig:192:24.0129:1,Contig:19:35.4036:1,Contig:200:548.292:1,Contig:206:28.0248:1,Contig:207:30.7226:1,Contig:211:30.9295:1,Contig:230:45.781:1,Contig:231:48.206:1,Contig:234:83.8549:1,Contig:245:70.0725:1,Contig:253:33.0146:1,Contig:254:115.712:1,Contig:258:133.048:1,Contig:264:34.7799:1,Contig:267:30.1134:1,Contig:270:28.3742:1,Contig:33:34.8664:1,Contig:36:15.4824:1,Contig:37:69.369:1,Contig:3:145.902:1,Contig:51:266.841:1,Contig:60:38.6604:1,Contig:64:30.2966:1,Contig:66:39.506:1,Contig:67:18.2179:1,Contig:75:40.6399:1,Contig:76:256.414:1,Contig:80:37.4935:1,Contig:85:112.045:1,Contig:94:30.3558:1,Contig:111:124.474:5p:1:20:1,Contig:111:124.474:5p:1:24:1,Contig:126:9.28355:5p:1:28:1,Contig:134:130.991:3p:1:134:1,Contig:134:130.991:3p:1:136:1,Contig:160:33.7818:5p:1:4:1,Contig:89:20.2765:5p:1:3:1
GP_Isolated_0	Contig:131:13.0414:1
GP_Isolated_1	Contig:153:6.07511:1
GP_1	Contig:1:128.487:Circ:1
GP_Isolated_2	Contig:204:6.93939:1
GP_Isolated_3	Contig:20:11.5659:1
GP_Isolated_4	Contig:210:11.6548:1
GP_Isolated_5	Contig:220:9.06413:1
GP_Isolated_6	Contig:225:14.128:1
GP_Isolated_7	Contig:22:111.381:1
GP_Isolated_8	Contig:27:14.6288:1
GP_2	Contig:2:88.8946:Circ:1
GP_Isolated_9	Contig:30:13.5066:1
GP_Isolated_10	Contig:39:5.08163:1
GP_unb_13,GP_unb_2,GP_unb_14	Contig:167:34.2275:3p:1:1:1,Contig:49:15.0595:1,Contig:167:34.2275:3p:1:5:1
GP_Isolated_11	Contig:81:5.67462:1
GP_Isolated_12	Contig:96:29.652:1
GP_unb_20,GP_unb_21,GP_unb_18,GP_unb_19	Contig:82:26.62:5p:1:6:1,Contig:82:26.62:5p:1:7:1,Contig:82:26.62:5p:1:4:1,Contig:82:26.62:5p:1:5:1
