plasmid	contigs
GP_unb_31,GP_unb_17,GP_unb_27,GP_unb_24,GP_unb_1,GP_0,GP_unb_4,GP_unb_13,GP_unb_33,GP_unb_36,GP_unb_2,GP_unb_12,GP_1,GP_unb_19,GP_unb_35,GP_unb_25,GP_unb_32,GP_unb_8,GP_unb_3,GP_unb_18,GP_unb_10,GP_unb_39,GP_unb_28,GP_unb_37	195:1,150:1,191:1,164:1,101:1,25:1,38:1,48:1,50:1,51:1,53:1,58:1,60:1,66:1,75:1,82:1,86:1,89:1,90:1,95:1,112:1,152:1,161:1,175:1,210:1,109:1,138:1,219:1,241:1,102:1,137:1,26:1,41:1,42:1,47:1,52:1,55:1,57:1,61:1,62:1,65:1,67:1,68:1,69:1,70:1,71:1,72:1,77:1,78:1,79:1,85:1,87:1,96:1,100:1,103:1,104:1,115:1,120:1,121:1,133:1,135:1,139:1,140:1,141:1,142:1,176:1,180:1,202:1,203:1,207:1,224:1,234:1,239:1,246:1,251:1,154:1,231:1,172:1,204:1,129:1,105:1,153:1,134:1,257:1,192:1,249:1
GP_unb_5	118:1
GP_unb_6	119:1
GP_unb_21,GP_unb_7,GP_unb_20,GP_unb_30,GP_unb_29,GP_unb_38	160:1,127:1,159:1,194:1,193:1,250:1
GP_unb_9	131:1
GP_unb_11	136:1
GP_unb_14	143:1
GP_unb_15	146:1
GP_unb_16	147:1
GP_unb_22	162:1
GP_unb_23	163:1
GP_unb_26	177:1
GP_unb_34	226:1
