plasmid	contigs
PBF_P1	24:1,69:1,86:1,63:1,110:1,92:1,75:1,56:1,50:1,90:1,61:1,87:1,43:1,51:1,84:1,48:1,26:1,70:1,103:1,53:1,19:1,76:1,60:1,79:1,30:1
PBF_P2	24:1,69:1,49:1,86:1,63:1,77:1,110:1,45:1,75:1,56:1,50:1,90:1,61:1,87:1,107:1,54:1,51:1,64:1,84:1,48:1,70:1,103:1,53:1,19:1,76:1,60:1,79:1,30:1
PBF_P3	69:1,49:1,44:1,88:1,63:1,110:1,62:1,75:1,56:1,57:1,61:1,87:1,51:1,64:1,84:1,98:1,48:1,100:1,70:1,103:1,53:1,58:1,79:1,12:1
PBF_P4	69:1,49:1,44:1,86:1,36:1,63:1,110:1,45:1,62:1,56:1,75:1,57:1,90:1,61:1,87:1,54:1,107:1,51:1,32:1,84:1,100:1,103:1,70:1,53:1,60:1
PBF_P5	103:1,70:1,62:1,69:1,49:1,57:1,84:1,44:1,87:1,100:1
PBF_P6	41:1,69:1,49:1,86:1,63:1,110:1,45:1,62:1,56:1,75:1,57:1,90:1,39:1,61:1,87:1,107:1,51:1,84:1,100:1,103:1,70:1,53:1
PBF_P7	69:1,49:1,55:1,86:1,77:1,63:1,110:1,75:1,6:1,57:1,90:1,61:1,87:1,68:1,107:1,51:1,103:1,53:1
PBF_P8	103:1,51:1,45:1,41:1,69:1,75:1,57:1,90:1,54:1,39:1,61:1,87:1,86:1,107:1,63:1
PBF_P9	103:1,45:1,41:1,69:1,75:1,57:1,90:1,54:1,39:1,61:1,87:1,86:1,107:1,63:1
PBF_P10	103:1,69:1,49:1,75:1,6:1,90:1,54:1,86:1,107:1,63:1
PBF_P11	75:1,90:1,86:1,54:1
