plasmid	contigs
GP_Isolated_0	Contig:101:43.5345:1
GP_Isolated_1	Contig:104:59.4898:1
GP_Isolated_2	Contig:106:6.68325:1
GP_Isolated_3	Contig:10:10.3696:1
GP_Isolated_4	Contig:110:33.0446:1
GP_Isolated_5	Contig:111:33.0855:1
GP_unb_1	Contig:116:62.9603:1
GP_Isolated_6	Contig:124:36.8745:1
GP_Isolated_7	Contig:130:39.1764:1
GP_0	Contig:133:88.5894:1,Contig:279:31.2933:1,Contig:279:31.2933:3p:1:2:1
GP_Isolated_8	Contig:134:40.3897:1
GP_Isolated_9	Contig:136:57.7405:1
GP_1	Contig:138:72.7635:1,Contig:216:69.1962:1,Contig:284:76.7284:1,Contig:306:91.3003:1,Contig:326:59.7736:1,Contig:339:104.342:1,Contig:368:63.2811:1,Contig:371:56.0842:1,Contig:461:101.587:1,Contig:326:59.7736:5p:1:3:1
GP_Isolated_10	Contig:144:20.1465:1
GP_Isolated_11	Contig:149:36.5171:1
GP_Isolated_12	Contig:154:13.2754:1
GP_Isolated_13	Contig:156:35.0766:1
GP_Isolated_14	Contig:157:11.6406:1
GP_Isolated_15	Contig:159:54.0791:1
GP_Isolated_16	Contig:15:26.9925:1
GP_6	Contig:162:104.696:1,Contig:308:47.8534:1,Contig:361:123.997:1,Contig:379:113.318:1,Contig:445:53.0051:1,Contig:491:58.372:1,Contig:540:54.4579:1
GP_7	Contig:162:104.696:1,Contig:334:30.9581:1,Contig:361:123.997:1,Contig:524:50.1635:1
GP_Isolated_17	Contig:164:12.1324:1
GP_Isolated_18	Contig:165:49.1857:1
GP_Isolated_19	Contig:166:64.6403:1
GP_Isolated_20	Contig:167:16.1199:1
GP_2	Contig:168:57.4914:1,Contig:175:42.3831:1,Contig:268:48.7909:1,Contig:280:54.3207:1,Contig:287:54.9278:1,Contig:475:41.2153:1,Contig:517:62.6616:1,Contig:175:42.3831:5p:1:3:1,Contig:268:48.7909:3p:1:2:1,Contig:268:48.7909:3p:1:4:1,Contig:268:48.7909:3p:1:10:1
GP_Isolated_21	Contig:172:9.84429:1
GP_Isolated_22	Contig:177:28.7669:1
GP_Isolated_23	Contig:17:15.1766:1
GP_Isolated_24	Contig:181:35.3779:1
GP_Isolated_25	Contig:189:22.6395:1
GP_Isolated_26	Contig:192:17.6079:1
GP_Isolated_27	Contig:194:24.0302:1
GP_Isolated_28	Contig:198:17.1481:1
GP_Isolated_29	Contig:201:8.16712:1
GP_Isolated_30	Contig:202:47.5799:1
GP_unb_2	Contig:204:9.73476:1
GP_Isolated_31	Contig:219:19.3464:1
GP_3	Contig:227:53.989:1,Contig:258:90.3172:1,Contig:274:57.084:1,Contig:420:60.2753:1,Contig:4:50.056:1
GP_4	Contig:22:104.762:1,Contig:255:77.6059:1,Contig:336:92.2153:1,Contig:349:96.6345:1,Contig:356:81.9193:1,Contig:433:122.442:1,Contig:485:109.112:1,Contig:486:90.3221:1,Contig:504:48.1787:1,Contig:522:83.2123:1,Contig:84:82.7422:1,Contig:85:80.7739:1,Contig:143:115.557:5p:1:27:1,Contig:212:77.9571:5p:1:2:1
GP_Isolated_32	Contig:237:56.5305:1
GP_Isolated_33	Contig:238:12.9747:1
GP_Isolated_34	Contig:24:22.8035:1
GP_Isolated_35	Contig:251:15.9384:1
GP_8	Contig:253:158.268:1,Contig:320:104.993:1,Contig:405:85.8199:1,Contig:452:73.793:1
GP_Isolated_36	Contig:257:76.2324:1
GP_unb_3	Contig:259:60.2976:1
GP_5	Contig:263:45.5943:1,Contig:377:90.3492:1,Contig:40:88.6091:1,Contig:416:74.3221:1,Contig:418:42.5361:1,Contig:93:49.9397:1
GP_Isolated_37	Contig:264:22.9361:1
GP_Isolated_38	Contig:272:256.679:1
GP_Isolated_39	Contig:286:19.0661:1
GP_Isolated_40	Contig:293:20.4573:1
GP_Isolated_41	Contig:294:11.1898:1
GP_Isolated_42	Contig:301:16.8505:1
GP_Isolated_43	Contig:302:4.56831:1
GP_Isolated_44	Contig:305:23.332:1
GP_unb_4	Contig:307:81.0237:1
GP_Isolated_45	Contig:30:28.2533:1
GP_unb_5	Contig:313:16.1041:1
GP_Isolated_46	Contig:318:34.8947:1
GP_Isolated_47	Contig:319:29.6898:1
GP_unb_6	Contig:31:52.3843:1
GP_Isolated_48	Contig:327:14.182:1
GP_unb_7	Contig:32:53.2749:1
GP_Isolated_49	Contig:331:35.7928:1
GP_Isolated_50	Contig:335:14.1244:1
GP_Isolated_51	Contig:33:6.82736:1
GP_Isolated_52	Contig:352:38.1612:1
GP_Isolated_53	Contig:353:257.707:1
GP_Isolated_54	Contig:354:54.0269:1
GP_Isolated_55	Contig:359:11.3714:1
GP_Isolated_56	Contig:363:34.6503:1
GP_9	Contig:365:43.3712:1,Contig:366:72.9126:1,Contig:499:57.6393:1,Contig:366:72.9126:5p:1:2:1
GP_Isolated_57	Contig:378:5.67568:1
GP_Isolated_58	Contig:380:23.4347:1
GP_Isolated_59	Contig:383:41.1174:1
GP_Isolated_60	Contig:388:32.2962:1
GP_Isolated_61	Contig:396:32.7088:1
GP_Isolated_62	Contig:399:42.0085:1
GP_Isolated_63	Contig:404:23.7002:1
GP_Isolated_64	Contig:406:81.4673:1
GP_Isolated_65	Contig:409:46.1318:1
GP_Isolated_66	Contig:419:40.8269:1
GP_Isolated_67	Contig:421:11.6861:1
GP_Isolated_68	Contig:422:9.94173:1
GP_Isolated_69	Contig:432:9.91646:1
GP_Isolated_70	Contig:435:27.6542:1
GP_Isolated_71	Contig:437:24.4107:1
GP_Isolated_72	Contig:442:10.8029:1
GP_unb_8	Contig:446:82.2519:1
GP_Isolated_73	Contig:448:30.0712:1
GP_Isolated_74	Contig:462:5.08923:1
GP_unb_9	Contig:470:58.6129:1
GP_unb_10	Contig:489:34.27:1
GP_Isolated_75	Contig:494:8.32495:1
GP_Isolated_76	Contig:496:23.358:1
GP_Isolated_77	Contig:497:67.37:1
GP_Isolated_78	Contig:50:31.484:1
GP_Isolated_79	Contig:513:22.3176:1
GP_Isolated_80	Contig:514:32.7571:1
GP_Isolated_81	Contig:516:46.7112:1
GP_Isolated_82	Contig:528:12.1711:1
GP_unb_11	Contig:530:6.39731:1
GP_Isolated_83	Contig:537:26.8606:1
GP_Isolated_84	Contig:539:10.1783:1
GP_10	Contig:541:60.596:1,Contig:76:46.0696:1
GP_Isolated_85	Contig:542:28.7599:1
GP_unb_12	Contig:551:36.3734:1
GP_Isolated_86	Contig:558:35.8533:1
GP_Isolated_87	Contig:5:22.9909:1
GP_Isolated_88	Contig:60:36.4562:1
GP_Isolated_89	Contig:61:18.5423:1
GP_unb_13	Contig:62:67.761:1
GP_Isolated_90	Contig:63:15.375:1
GP_unb_14	Contig:65:30.905:1
GP_Isolated_91	Contig:6:24.5153:1
GP_Isolated_92	Contig:70:32.8222:1
GP_Isolated_93	Contig:78:13.3783:1
GP_Isolated_94	Contig:91:31.0054:1
GP_unb_15	Contig:92:45.4546:1
GP_Isolated_95	Contig:99:18.6481:1
GP_unb_16	Contig:116:62.9603:5p:1:4:1
GP_unb_17	Contig:143:115.557:5p:1:10:1
GP_unb_18	Contig:143:115.557:5p:1:16:1
GP_unb_19	Contig:143:115.557:5p:1:19:1
GP_unb_20	Contig:143:115.557:5p:1:20:1
GP_unb_21	Contig:143:115.557:5p:1:28:1
GP_unb_22	Contig:143:115.557:5p:1:29:1
GP_unb_23	Contig:212:77.9571:5p:1:3:1
GP_unb_24	Contig:212:77.9571:5p:1:4:1
GP_unb_25	Contig:220:316.523:5p:1:14:1
GP_unb_26	Contig:246:589.841:3p:1:2:1
GP_unb_27	Contig:246:589.841:3p:1:4:1
GP_unb_28	Contig:268:48.7909:3p:1:6:1
GP_unb_29	Contig:279:31.2933:3p:1:3:1
GP_unb_30	Contig:309:52.7283:3p:1:5:1
GP_unb_31	Contig:309:52.7283:3p:1:6:1
GP_unb_32	Contig:522:83.2123:3p:1:3:1
GP_unb_33	Contig:522:83.2123:3p:1:4:1
GP_unb_34	Contig:534:95.8846:5p:1:3:1
GP_unb_35	Contig:534:95.8846:5p:1:4:1
