plasmid	contigs
PBF_P1	Contig:93:85.2296:1,Contig:73:144.585:1,Contig:10:86.3432:3p:1:5:1,Contig:75:97.928:1,Contig:70:146.783:1,Contig:39:363.57:1,Contig:54:140.137:1,Contig:26:711.15:1,Contig:90:142.336:1,Contig:10:86.3432:3p:1:10:1,Contig:89:123.703:1,Contig:47:181.36:1,Contig:86:185.868:1,Contig:19:509.978:1,Contig:78:119.062:1,Contig:36:117.053:1,Contig:60:186.155:1,Contig:3:222.846:1,Contig:41:374.075:1,Contig:79:605.702:1
PBF_P2	Contig:2:109.061:1,Contig:85:193.698:1,Contig:69:195.573:1,Contig:79:605.702:3p:1:12:1,Contig:82:170.106:1,Contig:88:115.082:1,Contig:37:183.817:1,Contig:79:605.702:1,Contig:19:509.978:1
PBF_P3	Contig:73:144.585:1,Contig:85:193.698:1,Contig:57:64.1476:1,Contig:39:363.57:1,Contig:54:140.137:1,Contig:26:711.15:1,Contig:95:147.004:1,Contig:58:60.4104:1,Contig:90:142.336:1,Contig:89:123.703:1,Contig:47:181.36:1,Contig:86:185.868:1,Contig:69:195.573:1,Contig:36:117.053:1,Contig:60:186.155:1,Contig:3:222.846:1,Contig:52:142.875:1,Contig:37:183.817:1,Contig:41:374.075:1,Contig:26:711.15:5p:1:9:1
PBF_P4	Contig:10:86.3432:3p:1:5:1,Contig:30:156.035:1,Contig:97:188.466:1
PBF_P5	Contig:3:222.846:1,Contig:36:117.053:1,Contig:26:711.15:1,Contig:86:185.868:1,Contig:58:60.4104:1
PBF_P6	Contig:60:186.155:1
PBF_P7	Contig:64:125.735:1
PBF_P8	Contig:85:193.698:1,Contig:69:195.573:1,Contig:95:147.004:1,Contig:37:183.817:1
PBF_P9	Contig:31:81.1992:1,Contig:70:146.783:1,Contig:10:86.3432:3p:1:10:1,Contig:10:86.3432:3p:1:5:1
PBF_P10	Contig:10:86.3432:1
PBF_P11	Contig:45:53.7909:3p:1:9:1,Contig:45:53.7909:3p:1:5:1,Contig:45:53.7909:3p:1:7:1,Contig:45:53.7909:3p:1:12:1,Contig:45:53.7909:1
PBF_P12	Contig:38:139.858:1,Contig:85:193.698:1,Contig:69:195.573:1,Contig:73:144.585:1,Contig:39:363.57:1,Contig:54:140.137:1,Contig:95:147.004:1,Contig:41:374.075:1
PBF_P13	Contig:97:188.466:1,Contig:92:165.904:1
PBF_P14	Contig:66:94.7424:1,Contig:73:144.585:1
PBF_P15	Contig:95:147.004:1
