plasmid	contigs
PBF_P1	36:1,63:1,113:1,106:1,104:1,74:1,118:1,102:1,58:1,68:1,65:1,114:1,66:1,81:1,38:1,77:1,82:1,51:1,50:1,117:1,93:1,110:1,84:1,97:1,78:1,59:1,57:1,29:1,30:1,92:1,87:1,34:1,67:1,72:1,56:1,103:1,42:1,64:1,100:1,112:1,79:1,96:1,75:1,91:1,53:1,108:1,61:1,20:1,47:1,85:1,62:1,76:1
PBF_P2	36:1,49:1,63:1,113:1,106:1,104:1,41:1,74:1,102:1,58:1,68:1,65:1,114:1,66:1,81:1,77:1,82:1,51:1,50:1,117:1,93:1,110:1,39:1,84:1,78:1,57:1,30:1,87:1,34:1,55:1,67:1,72:1,40:1,21:1,103:1,56:1,42:1,64:1,100:1,79:1,96:1,75:1,91:1,108:1,61:1,85:1
PBF_P3	113:1,104:1,74:1,118:1,102:1,65:1,114:1,81:1,77:1,82:1,117:1,93:1,39:1,110:1,84:1,25:1,78:1,30:1,87:1,55:1,40:1,103:1,42:1,100:1,79:1,96:1,91:1,53:1,108:1,20:1,47:1,85:1
PBF_P4	113:1,104:1,118:1,102:1,114:1,81:1,77:1,37:1,82:1,117:1,93:1,110:1,84:1,25:1,78:1,87:1,103:1,42:1,100:1,19:1,53:1,91:1,20:1,85:1,47:1
PBF_P5	87:1,113:1,104:1,100:1,91:1,102:1,20:1,85:1,47:1,103:1,114:1,19:1
PBF_P6	41:1,117:1,93:1,104:1,110:1,84:1,91:1,95:1,114:1,81:1
PBF_P7	104:1,118:1,102:1,114:1,81:1,77:1,37:1,82:1,117:1,93:1,110:1,84:1,25:1,78:1,87:1,52:1,95:1,103:1,19:1,91:1,85:1
PBF_P8	37:1,82:1,49:1,63:1,117:1,67:1,110:1,72:1,23:1,78:1,48:1,114:1,10:1,77:1
PBF_P9	20:1
PBF_P10	52:1
