plasmid	contigs
GP_0	10:1,42:1,44:1,45:1,48:1,50:1,51:1,53:1,54:1,56:1,57:1,58:1,59:1,64:1,66:1,67:1,78:1,83:1,85:1,86:1,92:1,94:1,98:1,103:1,104:1,106:1,107:1,110:1,114:1,123:1,135:1
GP_2	21:1
GP_3	38:1
GP_1	49:1,61:1,63:1,72:1,79:1,80:1,82:1,87:1,88:1,89:1,99:1,113:1,116:1,127:1,131:1
GP_4	69:1,75:1
GP_unb_1	93:1
GP_unb_2	96:1
GP_unb_3	97:1
GP_unb_4	100:1
GP_unb_5	101:1
GP_unb_6	105:1
GP_unb_7	108:1
GP_unb_8	109:1
GP_unb_9	112:1
GP_unb_10	115:1
GP_unb_11	117:1
GP_unb_12	119:1
GP_unb_13	125:1
GP_unb_14	126:1
GP_unb_15	129:1
GP_unb_16	132:1
GP_unb_17	133:1
GP_unb_18	141:1
GP_unb_19	142:1
