plasmid	contigs
GP_2	12:1,52:1,168:1,323:1,421:1
GP_3	14:1,115:1,124:1,168:1,380:1
GP_1	24:1,47:1,72:1,74:1,85:1,88:1,117:1,122:1,125:1,129:1,131:1,142:1,146:1,163:1,164:1,166:1,173:1,179:1,180:1,190:1,216:1,218:1,251:1,254:1,289:1,293:1,298:1,305:1,326:1,341:1,349:1,358:1,362:1,406:1,407:1,408:1,416:1,429:1,433:1,450:1
GP_unb_1	33:1
GP_unb_2	35:1
GP_0	44:1,49:1,50:1,53:1,58:1,61:1,64:1,73:1,75:1,76:1,77:1,78:1,90:1,95:1,101:1,102:1,120:1,127:1,154:1,155:1,168:1,170:1,171:1,175:1,189:1,236:1,262:1,265:1,278:1,287:1,307:1,310:1,316:1,318:1,375:1,376:1,378:1,390:1,405:1,409:1,412:1,424:1,437:1,443:1
GP_Isolated_0	80:1
GP_4	81:1,82:1,188:1,246:1,390:1,419:1
GP_unb_3	181:1
GP_unb_4	187:1
GP_unb_5	191:1
GP_unb_6	196:1
GP_unb_7	197:1
GP_unb_8	198:1
GP_unb_9	203:1
GP_unb_10	210:1
GP_unb_11	212:1
GP_unb_12	222:1
GP_unb_13	225:1
GP_unb_14	230:1
GP_unb_15	231:1
GP_unb_16	232:1
GP_unb_17	233:1
GP_unb_18	240:1
GP_unb_19	247:1
GP_unb_20	248:1
GP_unb_21	255:1
GP_unb_22	256:1
GP_unb_23	261:1
GP_unb_24	263:1
GP_unb_25	267:1
GP_unb_26	271:1
GP_unb_27	272:1
GP_unb_28	290:1
GP_unb_29	292:1
GP_unb_30	301:1
GP_unb_31	303:1
GP_unb_32	304:1
GP_unb_33	315:1
GP_unb_34	321:1
GP_unb_35	327:1
GP_unb_36	331:1
GP_unb_37	336:1
GP_unb_38	342:1
GP_unb_39	343:1
GP_unb_40	348:1
GP_unb_41	352:1
GP_unb_42	354:1
GP_unb_43	356:1
GP_unb_44	374:1
GP_unb_45	385:1
GP_unb_46	391:1
GP_unb_47	394:1
GP_unb_48	395:1
GP_unb_49	397:1
GP_unb_50	404:1
GP_unb_51	418:1
GP_unb_52	428:1
GP_unb_53	430:1
GP_unb_54	431:1
GP_unb_55	439:1
GP_unb_56	442:1
GP_unb_57	445:1
