plasmid	contigs
GP_1	37:1,39:1,50:1,53:1,55:1,58:1,60:1,63:1,64:1,67:1,68:1,70:1,75:1,76:1,77:1,87:1,90:1,95:1,101:1,102:1,103:1,120:1,133:1,134:1,137:1,140:1,141:1,152:1,154:1,159:1,160:1,167:1,170:1,171:1,175:1,189:1,190:1,202:1,209:1,216:1,235:1,236:1,262:1,265:1,278:1,287:1,295:1,307:1,310:1,316:1,318:1,326:1,329:1,373:1,375:1,376:1,377:1,378:1,383:1,396:1,405:1,409:1,412:1,424:1,437:1,438:1,441:1,443:1
GP_Isolated_0	45:1
GP_0	79:1,81:1,82:1,83:1,84:1,91:1,93:1,100:1,104:1,105:1,106:1,107:1,108:1,109:1,110:1,111:1,112:1,113:1,114:1,119:1,127:1,145:1,149:1,153:1,157:1,165:1,176:1,182:1,188:1,190:1,202:1,205:1,237:1,238:1,243:1,245:1,246:1,250:1,260:1,273:1,279:1,293:1,305:1,306:1,309:1,313:1,324:1,337:1,338:1,344:1,359:1,360:1,388:1,390:1,400:1,411:1,415:1,416:1,419:1,422:1,423:1,425:1,446:1
GP_Isolated_1	80:1
GP_2	85:1,86:1,88:1,89:1,98:1,122:1,125:1,129:1,130:1,146:1,147:1,161:1,163:1,166:1,179:1,185:1,190:1,199:1,218:1,254:1,259:1,289:1,298:1,302:1,305:1,311:1,320:1,328:1,335:1,349:1,355:1,357:1,358:1,361:1,362:1,406:1,407:1,408:1,416:1,429:1,433:1,450:1
GP_3	115:1,116:1,124:1,380:1
GP_unb_1	186:1
GP_unb_2	191:1
GP_unb_3	193:1
GP_unb_4	194:1
GP_unb_5	195:1
GP_unb_6	200:1
GP_unb_7	201:1
GP_unb_8	204:1
GP_unb_9	207:1
GP_unb_10	208:1
GP_unb_11	214:1
GP_unb_12	215:1
GP_unb_13	219:1
GP_unb_14	223:1
GP_unb_15	225:1
GP_unb_16	227:1
GP_unb_17	228:1
GP_unb_18	230:1
GP_unb_19	231:1
GP_unb_20	240:1
GP_unb_21	247:1
GP_unb_22	248:1
GP_unb_23	249:1
GP_unb_24	255:1
GP_unb_25	257:1
GP_unb_26	258:1
GP_unb_27	263:1
GP_unb_28	268:1
GP_unb_29	270:1
GP_unb_30	271:1
GP_unb_31	272:1
GP_unb_32	282:1
GP_unb_33	290:1
GP_unb_34	292:1
GP_unb_35	297:1
GP_unb_36	301:1
GP_unb_37	303:1
GP_unb_38	304:1
GP_unb_39	308:1
GP_unb_40	312:1
GP_unb_41	314:1
GP_unb_42	325:1
GP_unb_43	327:1
GP_unb_44	330:1
GP_unb_45	331:1
GP_unb_46	336:1
GP_unb_47	342:1
GP_unb_48	343:1
GP_unb_49	347:1
GP_unb_50	348:1
GP_unb_51	351:1
GP_unb_52	356:1
GP_unb_53	364:1
GP_unb_54	370:1
GP_unb_55	371:1
GP_unb_56	374:1
GP_unb_57	379:1
GP_unb_58	381:1
GP_unb_59	382:1
GP_unb_60	395:1
GP_unb_61	397:1
GP_unb_62	403:1
GP_unb_63	413:1
GP_unb_64	414:1
GP_unb_65	417:1
GP_unb_66	418:1
GP_unb_67	420:1
GP_unb_68	428:1
GP_unb_69	439:1
