plasmid	contigs
GP_0	39:1,47:1,51:1,52:1,53:1,59:1,66:1,75:1,77:1,80:1,81:1,84:1,87:1,90:1,91:1,92:1,93:1,94:1,97:1,99:1,101:1,102:1,103:1,104:1,105:1,110:1,111:1,113:1,115:1,120:1,122:1,126:1,127:1,129:1,132:1,133:1,136:1,139:1,141:1,142:1,143:1,145:1,146:1,153:1,154:1,155:1,157:1,160:1,163:1,165:1,166:1,167:1,168:1,169:1,170:1,173:1,179:1,181:1,185:1,190:1,191:1,196:1,197:1,198:1,204:1,210:1,214:1,217:1,225:1,227:1,229:1,239:1,241:1,244:1,246:1
GP_1	116:1
GP_2	124:1
GP_3	130:1
GP_4	131:1
GP_5	147:1,149:1,176:1,192:1,207:1,208:1
GP_unb_1	182:1
GP_unb_2	186:1
GP_unb_3	193:1
GP_unb_4	195:1
GP_unb_5	199:1
GP_unb_6	202:1
GP_unb_7	203:1
GP_unb_8	209:1
GP_unb_9	213:1
GP_unb_10	215:1
GP_unb_11	220:1
GP_unb_12	221:1
GP_unb_13	222:1
GP_unb_14	235:1
GP_unb_15	236:1
GP_unb_16	237:1
GP_unb_17	240:1
GP_unb_18	243:1
GP_unb_19	250:1
GP_unb_20	253:1
GP_unb_21	254:1
GP_unb_22	255:1
