plasmid	contigs
GP_0	39:1,53:1,59:1,66:1,74:1,77:1,80:1,81:1,82:1,87:1,91:1,92:1,93:1,94:1,99:1,102:1,104:1,105:1,110:1,111:1,113:1,120:1,126:1,127:1,129:1,132:1,133:1,136:1,139:1,142:1,143:1,145:1,146:1,147:1,153:1,154:1,155:1,157:1,158:1,160:1,161:1,162:1,163:1,164:1,165:1,166:1,167:1,168:1,169:1,170:1,174:1,176:1,178:1,179:1,180:1,181:1,184:1,187:1,190:1,191:1,196:1,197:1,198:1,201:1,204:1,205:1,207:1,210:1,214:1,217:1,225:1,227:1,229:1,230:1,239:1,244:1,246:1,252:1
GP_unb_1	103:1
GP_1	116:1
GP_2	124:1
GP_3	130:1
GP_4	131:1
GP_unb_2	175:1
GP_unb_3	182:1
GP_unb_4	183:1
GP_unb_5	186:1
GP_unb_6	188:1
GP_unb_7	193:1
GP_unb_8	195:1
GP_unb_9	199:1
GP_unb_10	200:1
GP_unb_11	202:1
GP_unb_12	203:1
GP_unb_13	206:1
GP_unb_14	209:1
GP_unb_15	213:1
GP_unb_16	215:1
GP_unb_17	218:1
GP_unb_18	219:1
GP_unb_19	220:1
GP_unb_20	221:1
GP_unb_21	222:1
GP_unb_22	223:1
GP_unb_23	224:1
GP_unb_24	233:1
GP_unb_25	234:1
GP_unb_26	235:1
GP_unb_27	236:1
GP_unb_28	237:1
GP_unb_29	240:1
GP_unb_30	243:1
GP_unb_31	250:1
GP_unb_32	253:1
GP_unb_33	254:1
GP_unb_34	255:1
