plasmid	contigs
GP_0	26:1,39:1,44:1,45:1,49:1,53:1,59:1,66:1,72:1,75:1,77:1,80:1,84:1,86:1,87:1,89:1,90:1,91:1,92:1,93:1,94:1,95:1,97:1,98:1,99:1,102:1,104:1,107:1,110:1,111:1,113:1,117:1,120:1,122:1,126:1,127:1,129:1,135:1,136:1,139:1,141:1,142:1,143:1,145:1,146:1,147:1,148:1,150:1,153:1,154:1,155:1,157:1,159:1,160:1,161:1,164:1,165:1,166:1,168:1,169:1,170:1,175:1,176:1,178:1,179:1,180:1,184:1,187:1,189:1,190:1,191:1,196:1,197:1,198:1,204:1,205:1,207:1,208:1,210:1,214:1,217:1,225:1,227:1,230:1,239:1,241:1,244:1,246:1,247:1,252:1
GP_1	124:1
GP_2	131:1
GP_unb_1	182:1
GP_unb_2	186:1
GP_unb_3	193:1
GP_unb_4	195:1
GP_unb_5	199:1
GP_unb_6	200:1
GP_unb_7	202:1
GP_unb_8	203:1
GP_unb_9	206:1
GP_unb_10	209:1
GP_unb_11	213:1
GP_unb_12	215:1
GP_unb_13	218:1
GP_unb_14	219:1
GP_unb_15	220:1
GP_unb_16	221:1
GP_unb_17	233:1
GP_unb_18	235:1
GP_unb_19	236:1
GP_unb_20	240:1
GP_unb_21	250:1
GP_unb_22	253:1
GP_unb_23	254:1
