plasmid	contigs
GP_4	Contig:100:143.475:1,Contig:106:249.839:1,Contig:107:164.76:1,Contig:108:147.368:1,Contig:109:134.918:1,Contig:110:136.753:1,Contig:111:143.469:1,Contig:112:134.535:1,Contig:114:534.336:1,Contig:116:159.369:1,Contig:119:979.855:1,Contig:122:152.544:1,Contig:127:215.081:1,Contig:129:146.82:1,Contig:131:158.272:1,Contig:132:144.348:1,Contig:14:135.894:1,Contig:15:156.761:1,Contig:24:244.099:1,Contig:27:139.392:1,Contig:30:193.461:1,Contig:34:580.244:1,Contig:35:145.841:1,Contig:42:157.923:1,Contig:45:150.726:1,Contig:47:7903.75:1,Contig:50:137.038:1,Contig:53:207.086:1,Contig:55:134.981:1,Contig:56:162.003:1,Contig:60:151.574:1,Contig:63:152.818:1,Contig:67:126.171:1,Contig:73:168.185:1,Contig:82:166.038:1,Contig:83:142.153:1,Contig:88:299.153:1,Contig:89:419.455:1,Contig:92:419.878:1,Contig:98:561.141:1,Contig:112:134.535:5p:1:3:1,Contig:112:134.535:5p:1:10:1,Contig:112:134.535:5p:1:15:1,Contig:132:144.348:5p:1:3:1,Contig:14:135.894:3p:1:6:1,Contig:24:244.099:3p:1:8:1,Contig:30:193.461:3p:1:3:1,Contig:87:166.139:5p:1:2:1
GP_0	Contig:10:1504.62:Circ:1
GP_1	Contig:11:4601.98:Circ:1
GP_5	Contig:12:4139.68:Circ:1
GP_6	Contig:1:772.576:Circ:1
GP_7	Contig:3:2346.08:Circ:1
GP_8	Contig:4:1455.46:Circ:1
GP_9	Contig:5:256.342:Circ:1
GP_10	Contig:6:3130.41:Circ:1,Contig:8:2164.26:Circ:1
GP_11	Contig:7:2565.44:Circ:1,Contig:9:2017.09:Circ:1
