plasmid	contigs
GP_0	Contig:12:77.6147:1,Contig:18:241.325:1,Contig:81:70.5921:1,Contig:89:96.1951:1,Contig:95:39.794:1
GP_4,GP_unb_3,GP_unb_7,GP_unb_6	Contig:14:66.6385:1,Contig:33:65.9938:1,Contig:3:108.651:1,Contig:40:66.3918:1,Contig:41:36.1796:1,Contig:52:58.1164:1,Contig:5:123.862:1,Contig:61:36.8402:1,Contig:62:38.4479:1,Contig:71:35.3763:1,Contig:80:51.4279:1,Contig:86:368.313:1,Contig:8:34.6403:1,Contig:94:38.0217:1,Contig:21:85.395:5p:1:7:1,Contig:24:71.043:5p:1:20:1,Contig:24:71.043:5p:1:21:1,Contig:24:71.043:5p:1:23:1,Contig:24:71.043:5p:1:31:1,Contig:13:79.2414:3p:1:19:1,Contig:88:469.42:3p:1:10:1,Contig:22:62.5682:5p:1:19:1
GP_Isolated_0	Contig:17:48.2797:1
GP_1	Contig:1:1324.98:Circ:1
GP_2	Contig:23:22.2745:1,Contig:23:22.2745:5p:1:2:1
GP_unb_1	Contig:29:54.6115:1
GP_3	Contig:2:1826.89:Circ:1
GP_Isolated_1	Contig:42:39.0343:1
GP_unb_2	Contig:59:124.147:1
GP_Isolated_2	Contig:93:36.0167:1
GP_unb_4	Contig:15:39.2263:3p:1:5:1
GP_unb_5	Contig:15:39.2263:3p:1:6:1
