plasmid	contigs
PBF_P1	Contig:120:1516.89:1,Contig:102:792.365:1
PBF_P2	Contig:107:71.6028:3p:1:31:1,Contig:32:62.8296:1
PBF_P3	Contig:149:101.146:3p:1:10:1,Contig:149:101.146:3p:1:4:1,Contig:126:51.6509:1,Contig:149:101.146:3p:1:2:1,Contig:149:101.146:3p:1:3:1
PBF_P4	Contig:78:58.1266:1,Contig:107:71.6028:3p:1:25:1,Contig:10:1092.19:3p:1:46:1,Contig:107:71.6028:3p:1:12:1,Contig:107:71.6028:3p:1:29:1,Contig:10:1092.19:3p:1:49:1,Contig:107:71.6028:3p:1:16:1,Contig:109:79.0331:1,Contig:107:71.6028:3p:1:33:1,Contig:107:71.6028:3p:1:13:1,Contig:107:71.6028:1,Contig:107:71.6028:3p:1:21:1,Contig:107:71.6028:3p:1:26:1,Contig:107:71.6028:3p:1:31:1,Contig:10:1092.19:1,Contig:107:71.6028:3p:1:20:1,Contig:107:71.6028:3p:1:14:1,Contig:107:71.6028:3p:1:17:1,Contig:107:71.6028:3p:1:24:1,Contig:186:65.429:1,Contig:10:1092.19:3p:1:21:1,Contig:114:16.076:1
PBF_P5	Contig:46:58.1409:1
PBF_P6	Contig:22:40.5702:1
PBF_P7	Contig:24:28.4241:1
PBF_P8	Contig:17:33.8437:1
PBF_P9	Contig:91:40.2874:1
PBF_P10	Contig:129:35.6736:1
PBF_P11	Contig:139:42.4149:1
PBF_P12	Contig:196:35.7536:1
PBF_P13	Contig:28:27.2165:1
