plasmid	contigs	copy_number
PBF_P2,PBF_P1	Contig:102:792.365:1,Contig:79:1141.65:1	14.645356109102067
PBF_P8,PBF_P13,PBF_P9,PBF_P3,PBF_P4,PBF_P12,PBF_P17,PBF_P6,PBF_P5	Contig:108:125.542:5p:1:1:1,Contig:25:36.3481:1,Contig:48:1191.03:1,Contig:6:39.7655:1,Contig:9:54.3189:1,Contig:57:141.757:1,Contig:47:133.744:1,Contig:10:1092.19:3p:1:21:1,Contig:110:72.7344:1,Contig:177:50.9683:1,Contig:172:56.1043:1,Contig:118:57.9595:1,Contig:10:1092.19:1,Contig:108:125.542:1,Contig:107:71.6028:3p:1:31:1,Contig:32:62.8296:1,Contig:107:71.6028:3p:1:24:1,Contig:107:71.6028:3p:1:21:1,Contig:115:86.6788:1,Contig:11:42.6561:1,Contig:138:41.0817:1,Contig:196:35.7536:1,Contig:174:51.8686:1,Contig:46:58.1409:1,Contig:89:98.3589:1,Contig:162:74.8971:1,Contig:108:125.542:5p:1:20:1	0.2490214987919898
PBF_P7	Contig:53:50.6786:1	0.9637762001424867
PBF_P10	Contig:72:48.3804:1	0.8669985365494838
PBF_P11	Contig:151:55.883:1,Contig:194:124.183:1	0.9643338049520713
PBF_P14	Contig:67:26.318:1	0.48758175331498416
PBF_P15	Contig:24:28.4241:1	0.5275633225678547
PBF_P16	Contig:8:42.4809:1	0.7800462704921484
PBF_P18	Contig:129:35.6736:1	0.6786611170674692
PBF_P19	Contig:125:30.391:1	0.561357964267398
PBF_P20	Contig:14:30.7695:1	0.5530246331752765
PBF_P21	Contig:98:24.8572:1	0.47848913070432797
PBF_P22	Contig:28:27.2165:1	0.5022824051555136
PBF_P23	Contig:130:15.2949:1	0.28303656301295405
