plasmid	contigs
PBF_P1	Contig:79:1141.65:1
PBF_P2	Contig:102:792.365:1
PBF_P3	Contig:108:125.542:5p:1:1:1,Contig:48:1191.03:1,Contig:108:125.542:1
PBF_P4	Contig:107:71.6028:3p:1:31:1,Contig:32:62.8296:1,Contig:107:71.6028:3p:1:24:1,Contig:107:71.6028:3p:1:21:1,Contig:115:86.6788:1
PBF_P5	Contig:108:125.542:5p:1:1:1,Contig:46:58.1409:1,Contig:89:98.3589:1,Contig:48:1191.03:1,Contig:162:74.8971:1,Contig:108:125.542:5p:1:20:1
PBF_P6	Contig:108:125.542:5p:1:1:1,Contig:48:1191.03:1,Contig:174:51.8686:1
PBF_P7	Contig:53:50.6786:1
PBF_P8	Contig:108:125.542:5p:1:1:1,Contig:25:36.3481:1,Contig:48:1191.03:1,Contig:6:39.7655:1
PBF_P9	Contig:108:125.542:5p:1:1:1,Contig:57:141.757:1,Contig:47:133.744:1,Contig:10:1092.19:3p:1:21:1,Contig:48:1191.03:1,Contig:110:72.7344:1,Contig:177:50.9683:1,Contig:172:56.1043:1,Contig:118:57.9595:1,Contig:10:1092.19:1
PBF_P10	Contig:72:48.3804:1
PBF_P11	Contig:151:55.883:1,Contig:194:124.183:1
PBF_P12	Contig:108:125.542:5p:1:1:1,Contig:11:42.6561:1,Contig:10:1092.19:3p:1:21:1,Contig:48:1191.03:1,Contig:10:1092.19:1,Contig:138:41.0817:1
PBF_P13	Contig:9:54.3189:1
PBF_P14	Contig:67:26.318:1
PBF_P15	Contig:24:28.4241:1
PBF_P16	Contig:8:42.4809:1
PBF_P17	Contig:196:35.7536:1,Contig:10:1092.19:3p:1:21:1,Contig:10:1092.19:1
PBF_P18	Contig:129:35.6736:1
PBF_P19	Contig:125:30.391:1
PBF_P20	Contig:14:30.7695:1
PBF_P21	Contig:98:24.8572:1
PBF_P22	Contig:28:27.2165:1
PBF_P23	Contig:130:15.2949:1
