plasmid	contigs
PBF_P1	Contig:52:150.069:1,Contig:15:54.3344:1,Contig:87:125.034:1,Contig:7:86.8938:1,Contig:25:66.1905:1,Contig:46:68.6164:1,Contig:54:84.1412:1,Contig:115:105.623:5p:1:9:1,Contig:30:84.8552:1,Contig:115:105.623:1,Contig:68:197.034:1,Contig:60:82.3974:1,Contig:69:317.048:1,Contig:50:137.782:3p:1:5:1,Contig:113:130.017:1,Contig:48:82.9934:1,Contig:61:201.268:1,Contig:17:68.7333:1,Contig:106:402.728:5p:1:7:1,Contig:73:243.744:1,Contig:33:240.749:1,Contig:124:317.082:1,Contig:117:66.9961:1,Contig:12:78.0527:1,Contig:16:87.945:1,Contig:82:141.174:1,Contig:23:284.386:1,Contig:88:93.6518:1,Contig:75:59.7681:1,Contig:106:402.728:1,Contig:72:68.246:1,Contig:70:73.4469:1,Contig:4:73.1811:1,Contig:114:276.861:1,Contig:120:72.9714:1,Contig:50:137.782:1,Contig:24:777.873:1,Contig:84:443.674:1,Contig:44:62.3546:1,Contig:65:222.223:5p:1:15:1,Contig:65:222.223:1
PBF_P2	Contig:52:150.069:1,Contig:55:71.5482:1,Contig:87:125.034:1,Contig:14:90.1974:1,Contig:25:66.1905:1,Contig:46:68.6164:1,Contig:125:65.678:1,Contig:115:105.623:5p:1:20:1,Contig:115:105.623:5p:1:9:1,Contig:31:80.0695:1,Contig:68:197.034:1,Contig:69:317.048:1,Contig:65:222.223:1,Contig:48:82.9934:1,Contig:49:91.697:1,Contig:61:201.268:1,Contig:73:243.744:1,Contig:124:317.082:1,Contig:21:68.4512:1,Contig:117:66.9961:1,Contig:12:78.0527:1,Contig:88:93.6518:1,Contig:106:402.728:1,Contig:70:73.4469:1,Contig:91:101.062:1,Contig:4:73.1811:1,Contig:114:276.861:1,Contig:120:72.9714:1,Contig:13:201.812:1,Contig:24:777.873:1,Contig:84:443.674:1,Contig:18:71.445:1,Contig:44:62.3546:1,Contig:7:86.8938:1
PBF_P3	Contig:64:446.682:1,Contig:20:410.079:5p:1:8:1,Contig:55:71.5482:1,Contig:14:90.1974:1,Contig:57:421.114:3p:1:6:1,Contig:46:68.6164:1,Contig:57:421.114:1,Contig:109:72.5116:1,Contig:30:84.8552:1,Contig:57:421.114:3p:1:12:1,Contig:99:63.3174:1,Contig:60:82.3974:1,Contig:69:317.048:1,Contig:113:130.017:1,Contig:118:436.004:1,Contig:61:201.268:1,Contig:73:243.744:1,Contig:33:240.749:1,Contig:124:317.082:1,Contig:100:59.6186:3p:1:30:1,Contig:77:179.712:1,Contig:20:410.079:5p:1:2:1,Contig:111:93.0336:1,Contig:117:66.9961:1,Contig:12:78.0527:1,Contig:57:421.114:3p:1:5:1,Contig:57:421.114:3p:1:8:1,Contig:85:60.4055:1,Contig:59:66.5402:1,Contig:100:59.6186:3p:1:28:1,Contig:23:284.386:1,Contig:108:65.9734:1,Contig:106:402.728:1,Contig:83:399.85:1,Contig:70:73.4469:1,Contig:20:410.079:1,Contig:108:65.9734:3p:1:13:1,Contig:57:421.114:3p:1:10:1,Contig:114:276.861:1,Contig:120:72.9714:1,Contig:13:201.812:1,Contig:24:777.873:1,Contig:50:137.782:1,Contig:10:68.0165:1,Contig:18:71.445:1,Contig:7:86.8938:1
PBF_P4	Contig:73:243.744:1
PBF_P5	Contig:9:62.0718:1,Contig:106:402.728:1,Contig:55:71.5482:1,Contig:14:90.1974:1,Contig:91:101.062:1,Contig:115:105.623:5p:1:20:1,Contig:115:105.623:5p:1:9:1,Contig:13:201.812:1,Contig:24:777.873:1,Contig:18:71.445:1,Contig:69:317.048:1
PBF_P6	Contig:119:84.2804:1,Contig:113:130.017:1,Contig:106:402.728:1,Contig:106:402.728:5p:1:7:1
PBF_P7	Contig:2:126.656:Circ:1
PBF_P8	Contig:93:68.1935:1,Contig:100:59.6186:3p:1:15:1,Contig:31:80.0695:1,Contig:68:197.034:1,Contig:65:222.223:1
PBF_P9	Contig:108:65.9734:1,Contig:106:402.728:1,Contig:55:71.5482:1,Contig:14:90.1974:1,Contig:20:410.079:1,Contig:108:65.9734:3p:1:13:1,Contig:20:410.079:5p:1:8:1,Contig:118:436.004:1,Contig:83:399.85:1,Contig:13:201.812:1,Contig:57:421.114:3p:1:5:1,Contig:20:410.079:5p:1:2:1,Contig:18:71.445:1,Contig:69:317.048:1
PBF_P10	Contig:98:78.8528:1
PBF_P11	Contig:91:101.062:1,Contig:115:105.623:5p:1:9:1,Contig:115:105.623:5p:1:20:1
PBF_P12	Contig:123:61.7627:1,Contig:124:317.082:1
PBF_P13	Contig:23:284.386:1,Contig:29:86.8179:1
PBF_P14	Contig:49:91.697:1,Contig:124:317.082:1
PBF_P15	Contig:79:118.117:1
PBF_P16	Contig:116:78.8966:1
PBF_P17	Contig:3:39.1445:Circ:1
PBF_P18	Contig:1:42.0611:Circ:1
