plasmid	contigs
PBF_P1	Contig:1:3859.98:Circ:1
PBF_P2	Contig:79:462.877:1,Contig:38:346.115:3p:1:7:1,Contig:24:417.984:1,Contig:20:582.502:1,Contig:60:278.707:1,Contig:38:346.115:1,Contig:2:226.712:3p:1:10:1,Contig:71:432.256:1
PBF_P3	Contig:32:435.397:1,Contig:77:370.161:1,Contig:15:250.624:3p:1:5:1,Contig:15:250.624:1,Contig:2:226.712:3p:1:10:1
PBF_P4	Contig:21:363.175:1
PBF_P5	Contig:23:481.865:1
PBF_P6	Contig:7:276.98:1
PBF_P7	Contig:38:346.115:3p:1:7:1,Contig:63:221.433:1
PBF_P8	Contig:2:226.712:1
PBF_P9	Contig:40:433.007:1
PBF_P10	Contig:65:241.575:1
PBF_P11	Contig:79:462.877:1,Contig:32:435.397:1,Contig:24:417.984:1,Contig:77:370.161:1,Contig:15:250.624:3p:1:5:1,Contig:20:582.502:1,Contig:71:432.256:1
PBF_P12	Contig:73:132.206:1
PBF_P13	Contig:53:319.122:1,Contig:16:130.084:1
PBF_P14	Contig:79:462.877:1
