plasmid	contigs
GP_1	Contig:100:64.8832:1,Contig:109:71.1228:1,Contig:117:92.8676:1,Contig:118:96.8851:1,Contig:138:135.851:1,Contig:13:78.4764:1,Contig:144:96.7295:1,Contig:145:93.4169:1,Contig:154:89.2246:1,Contig:171:79.1715:1,Contig:180:67.5136:1,Contig:181:70.2173:1,Contig:211:72.8942:1,Contig:212:71.551:1,Contig:214:144.896:1,Contig:216:119.139:1,Contig:219:91.1942:1,Contig:228:158.539:1,Contig:229:58.5718:1,Contig:241:82.4598:1,Contig:250:78.1077:1,Contig:252:107.577:1,Contig:29:76.2313:1,Contig:31:54.4707:1,Contig:32:60.3866:1,Contig:48:78.9571:1,Contig:51:68.4848:1,Contig:68:115.221:1,Contig:75:108.982:1,Contig:80:78.1314:1,Contig:88:67.7556:1,Contig:98:82.1709:1,Contig:100:64.8832:5p:1:6:1,Contig:101:215.24:3p:1:146:1,Contig:101:215.24:3p:1:217:1,Contig:101:215.24:3p:1:219:1,Contig:105:71.2429:3p:1:16:1,Contig:105:71.2429:3p:1:23:1,Contig:105:71.2429:3p:1:38:1,Contig:109:71.1228:3p:1:6:1,Contig:121:81.1703:5p:1:5:1,Contig:123:146.098:5p:1:3:1,Contig:180:67.5136:5p:1:5:1,Contig:189:73.3868:5p:1:9:1,Contig:218:82.6894:5p:1:3:1,Contig:228:158.539:5p:1:6:1,Contig:229:58.5718:3p:1:3:1,Contig:244:138.354:5p:1:5:1
GP_0	Contig:111:74.4996:1,Contig:125:25.0497:1,Contig:136:92.4891:1,Contig:140:51.8786:1,Contig:143:89.2625:1,Contig:152:139.513:1,Contig:15:70.1205:1,Contig:160:108.234:1,Contig:163:73.2489:1,Contig:175:65.0361:1,Contig:18:85.2984:1,Contig:226:30.8915:1,Contig:244:138.354:1,Contig:246:28.0371:1,Contig:26:61.0662:1,Contig:27:74.3496:1,Contig:43:74.8376:1,Contig:52:87.1236:1,Contig:56:57.2517:1,Contig:78:93.2123:1,Contig:84:98.6514:1,Contig:97:79.0221:1,Contig:101:215.24:3p:1:29:1,Contig:101:215.24:3p:1:30:1,Contig:101:215.24:3p:1:33:1,Contig:101:215.24:3p:1:35:1,Contig:101:215.24:3p:1:38:1,Contig:101:215.24:3p:1:39:1,Contig:101:215.24:3p:1:42:1,Contig:101:215.24:3p:1:45:1,Contig:101:215.24:3p:1:92:1,Contig:101:215.24:3p:1:93:1,Contig:101:215.24:3p:1:99:1,Contig:101:215.24:3p:1:101:1,Contig:101:215.24:3p:1:103:1,Contig:101:215.24:3p:1:104:1,Contig:101:215.24:3p:1:112:1,Contig:101:215.24:3p:1:159:1,Contig:101:215.24:3p:1:160:1,Contig:101:215.24:3p:1:161:1,Contig:101:215.24:3p:1:162:1,Contig:101:215.24:3p:1:172:1,Contig:101:215.24:3p:1:177:1,Contig:101:215.24:3p:1:203:1,Contig:101:215.24:3p:1:204:1,Contig:101:215.24:3p:1:205:1,Contig:101:215.24:3p:1:206:1,Contig:101:215.24:3p:1:214:1,Contig:101:215.24:3p:1:216:1,Contig:101:215.24:3p:1:217:1,Contig:105:71.2429:3p:1:12:1,Contig:105:71.2429:3p:1:35:1,Contig:107:59.9646:3p:1:6:1,Contig:113:99.3615:3p:1:13:1,Contig:113:99.3615:3p:1:15:1,Contig:113:99.3615:5p:1:3:1,Contig:123:146.098:5p:1:3:1,Contig:123:146.098:5p:1:20:1,Contig:137:140.133:5p:1:2:1,Contig:166:77.3685:5p:1:26:1,Contig:244:138.354:5p:1:5:1,Contig:27:74.3496:5p:1:3:1,Contig:42:128.854:3p:1:7:1,Contig:84:98.6514:3p:1:3:1,Contig:84:98.6514:5p:1:2:1
GP_2	Contig:114:77.4411:1,Contig:115:76.612:1,Contig:116:82.9107:1,Contig:151:67.1972:1,Contig:164:45.5341:1,Contig:174:42.8394:1,Contig:17:90.1475:1,Contig:184:135.373:1,Contig:187:88.5824:1,Contig:194:65.2086:1,Contig:223:85.985:1,Contig:225:65.9576:1,Contig:54:102.183:1,Contig:57:81.5103:1,Contig:58:96.236:1,Contig:71:124.94:1,Contig:72:93.1656:1,Contig:74:168.046:1,Contig:113:99.3615:5p:1:3:1,Contig:114:77.4411:5p:1:8:1,Contig:114:77.4411:5p:1:9:1,Contig:116:82.9107:5p:1:11:1,Contig:120:93.5708:3p:1:37:1,Contig:151:67.1972:3p:1:7:1,Contig:177:69.1921:3p:1:6:1
GP_3	Contig:122:112.59:1,Contig:147:72.6373:1,Contig:156:128.66:1,Contig:166:77.3685:1,Contig:231:85.5193:1,Contig:45:90.2405:1,Contig:46:93.6948:1,Contig:64:243.677:1,Contig:84:98.6514:1,Contig:86:145.76:1,Contig:92:83.5952:1,Contig:9:84.9601:1,Contig:101:215.24:3p:1:161:1,Contig:101:215.24:3p:1:172:1,Contig:101:215.24:3p:1:189:1,Contig:101:215.24:3p:1:193:1,Contig:101:215.24:3p:1:205:1,Contig:101:215.24:3p:1:206:1,Contig:156:128.66:3p:1:5:1,Contig:166:77.3685:5p:1:1:1,Contig:1:64.0845:3p:1:3:1,Contig:239:152.278:5p:1:7:1,Contig:84:98.6514:3p:1:5:1,Contig:84:98.6514:5p:1:2:1
GP_unb_1	Contig:146:105.59:1
GP_unb_2	Contig:188:140.773:1
GP_unb_3	Contig:233:54.2579:1
GP_unb_4	Contig:65:68.5374:1
GP_unb_5	Contig:70:105.845:1
GP_unb_6	Contig:101:215.24:3p:1:41:1
GP_unb_7	Contig:101:215.24:3p:1:44:1
GP_unb_8	Contig:101:215.24:3p:1:50:1
GP_unb_9	Contig:101:215.24:3p:1:51:1
GP_unb_10	Contig:101:215.24:3p:1:52:1
GP_unb_11	Contig:101:215.24:3p:1:53:1
GP_unb_12	Contig:101:215.24:3p:1:56:1
GP_unb_13	Contig:101:215.24:3p:1:58:1
GP_unb_14	Contig:101:215.24:3p:1:61:1
GP_unb_15	Contig:101:215.24:3p:1:69:1
GP_unb_16	Contig:101:215.24:3p:1:82:1
GP_unb_17	Contig:101:215.24:3p:1:87:1
GP_unb_18	Contig:101:215.24:3p:1:89:1
GP_unb_19	Contig:101:215.24:3p:1:106:1
GP_unb_20	Contig:101:215.24:3p:1:108:1
GP_unb_21	Contig:101:215.24:3p:1:114:1
GP_unb_22	Contig:101:215.24:3p:1:115:1
GP_unb_23	Contig:101:215.24:3p:1:129:1
GP_unb_24	Contig:101:215.24:3p:1:131:1
GP_unb_25	Contig:101:215.24:3p:1:136:1
GP_unb_26	Contig:101:215.24:3p:1:139:1
GP_unb_27	Contig:101:215.24:3p:1:141:1
GP_unb_28	Contig:101:215.24:3p:1:144:1
GP_unb_29	Contig:101:215.24:3p:1:150:1
GP_unb_30	Contig:101:215.24:3p:1:165:1
GP_unb_31	Contig:101:215.24:3p:1:174:1
GP_unb_32	Contig:101:215.24:3p:1:181:1
GP_unb_33	Contig:101:215.24:3p:1:182:1
GP_unb_34	Contig:101:215.24:3p:1:183:1
GP_unb_35	Contig:101:215.24:3p:1:212:1
GP_unb_36	Contig:105:71.2429:3p:1:14:1
GP_unb_37	Contig:105:71.2429:3p:1:24:1
GP_unb_38	Contig:105:71.2429:3p:1:28:1
GP_unb_39	Contig:105:71.2429:3p:1:42:1
