plasmid	contigs
GP_0	35:1,44:1,48:1,52:1,54:1,55:1,62:1,63:1,66:1,89:1,92:1,141:1,169:1
GP_1	53:1,57:1,60:1,68:1,70:1,72:1,74:1,77:1,79:1,80:1,82:1,85:1,89:1,90:1,97:1,98:1,140:1,150:1,151:1
GP_2	56:1,87:1,95:1,96:1,103:1
GP_3	58:1
GP_unb_1	69:1
GP_4	91:1,101:1
GP_unb_2	105:1
GP_unb_3	108:1
GP_unb_4	113:1
GP_unb_5	118:1
GP_unb_6	121:1
GP_unb_7	122:1
GP_unb_8	127:1
GP_unb_9	128:1
GP_unb_10	129:1
GP_unb_11	131:1
GP_unb_12	132:1
GP_unb_13	133:1
GP_unb_14	142:1
GP_unb_15	143:1
GP_unb_16	158:1
GP_unb_17	160:1
GP_unb_18	163:1
GP_unb_19	172:1
