plasmid	contigs
PBF_P1	142:1,140:1,104:1,47:1,131:1,134:1,38:1,81:1,92:1,101:1,66:1,39:1,125:1,75:1,86:1,74:1,65:1,51:1,143:1,109:1,50:1,70:1,94:1,52:1,59:1,117:1,130:1,76:1,72:1,158:1,87:1,135:1,111:1,151:1,132:1,63:1,93:1,58:1,105:1,83:1,129:1,88:1,126:1,159:1,115:1,122:1,102:1,48:1,67:1,98:1,28:1,116:1,80:1,62:1,85:1,56:1,49:1,124:1
PBF_P2	142:1,140:1,131:1,134:1,101:1,92:1,84:1,66:1,39:1,125:1,75:1,86:1,74:1,65:1,143:1,53:1,95:1,109:1,29:1,59:1,52:1,150:1,94:1,34:1,130:1,21:1,76:1,72:1,133:1,135:1,87:1,111:1,136:1,151:1,132:1,63:1,93:1,118:1,41:1,83:1,99:1,88:1,129:1,105:1,126:1,1:1,115:1,122:1,102:1,48:1,91:1,100:1,116:1,80:1,62:1,85:1,56:1,49:1,124:1
PBF_P3	142:1,140:1,131:1,101:1,92:1,39:1,86:1,65:1,95:1,109:1,29:1,59:1,52:1,150:1,94:1,34:1,130:1,21:1,76:1,72:1,133:1,111:1,136:1,151:1,132:1,118:1,93:1,99:1,41:1,105:1,129:1,88:1,126:1,1:1,115:1,122:1,102:1,91:1,100:1,116:1,80:1,62:1,56:1,124:1
PBF_P4	142:1,140:1,131:1,101:1,92:1,86:1,65:1,109:1,52:1,94:1,130:1,21:1,76:1,133:1,111:1,151:1,132:1,105:1,93:1,99:1,41:1,129:1,126:1,1:1,115:1,102:1,91:1,116:1,80:1,124:1
PBF_P5	142:1,140:1,131:1,92:1,86:1,65:1,95:1,109:1,59:1,130:1,21:1,133:1,111:1,132:1,105:1,99:1,41:1,129:1,88:1,126:1,1:1,102:1,91:1,100:1,116:1,56:1,124:1
PBF_P6	20:1
PBF_P7	65:1,122:1,39:1,59:1,88:1,56:1
PBF_P8	65:1,115:1,76:1,39:1,93:1
PBF_P9	11:1,140:1,89:1,38:1,92:1,39:1,128:1,65:1,95:1,109:1,78:1,130:1,79:1,139:1,133:1,111:1,114:1,132:1,105:1,99:1,41:1,123:1,129:1,9:1,61:1,126:1,124:1,102:1,91:1,100:1,116:1,62:1,17:1,127:1,24:1
PBF_P10	65:1,38:1,91:1,97:1,60:1,14:1,82:1
PBF_P11	52:1
