plasmid	contigs
PBF_P1	59:1,121:1
PBF_P2	70:1
PBF_P3	61:1,92:1,78:1,68:1,67:1,121:1,75:1,115:1,72:1,112:1,69:1,100:1,84:1,83:1,101:1,47:1,43:1,104:1,73:1,110:1,105:1,63:1,90:1,50:1,74:1,107:1
PBF_P4	80:1,61:1,92:1,78:1,102:1,68:1,67:1,75:1,115:1,72:1,112:1,69:1,100:1,84:1,116:1,83:1,47:1,43:1,104:1,73:1,110:1,105:1,63:1,90:1,50:1,74:1,60:1,107:1
PBF_P5	80:1,61:1,92:1,78:1,102:1,68:1,75:1,115:1,72:1,112:1,69:1,100:1,84:1,116:1,83:1,47:1,43:1,104:1,73:1,110:1,105:1,63:1,90:1,50:1,74:1,60:1,107:1
PBF_P6	65:1
PBF_P7	116:1,84:1,105:1,47:1,80:1,83:1,90:1,112:1,60:1,69:1
PBF_P8	84:1,116:1,83:1,105:1,80:1,90:1,112:1,60:1
PBF_P9	116:1,105:1,112:1,58:1
PBF_P10	130:1,116:1,105:1,79:1,53:1,82:1,43:1,75:1,89:1,24:1,112:1
PBF_P11	61:1
PBF_P12	130:1,79:1,53:1,82:1,89:1,40:1
