plasmid	contigs
GP_unb_30,GP_unb_74,GP_unb_15,GP_unb_39,GP_unb_27,GP_unb_62,GP_unb_1,GP_unb_41,GP_unb_46,GP_unb_68,GP_unb_79,GP_unb_8,GP_unb_76,GP_3,GP_unb_63,GP_unb_14,GP_unb_19,GP_unb_6,GP_unb_16,GP_unb_17,GP_4,GP_unb_3,GP_unb_71,GP_unb_11,GP_unb_57,GP_unb_7,GP_unb_9,GP_unb_59,GP_unb_69,GP_1,GP_0,GP_unb_24,GP_unb_32,GP_unb_18,GP_unb_42,GP_unb_10,GP_unb_67,GP_unb_73,GP_unb_20	213:1,336:1,178:1,230:1,202:1,309:1,147:1,232:1,242:1,323:1,352:1,165:1,341:1,65:1,66:1,67:1,84:1,90:1,115:1,117:1,118:1,128:1,129:1,132:1,135:1,144:1,145:1,216:1,225:1,277:1,282:1,295:1,313:1,176:1,182:1,163:1,179:1,180:1,7:1,12:1,18:1,19:1,22:1,24:1,32:1,33:1,34:1,36:1,37:1,38:1,41:1,43:1,46:1,60:1,61:1,74:1,75:1,76:1,78:1,79:1,82:1,83:1,107:1,119:1,162:1,187:1,236:1,243:1,247:1,248:1,258:1,266:1,272:1,275:1,279:1,280:1,293:1,296:1,300:1,318:1,329:1,339:1,340:1,348:1,351:1,157:1,332:1,170:1,284:1,164:1,166:1,288:1,324:1,29:1,51:1,52:1,58:1,89:1,94:1,98:1,104:1,105:1,108:1,112:1,121:1,122:1,126:1,133:1,134:1,150:1,152:1,153:1,167:1,168:1,195:1,204:1,206:1,218:1,249:1,268:1,298:1,299:1,302:1,335:1,342:1,25:1,30:1,35:1,42:1,54:1,55:1,57:1,80:1,92:1,96:1,97:1,100:1,109:1,110:1,208:1,221:1,222:1,234:1,306:1,349:1,193:1,215:1,181:1,233:1,169:1,322:1,334:1,183:1
GP_5	40:1
GP_unb_36,GP_unb_55,GP_unb_34,GP_unb_37,GP_unb_35,GP_unb_43,GP_unb_47,GP_unb_50,GP_unb_65,GP_unb_29,GP_unb_64,GP_unb_52,GP_unb_13,GP_unb_38,GP_unb_66,GP_2,GP_unb_60,GP_unb_70	224:1,274:1,219:1,228:1,220:1,235:1,252:1,255:1,316:1,209:1,315:1,259:1,175:1,229:1,321:1,48:1,49:1,63:1,68:1,69:1,72:1,73:1,77:1,85:1,86:1,87:1,88:1,91:1,99:1,101:1,102:1,103:1,113:1,114:1,116:1,120:1,123:1,124:1,127:1,131:1,136:1,139:1,140:1,142:1,160:1,207:1,267:1,292:1,325:1
GP_6	50:1
GP_unb_2	154:1
GP_unb_4,GP_unb_5,GP_unb_77,GP_unb_78	158:1,159:1,346:1,347:1
GP_unb_12	171:1
GP_unb_21,GP_unb_23,GP_unb_28	186:1,190:1,205:1
GP_unb_22	188:1
GP_unb_25	196:1
GP_unb_26	197:1
GP_unb_31	214:1
GP_unb_33	217:1
GP_unb_40	231:1
GP_unb_44	237:1
GP_unb_45	238:1
GP_unb_48	253:1
GP_unb_49	254:1
GP_unb_51	256:1
GP_unb_53	265:1
GP_unb_54	273:1
GP_unb_56	283:1
GP_unb_58	285:1
GP_unb_61	303:1
GP_unb_72	333:1
GP_unb_75	337:1
