plasmid	contigs	copy_number
PBF_P1	Contig:185:73.0134:1,Contig:185:73.0134:5p:1:8:1,Contig:113:65.106:1,Contig:157:39.857:1,Contig:65:51.7319:5p:1:2:1,Contig:128:53.9582:3p:1:2:1,Contig:37:62.7258:1,Contig:128:53.9582:5p:1:2:1,Contig:76:42.9637:1,Contig:155:55.7541:1,Contig:21:51.4138:1,Contig:167:35.731:1,Contig:65:51.7319:3p:1:1:1,Contig:86:49.7784:1,Contig:65:51.7319:1,Contig:185:73.0134:5p:1:4:1,Contig:188:55.6702:1,Contig:131:51.5768:1,Contig:20:60.4991:1,Contig:146:57.2147:1	0.8989989792463199
PBF_P2	Contig:114:11.5341:1,Contig:133:19.9394:5p:1:3:1,Contig:133:19.9394:5p:1:7:1,Contig:133:19.9394:5p:1:8:1,Contig:55:80.471:1,Contig:137:21.3492:1,Contig:133:19.9394:1	0.4144023566698089
PBF_P3,PBF_P8,PBF_P4	Contig:145:30.3446:1,Contig:162:16.2527:1,Contig:110:188.704:1,Contig:180:29.1908:5p:1:7:1,Contig:180:29.1908:5p:1:3:1,Contig:120:19.649:1,Contig:159:22.7249:1	0.5472317864841898
PBF_P5	Contig:39:23.8844:1	0.8939660599522775
PBF_P6	Contig:156:26.9381:1	1.0040641694349768
PBF_P7	Contig:100:30.3468:1	1.040851244034176
PBF_P9	Contig:98:20.452:1	0.6494794341079727
PBF_P10	Contig:87:22.1717:1	0.6481545582744561
PBF_P11	Contig:82:18.7596:1	0.6038518253279681
PBF_P12	Contig:181:17.7262:1	0.4799701151029805
PBF_P13	Contig:149:200.635:1,Contig:141:16.4252:1	0.6093645575373385
PBF_P14	Contig:33:11.9766:1	0.4550305987936505
PBF_P15	Contig:144:25.7321:1	0.7831405449537059
PBF_P16	Contig:164:8.64259:1	0.3134266241027072
PBF_P17	Contig:142:16.9198:1	0.6987849204016596
PBF_P18	Contig:111:8.88382:1	0.30947131455362
PBF_P19	Contig:70:11.8157:1	0.30181163102799335
PBF_P20	Contig:152:9.28764:1	0.3206644099668128
PBF_P21	Contig:168:8.96342:1	0.29238286049717643
PBF_P22	Contig:68:17.6692:1	0.2911238441401328
PBF_P23	Contig:67:9.8525:1	0.3079126894615989
PBF_P24	Contig:166:8.69983:1	0.2672735276013559
PBF_P25	Contig:48:8.78419:1	0.28366103344220606
PBF_P26	Contig:173:7.25717:1	0.2501527111675296
PBF_P27	Contig:172:7.70869:1	0.2671506203848573
PBF_P28	Contig:16:6.79516:1	0.22759035192887336
PBF_P29	Contig:61:9.22786:1	0.31260770150320627
PBF_P30	Contig:151:7.03949:1	0.23782092393334162
